symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ACWX,74.405,3.440845266231052,12.30943396226416,34.35355724088118,5.023683150199945,5.9041920435104664,0.0926085397302468,0.05692512065887661,0.01306282323591103,Stable,False,False,V-shaped,0.9667489479985781,False,,0.0,31.0,,HOLD,50
AEIS,326.34,21.26189060642092,55.47403525488326,180.28858541612985,8.713277656954642,7.58454960738531,0.2300346927869771,0.11339420083691715,0.0719575932651645,Accelerating,True,False,V-shaped,0.9794210490574705,False,,0.0,30.0,,STRONG_BUY,90
ACM,97.27,-0.2972529725297268,-7.765977621847142,0.010281719103422127,-0.056965111735294734,-0.8688351319034104,0.12015581059594654,0.015842529030805762,0.02365162802122648,Stable,False,False,V-shaped,1.691542381591058,False,,0.0,,54.0,SELL,85
ABEV,3.175,13.392857142857139,26.49402390438247,50.473933649289094,13.401644766506577,3.8342916232356563,0.07174199257469903,0.15391306904348848,0.037876207129436804,Accelerating,True,False,V-shaped,0.46316484668886987,False,,0.0,34.0,,STRONG_BUY,90
AAL,13.035,-3.5159141376757908,-6.424982053122752,-10.289057123193391,-1.2883959625710237,-0.8789743921651293,-0.32441565817066886,-0.1830884684725626,-0.08865357540554444,Decelerating,False,True,V-shaped,1.1231772522922503,False,,0.0,,30.0,SELL,85
ACMR,55.42,1.3533284564740233,68.60358989960451,112.33716475095785,0.17355709716127882,4.428083733275638,0.602256087162227,0.4324277250142118,0.21518385198322323,Accelerating,True,False,V-shaped,1.5514941846398627,False,,0.0,30.0,,STRONG_BUY,90
ABT,115.92,9.2657177867848,-9.817955500233388,-14.683153013910355,13.02439400453764,-1.4734965234982444,0.005943334036660491,-0.047754496290557745,0.05703399404092025,Accelerating,True,False,V-shaped,0.3156644656368833,False,,0.0,,58.0,SELL,85
ADTTF,155.1,-18.36842105263158,31.574482524601287,134.50257030541275,-4.153262874507755,2.3619593614712286,-0.6412389297447999,-0.2701867010872906,-0.066453598538144,Decelerating,False,True,V-shaped,0.9925213103365383,False,,0.0,52.0,,SELL_SOON,70
AAPL,265.9508,2.969955087501952,-4.179138893892986,12.073662031184163,1.4429289884531904,-0.9994401109722054,-0.0425279041850152,-0.09507263680333386,0.05072279865513532,Accelerating,True,False,V-shaped,1.4767131698525362,False,,0.0,,16.0,SELL,85
ACAD,24.6,-4.280155642023342,-0.8464328899637108,27.197518097207873,-2.4108650100622895,-0.19761172638255806,-0.1891531047904204,-0.15149159012955815,-0.17505779452061332,Decelerating,False,True,V-shaped,1.238104845473621,False,,0.0,,41.0,SELL,85
