ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
PGR,206.48,206.3,0.08,OPTIMAL,95,1.48,0.9,204.42,1.01,,,,0.152,-30.9,76.1,72.0,clean,89.0,WARNING,-10.4,0,Deep Decline,0.64,2.33,-9.15,,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",86.6
INTU,460.92,422.34,9.13,OPTIMAL,90,1.5,1.11,451.77,2.03,,,,0.615,280.2,76.8,69.0,clean,85.0,WARNING,-32.1,0,Deep Decline,4.76,20.81,-30.25,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",83.9
SKYY,112.68,112.11,0.51,OPTIMAL,95,1.48,0.9,112.84,-0.14,,,,0.518,54.8,60.7,302.0,clean,94.7,WARNING,-15.8,0,Deep Decline,0.92,-0.55,-12.08,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",82.9
AXON,498.36,495.49,0.58,OPTIMAL,95,1.48,0.9,510.73,-2.42,,,,0.021,54.2,61.8,278.0,clean,89.0,WARNING,-23.3,0,Deep Decline,0.44,12.97,-9.39,XLK,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",81.6
CLOU,19.75,19.37,1.96,OPTIMAL,95,1.48,0.9,19.77,-0.11,,,,0.718,95.8,63.5,240.0,clean,86.8,WARNING,-14.8,0,Deep Decline,0.51,2.23,-12.65,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",81.5
BKNG,4295.57,4244.7,1.2,OPTIMAL,95,1.48,0.9,4330.05,-0.8,,,,0.335,93.7,67.2,184.0,clean,81.7,WARNING,-22.2,0,Deep Decline,1.28,7.19,-19.57,XLY,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",81.3
NTR,74.87,74.57,0.4,OPTIMAL,95,1.48,0.9,78.41,-4.52,,,,0.486,122.7,85.3,33.0,stalling,60.0,CAUTION,-12.3,3,Parabolic,-9.63,4.3,18.28,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",81.1
JD,27.42,27.4,0.07,OPTIMAL,95,1.48,0.9,28.02,-2.16,,,,0.234,69.4,58.3,349.0,clean,90.4,WARNING,-11.5,1,Basing,-3.18,0.55,-4.13,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",80.8
OKTA,79.91,79.02,1.12,OPTIMAL,95,1.48,0.9,79.31,0.75,,,,0.612,155.6,67.5,174.0,clean,78.4,WARNING,-18.0,1,Basing,0.94,-2.32,-9.63,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",80.4
AON,325.23,324.53,0.22,OPTIMAL,95,1.48,0.9,321.61,1.13,,,,0.078,-31.0,67.3,179.0,clean,77.9,WARNING,-9.3,1,Basing,1.19,0.29,-7.61,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",80.2
LQDA,36.73,35.67,2.97,OPTIMAL,95,1.48,0.9,37.08,-0.95,,,,0.591,248.2,84.7,35.0,clean,57.0,CAUTION,-21.3,2,Sustained Uptrend,0.18,4.78,7.92,,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",80.0
ETSY,53.7,52.45,2.37,OPTIMAL,95,1.48,0.9,53.65,0.1,,,,0.0,-0.1,62.6,258.0,clean,82.3,WARNING,-16.8,1,Basing,3.23,11.55,1.59,XLF,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.9
ADSK,246.85,242.23,1.91,OPTIMAL,95,1.48,0.9,251.32,-1.78,,,,0.378,138.2,61.2,285.0,clean,83.8,WARNING,-18.7,0,Deep Decline,-1.72,7.75,-15.74,QQQ,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.8
CLNFF,56.2,55.9,0.54,OPTIMAL,95,1.48,0.9,58.4,-3.78,,,,0.039,36.2,79.4,48.0,clean,60.0,CAUTION,-9.8,3,Parabolic,-3.1,2.07,35.23,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",79.0
HUBS,260.69,255.25,2.13,OPTIMAL,95,1.48,0.9,265.24,-1.72,,,,0.174,125.7,52.1,521.0,clean,91.1,WARNING,-35.9,0,Deep Decline,-1.37,8.91,-32.74,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",78.8
UBER,74.0,73.8,0.27,OPTIMAL,95,1.48,0.9,74.59,-0.79,,,,0.137,36.5,45.5,723.0,clean,97.7,BREAKDOWN,-16.1,0,Deep Decline,0.91,1.45,-6.49,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",78.5
