ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.5,10,bullish,0.81,3.13,3.51,14.1,7.44,-0.24,2.0,0.53,0.93,,,57.0,,,57.0,,,57.0
ACWI,ACWI,3.7,10,bullish,0.68,1.53,1.77,9.52,3.3,-0.44,1.97,0.26,0.59,,,57.0,,,57.0,,,57.0
ACWX,ACWX,3.6,10,bullish,0.6,1.47,0.23,7.54,2.36,-1.24,1.27,-0.34,0.48,,,57.0,,,57.0,,,57.0
AFK,Africa,3.4,10,bullish,-0.81,-2.12,-4.82,4.23,-10.08,-2.0,-0.01,-1.55,-0.96,,,57.0,,,57.0,,,57.0
AGF,AGF,0.2,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,45.0,,,45.0,,,45.0
AGG,Agg Bond,3.3,10,bullish,-0.34,-0.35,-0.38,-0.17,-1.05,-1.24,-0.33,-0.63,-0.72,,,78.0,,,78.0,,,78.0
AIA,AIA,3.6,10,bullish,0.39,3.73,4.68,17.17,11.12,-0.15,2.0,0.51,0.79,,,57.0,,,57.0,,,57.0
AIQ,AIQ,4.8,10,bullish,0.9,4.43,4.47,19.73,5.37,-0.24,2.0,0.59,1.2,,,30.0,,,30.0,,,30.0
AIRR,AIRR,4.6,10,bullish,0.99,1.16,5.4,14.54,12.67,-0.09,1.62,0.7,-0.01,,,41.0,,,41.0,,,41.0
ALAI,ALAI,0.3,10,bearish,-1.08,1.13,2.63,19.22,7.27,-0.2,1.84,0.06,0.01,,,4.0,,,4.0,,,4.0
AMG,AMG,3.6,10,bullish,1.06,3.61,-1.58,6.49,-5.79,-1.73,0.15,-0.84,0.62,,,100.0,,,100.0,,,100.0
AMLP,AMLP,2.4,10,bearish,4.04,3.76,4.78,2.81,7.49,1.06,0.73,2.0,2.0,,,51.0,,,51.0,,,51.0
APIE,APIE,3.6,10,bullish,0.48,1.51,-0.03,6.72,-0.66,-1.34,1.1,-0.35,0.53,,,11.0,,,11.0,,,11.0
APO,APO,4.5,10,bullish,4.37,3.17,6.55,15.53,-4.29,-0.03,1.58,0.93,0.65,,,51.0,,,51.0,,,51.0
ARES,ARES,2.9,10,bullish,4.65,2.28,1.02,7.61,-22.61,-0.87,0.69,0.2,0.49,,,41.0,,,41.0,,,41.0
ARGT,ARGT,5.7,10,bullish,-0.94,-0.42,-3.25,-2.37,-10.21,-0.98,-0.38,-0.52,-0.12,,,51.0,,,51.0,,,51.0
ARKF,ARKF,5.1,10,bullish,-2.9,-2.28,-3.58,8.39,-8.38,-0.53,0.52,-0.66,-0.57,,,29.0,,,29.0,,,29.0
ARKG,ARKG,3.5,10,bullish,-0.13,0.23,0.1,13.06,-4.72,-0.74,1.03,-0.21,-0.09,,,41.0,,,41.0,,,41.0
ARKK,ARKK,4.5,10,bullish,-0.93,-0.86,-1.94,12.21,-2.32,-0.54,0.7,-0.57,-0.36,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,4.7,10,bullish,-1.02,0.05,0.42,14.53,0.77,-0.97,0.94,-0.39,-0.29,,,41.0,,,41.0,,,41.0
ARKW,ARKW,5.0,10,bullish,-1.09,0.2,-0.36,13.58,-3.28,-0.44,0.85,-0.28,-0.11,,,41.0,,,41.0,,,41.0
ARKX,ARKX,3.6,10,bullish,-0.72,-0.36,-1.4,12.44,-0.48,-1.06,0.71,-0.64,-0.37,,,18.0,,,18.0,,,18.0
ARTY,ARTY,4.5,10,bullish,0.55,2.87,7.44,33.12,16.06,0.4,2.0,0.75,0.38,,,30.0,,,30.0,,,30.0
ASEA,ASEA,3.5,10,bullish,0.21,0.26,-1.46,0.57,0.1,-1.76,-0.43,-0.95,-0.09,,,51.0,,,51.0,,,51.0
ASHR,ASHR,2.8,10,bullish,1.73,1.17,2.38,8.21,4.0,-0.36,1.56,0.42,0.28,,,41.0,,,41.0,,,41.0
AVDE,AVDE,4.0,10,bullish,1.07,1.18,-0.54,5.68,1.51,-1.51,0.73,-0.65,0.34,,,29.0,,,29.0,,,29.0
AVDV,AVDV,4.2,10,bullish,1.52,1.47,-0.26,6.3,2.12,-1.79,0.56,-0.63,0.33,,,29.0,,,29.0,,,29.0
AVEM,AVEM,3.8,10,bullish,0.97,2.47,2.55,12.14,6.42,-0.59,1.85,0.27,0.72,,,29.0,,,29.0,,,29.0
AVES,AVES,3.3,10,bullish,1.46,1.73,1.21,8.99,2.49,-1.08,1.39,-0.05,0.51,,,18.0,,,18.0,,,18.0
AVIV,AVIV,3.5,10,bullish,1.41,1.23,-0.62,4.41,2.01,-1.7,0.39,-0.74,0.35,,,18.0,,,18.0,,,18.0
