ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
EC,XLE,25.0,84.5,140.0,79.4,,,,,,,7.0,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
PBR,XLE,34.0,83.0,5.0,92.6,,,,,,,7.0,,,80.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
AA,IAU,39.0,82.6,119.0,80.3,,,,,,,5.0,,,84.3,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
SQM,VXUS,51.0,81.2,70.0,83.2,,,,,,,5.0,,,82.3,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
BG,XLB,57.0,80.2,47.0,84.9,,,,,,,6.0,,,84.2,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
NORW,VGK,57.0,80.2,28.0,86.3,,,,,,5.7,,,,81.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,64.0,79.8,39.0,85.4,,,,,,4.9,,,,80.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AMLP,XLE,123.0,73.4,135.0,79.5,,,,,,4.4,,,,85.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CLMT,--,1.0,94.5,2.0,95.0,,,,,,,,,,81.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XOM,XLE,4.0,91.9,24.0,86.8,,,,,,,3.0,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TTE,XLE,5.0,90.6,40.0,85.3,,,,,,,3.0,,,83.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CVX,XLE,6.0,89.3,43.0,85.2,,,,,,,4.0,,,87.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
