ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,2.47,4.41,6.08,16.0,11.71,0.64,2.0,1.29,1.45,,,49.0,,,49.0,,,49.0
ACWI,ACWI,3.6,10,bullish,0.53,1.82,2.43,8.7,4.68,-0.17,1.7,0.57,0.78,,,49.0,,,49.0,,,49.0
ACWX,ACWX,3.3,10,bullish,0.45,1.79,1.65,6.72,3.67,-0.85,1.05,0.22,0.65,,,49.0,,,49.0,,,49.0
AFK,Africa,3.2,10,bullish,-0.34,0.19,-3.67,2.81,-6.07,-2.0,-0.23,-1.23,-0.21,,,49.0,,,49.0,,,49.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,44.0,,,44.0,,,44.0
AGG,Agg Bond,3.3,10,bullish,-0.33,-0.63,-0.7,-0.28,-0.93,-1.12,-0.46,-1.05,-1.26,,,83.0,,,83.0,,,83.0
AIA,AIA,2.0,10,bearish,4.13,6.06,9.24,20.97,18.52,0.96,2.0,1.56,1.52,,,51.0,,,51.0,,,51.0
AIQ,AIQ,6.0,10,bullish,4.56,7.21,8.83,22.37,14.48,0.67,2.0,1.6,2.0,,,26.0,,,26.0,,,26.0
AIRR,AIRR,6.0,10,bullish,2.99,5.74,6.19,15.04,13.21,-0.07,1.67,0.91,1.56,,,36.0,,,36.0,,,36.0
ALAI,ALAI,0.0,10,,3.3,3.88,5.01,20.31,14.94,0.27,1.92,0.54,0.85,,,,,,,,,
AMG,AMG,3.4,10,bullish,3.04,3.82,0.91,13.59,-1.54,-1.41,1.09,-0.32,0.68,,,100.0,,,100.0,,,100.0
AMLP,AMLP,3.1,10,bullish,-0.41,2.41,4.74,3.14,7.07,0.97,0.84,2.0,1.42,,,45.0,,,45.0,,,45.0
APIE,APIE,3.2,10,bullish,-0.4,1.13,0.56,5.19,0.0,-1.18,0.72,-0.11,0.36,,,4.0,,,4.0,,,4.0
APO,APO,2.8,10,bullish,1.23,5.45,2.39,22.8,2.72,0.48,2.0,0.34,1.12,,,45.0,,,45.0,,,45.0
ARES,ARES,4.4,10,bullish,4.74,8.8,2.6,19.58,-6.57,-0.06,1.6,0.41,1.67,,,36.0,,,36.0,,,36.0
ARGT,ARGT,6.8,10,bullish,-0.85,-0.96,-3.7,-2.83,-6.73,-0.72,-0.41,-0.57,-0.22,,,45.0,,,45.0,,,45.0
ARKF,ARKF,8.5,10,bullish,2.11,0.53,-1.27,9.33,2.43,-0.11,0.59,-0.32,0.03,,,25.0,,,25.0,,,25.0
