ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AXSM,251.91,10.62,56.3,70.01,141.99,296.71,3017.7,5.3,1.24,2.03,2.09,10.17,4,True,True,True,True,True,116.31,218.76,2763.23,103.48,180.03,2455.27,116.1,170.38,2777.83,0.2835,,,0.31,clean,0.95,normal,none,strong_buy,85.52742616033754,92.62658227848102,91.20253164556962,6,100.0,92.4,1
STLD,274.29,19.6,58.89,59.5,105.49,325.19,974.38,3.0,1.01,1.77,3.08,3.0,4,True,True,True,True,True,79.81,247.24,719.92,66.99,208.51,411.96,79.6,198.86,734.52,-0.1349,XLB,0.61,1.35,clean,0.902,normal,none,strong_buy,87.63110307414105,92.62658227848102,82.91139240506328,6,100.0,91.4,2
WEBC,310.0,21.57,21.09,48.81,74.16,195.24,736.71,0.98,2.31,1.52,2.63,3.77,4,True,True,True,True,True,48.47,117.29,482.24,35.65,78.56,174.28,48.27,68.91,496.84,0.0326,,,2.56,overextended,,normal,none,none,81.21458710066305,92.62658227848102,86.9620253164557,6,100.0,90.3,3
DXPE,166.19,13.18,24.83,51.97,116.96,418.53,1037.51,1.88,2.09,2.25,3.58,2.48,4,True,True,True,True,True,91.27,340.58,783.04,78.45,301.85,475.08,91.07,292.21,797.64,-0.3149,XLI,0.54,0.47,clean,0.899,normal,none,strong_buy,82.76069921639542,92.62658227848102,77.40506329113924,6,100.0,88.8,4
CASY,865.28,1.47,25.08,60.22,70.95,322.29,622.75,17.07,2.4,1.18,4.54,1.93,4,True,True,True,True,True,45.27,244.34,368.29,32.45,205.62,60.33,45.06,195.97,382.89,1.3791,XLP,0.35,-0.53,clean,1.267,normal,none,strong_buy,67.89029535864978,92.62658227848102,98.10126582278481,6,100.0,88.5,5
SCHL,42.38,6.75,25.83,46.29,127.24,5.45,8.97,3.83,1.79,2.75,0.04,1.65,4,True,True,True,True,True,101.56,-72.5,-245.49,88.73,-111.23,-553.45,101.35,-120.88,-230.89,0.6524,,,-0.09,clean,0.55,thin,none,strong_buy,69.23598553345388,92.62658227848102,94.62025316455697,6,100.0,88.2,6
MUSA,569.99,1.48,24.32,40.25,41.68,317.3,729.44,16.44,1.66,1.04,7.61,2.3,4,True,True,True,True,True,16.0,239.35,474.97,3.18,200.62,167.01,15.79,190.97,489.57,1.3342,XLE,0.37,-0.09,clean,0.917,normal,none,strong_buy,64.18927064496685,92.62658227848102,98.0379746835443,6,100.0,87.4,7
CNO,51.05,9.03,24.91,23.79,38.42,102.34,157.05,2.76,0.96,1.62,2.66,1.53,4,True,True,True,True,True,12.74,24.39,-97.41,-0.08,-14.34,-405.38,12.53,-23.99,-82.82,0.1473,XLF,0.7,1.52,clean,1.029,normal,none,strong_buy,69.32188065099457,92.62658227848102,88.73417721518987,6,100.0,87.1,8
MSGS,375.97,6.95,18.02,58.34,100.67,112.76,351.16,2.59,3.24,1.73,1.12,3.11,4,True,True,True,True,True,74.98,34.81,96.7,62.16,-3.92,-211.26,74.78,-13.56,111.3,-0.2148,,,0.16,clean,1.068,normal,none,strong_buy,74.0295358649789,92.62658227848102,81.0126582278481,6,100.0,86.9,9
NWPX,132.26,19.37,80.29,108.19,240.96,318.15,1204.34,4.15,1.35,2.23,1.32,3.79,3,True,True,True,True,True,215.28,240.2,949.87,202.46,201.47,641.91,215.08,191.82,964.47,-0.4866,XLI,0.57,0.85,clean,1.265,normal,none,strong_buy,91.5581675708258,73.22784810126582,72.18354430379746,6,100.0,86.5,10
