ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ATI,153.74,19.79,55.82,100.93,173.45,681.97,1205.05,2.82,1.81,1.72,3.93,1.77,5,True,True,True,True,True,155.0,602.32,955.59,151.3,589.27,720.53,100.24,492.02,905.16,-0.1538,XLI,0.57,0.57,clean,1.398,normal,none,strong_buy,92.59216897327384,99.19935948759007,71.2570056044836,6,100.0,91.9,1
FTI,64.06,11.71,41.34,67.46,137.42,679.26,227.98,3.53,1.63,2.04,4.94,0.34,4,True,True,True,True,True,118.96,599.6,-21.48,115.26,586.56,-256.54,64.21,489.31,-71.91,0.2022,XLE,0.55,0.47,clean,1.0,normal,none,strong_buy,87.57482176217164,91.95356285028022,85.10808646917533,6,100.0,91.7,2
AGI,48.51,26.69,34.08,51.17,109.73,583.24,1002.5,1.28,1.5,2.14,5.32,1.72,4,True,True,True,True,True,91.27,503.59,753.04,87.57,490.55,517.98,36.52,393.29,702.6,0.1457,IAU,0.73,1.85,clean,1.239,normal,none,strong_buy,88.2191467459682,91.95356285028022,83.74699759807847,6,100.0,91.6,3
NMM,68.74,12.64,26.42,43.86,72.87,299.62,360.07,2.09,1.66,1.66,4.11,1.2,4,True,True,True,True,True,54.42,219.97,110.62,50.72,206.93,-124.45,-0.34,109.67,60.18,0.4938,,,0.77,clean,1.507,confirmed,none,strong_buy,82.07327766975484,91.95356285028022,92.3138510808647,6,100.0,91.5,4
CF,111.58,20.63,41.29,31.63,48.22,146.42,236.49,2.0,0.77,1.52,3.04,1.62,4,True,True,True,True,True,29.76,66.77,-12.97,26.07,53.73,-248.03,-24.99,-43.53,-63.41,0.5331,XLE,0.56,2.01,overextended,1.161,normal,none,none,81.47470357238171,91.95356285028022,92.87429943955165,6,100.0,91.4,5
CLMT,30.29,26.26,55.17,80.73,132.29,678.66,233.96,2.1,1.46,1.64,5.13,0.34,3,True,True,True,True,True,113.83,599.01,-15.5,110.13,585.97,-250.56,59.07,488.71,-65.94,0.6332,,,1.09,clean,1.554,confirmed,none,strong_buy,90.89557360173852,71.65732586068854,94.55564451561249,6,100.0,90.5,6
LINC,35.22,30.83,62.23,79.79,98.76,509.34,1379.83,2.02,1.28,1.24,5.16,2.71,3,True,True,True,True,True,80.3,429.69,1130.37,76.61,416.65,895.31,25.55,319.39,1079.94,0.4147,XLB,0.32,1.81,clean,1.886,confirmed,none,strong_buy,91.94021884174006,71.65732586068854,90.23218574859888,6,100.0,90.0,7
APEI,45.44,9.26,28.58,44.76,125.84,54.35,197.58,3.09,1.57,2.81,0.43,3.64,4,True,True,True,True,True,107.39,-25.31,-51.88,103.69,-38.35,-286.94,52.63,-135.6,-102.32,0.357,XLF,0.34,0.3,clean,0.93,normal,none,strong_buy,78.9660299668306,91.95356285028022,88.791032826261,6,100.0,89.8,8
THC,238.84,23.85,11.17,27.79,94.71,368.14,862.7,0.47,2.49,3.41,3.89,2.34,4,True,True,True,True,True,76.25,288.49,613.24,72.55,275.45,378.18,21.49,178.19,562.8,0.3283,,,1.67,clean,1.078,normal,none,strong_buy,78.50852110259636,91.95356285028022,88.23058446757406,6,100.0,89.6,9
SII,155.81,25.77,73.86,134.41,274.0,345.81,962.1,2.87,1.82,2.04,1.26,2.78,4,True,True,True,True,True,255.55,266.15,712.64,251.85,253.11,477.58,200.79,155.86,662.2,-0.3573,IAU,0.58,1.41,clean,1.213,normal,none,strong_buy,94.35739067444432,91.95356285028022,63.89111289031225,6,100.0,89.5,10
