ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
PBR,XLE,5.0,89.3,9.0,89.4,,,,,,,7.0,,,82.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
VDE,XLE,17.0,84.2,71.0,81.2,,,,,,3.8,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,19.0,83.9,64.0,81.5,,,,,,4.0,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LHX,XLI,27.0,82.8,30.0,85.1,,,,,,,8.0,,,83.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
VPU,XLU,31.0,81.4,43.0,83.6,,,,,,3.6,,,,86.6,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AA,XLK,35.0,81.2,94.0,78.9,,,,,,,5.0,,,85.4,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
IYZ,XLI,47.0,79.4,149.0,73.6,,,,,,4.0,,,,80.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GSG,XLE,54.0,78.2,110.0,77.7,,,,,,3.4,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GUNR,IAU,56.0,78.0,52.0,82.6,,,,,,3.6,,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,69.0,76.2,68.0,81.3,,,,,,3.3,,,,87.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,71.0,76.1,15.0,87.2,,,,,,,6.0,,,85.2,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
XOP,XLE,81.0,74.4,127.0,75.8,,,,,,3.8,,,,88.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
WDC,XLK,112.0,68.7,79.0,80.6,,,,,,,5.0,,,87.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
NORW,VXUS,117.0,68.3,64.0,81.5,,,,,,3.4,,,,84.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MU,XLK,119.0,68.1,108.0,78.1,,,,,,,6.0,,,90.4,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
XLU,XLU,126.0,67.4,31.0,84.8,,,,,,3.6,,,,89.2,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LINC,--,1.0,96.2,1.0,95.1,,,,,,,,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TNGX,--,2.0,92.5,11.0,88.5,,,,,,,,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GPRE,XLE,3.0,91.9,50.0,82.8,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CENX,XLK,8.0,88.0,24.0,86.1,,,,,,,,,,82.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
XOM,XLE,11.0,86.4,48.0,82.9,,,,,,,3.0,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PDBC,IAU,13.0,86.3,,,,,,,,3.6,,,,87.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
TIGO,XLRE,14.0,86.2,36.0,84.5,,,,,,,,,,88.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,15.0,86.0,8.0,89.5,,,,,,,1.0,,,91.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
COP,XLE,16.0,85.2,12.0,88.2,,,,,,,4.0,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FTI,XLI,21.0,83.6,3.0,91.2,,,,,,,4.0,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PSX,XLE,23.0,83.4,61.0,81.9,,,,,,,3.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
QSR,--,24.0,83.2,127.0,75.8,,,,,,,1.0,,,82.2,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
TERN,--,24.0,83.2,123.0,76.4,,,,,,,,,,87.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WELL,XLRE,31.0,81.4,18.0,86.7,,,,,,,1.0,,,87.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
PWR,XLI,33.0,81.3,57.0,82.4,,,,,,,3.0,,,84.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
CIEN,XLK,36.0,81.1,102.0,78.3,,,,,,,2.0,,,83.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
USO,XLE,38.0,81.0,87.0,79.7,,,,,,3.1,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
DVN,XLE,39.0,80.6,12.0,88.2,,,,,,,3.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
BNO,XLE,40.0,80.3,24.0,86.1,,,,,,3.1,,,,70.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
WOPEF,--,40.0,80.3,144.0,74.3,,,,,,,,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CACI,--,43.0,80.2,28.0,85.3,,,,,,,5.0,,,60.0,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
