target_date,window,similar_date,correlation
2026-03-24,25Y,2026-03-23,0.9321
2026-03-24,25Y,2026-03-20,0.9094
2026-03-24,25Y,2026-03-18,0.8232
2026-03-24,25Y,2026-03-19,0.8044
2026-03-24,25Y,2026-03-17,0.7372
2026-03-24,25Y,2026-03-13,0.7032
2026-03-24,25Y,2026-03-16,0.6587
2026-03-24,25Y,2026-03-12,0.6287
2026-03-24,25Y,2013-06-24,0.622
2026-03-24,25Y,2013-06-25,0.6154
2026-03-24,25Y,2022-05-09,0.6132
2026-03-24,25Y,2013-06-21,0.5988
2026-03-24,25Y,2013-06-20,0.5897
2026-03-24,25Y,2022-05-12,0.5814
2026-03-24,25Y,2022-05-11,0.5769
2026-03-24,25Y,2020-03-18,0.5759
2026-03-24,25Y,2022-05-10,0.5745
2026-03-24,25Y,2022-05-06,0.5721
2026-03-24,25Y,2022-09-26,0.567
2026-03-24,25Y,2013-06-26,0.5616
2026-03-24,25Y,2020-03-17,0.5597
2026-03-24,25Y,2018-02-08,0.5504
2026-03-24,25Y,2022-09-27,0.5481
2026-03-24,25Y,2020-03-13,0.5458
2026-03-24,25Y,2026-03-11,0.5447
2026-03-24,25Y,2023-10-03,0.5434
2026-03-24,25Y,2020-03-16,0.5412
2026-03-24,25Y,2010-02-10,0.5411
2026-03-24,25Y,2004-05-10,0.5405
2026-03-24,25Y,2022-05-05,0.5342
2026-03-24,25Y,2020-03-19,0.5335
2026-03-24,25Y,2020-03-12,0.5325
2026-03-24,25Y,2018-03-02,0.5324
2026-03-24,25Y,2020-03-20,0.5313
2026-03-24,25Y,2018-02-09,0.5303
2026-03-24,25Y,2025-01-13,0.5297
2026-03-24,25Y,2025-04-08,0.5272
2026-03-24,25Y,2022-05-13,0.5261
2026-03-24,25Y,2021-10-01,0.5256
2026-03-24,25Y,2004-05-07,0.5213
2026-03-24,25Y,2008-10-10,0.521
2026-03-24,25Y,2025-04-07,0.52
2026-03-24,25Y,2004-05-11,0.5197
2026-03-24,25Y,2002-10-10,0.5197
2026-03-24,25Y,2002-09-23,0.5165
2026-03-24,25Y,2022-04-29,0.5142
2026-03-24,25Y,2025-01-10,0.514
2026-03-24,25Y,2010-02-08,0.514
2026-03-24,25Y,2021-09-30,0.5128
2026-03-24,25Y,2018-03-01,0.5089
2026-03-24,25Y,2021-10-05,0.5077
2026-03-24,25Y,2022-05-02,0.5075
2026-03-24,25Y,2018-02-07,0.5073
2026-03-24,25Y,2023-10-02,0.5068
2026-03-24,25Y,2022-09-23,0.505
2026-03-24,25Y,2008-10-15,0.5035
2026-03-24,25Y,2002-10-09,0.5007
2026-03-24,25Y,2020-03-11,0.5001
2026-03-24,25Y,2023-09-29,0.4974
2026-03-24,25Y,2023-10-05,0.4965
2026-03-24,25Y,2021-09-29,0.4964
2026-03-24,25Y,2008-10-27,0.4959
2026-03-24,25Y,2023-08-22,0.4926
2026-03-24,25Y,2010-02-11,0.4921
2026-03-24,25Y,2008-10-08,0.4917
2026-03-24,25Y,2010-02-05,0.4907
2026-03-24,25Y,2010-02-09,0.4902
2026-03-24,25Y,2002-09-25,0.4899
2026-03-24,25Y,2008-10-09,0.4897
2026-03-24,25Y,2004-05-14,0.4897
2026-03-24,25Y,2001-03-19,0.4889
2026-03-24,25Y,2025-01-02,0.4887
2026-03-24,25Y,2001-03-16,0.4864
2026-03-24,25Y,2021-10-06,0.486
2026-03-24,25Y,2022-04-27,0.4846
2026-03-24,25Y,2022-04-26,0.4838
2026-03-24,25Y,2018-03-05,0.4816
2026-03-24,25Y,2004-05-06,0.4802
2026-03-24,25Y,2005-03-29,0.4798
2026-03-24,25Y,2014-10-02,0.4796
2026-03-24,25Y,2007-08-16,0.4795
2026-03-24,25Y,2010-02-04,0.4794
2026-03-24,25Y,2023-08-18,0.4793
2026-03-24,25Y,2004-05-03,0.4791
2026-03-24,25Y,2023-10-04,0.4764
2026-03-24,25Y,2008-10-07,0.4756
2026-03-24,25Y,2001-09-21,0.4755
2026-03-24,25Y,2018-02-05,0.4755
2026-03-24,25Y,2026-03-06,0.4752
