ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,-1.16,1.03,5.49,9.98,10.79,0.4,1.26,1.09,0.06,,,63,,,63,,,63
ACWI,ACWI,3.0,10,bullish,0.47,1.51,3.36,5.63,4.98,-0.15,0.91,1.0,0.57,,,63,,,63,,,63
ACWX,ACWX,2.0,10,bearish,-0.12,0.99,2.79,2.62,2.09,-1.29,0.06,0.66,0.22,,,63,,,63,,,63
AFK,Africa,2.0,10,bearish,1.53,6.8,7.0,3.36,-0.56,-1.55,-0.11,1.17,1.81,,,63,,,63,,,63
AGF,AGF,0.0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,43,,,43,,,43
AGG,Agg Bond,2.2,10,bullish,-0.32,-0.14,-0.77,-0.89,-1.81,-1.8,-1.2,-1.14,-0.34,,,95,,,95,,,95
AIA,AIA,2.0,10,bearish,-0.44,2.64,8.86,15.23,19.94,1.09,1.58,1.44,0.41,,,63,,,63,,,63
AIQ,AIQ,4.4,10,bullish,1.72,4.43,11.96,20.64,20.19,1.2,2.0,2.0,1.09,,,39,,,39,,,39
AIRR,AIRR,3.4,10,bullish,0.24,-1.03,4.65,6.16,8.52,-0.76,0.16,0.56,-0.76,,,44,,,44,,,44
ALAI,ALAI,4.8,10,bullish,1.39,3.74,7.76,14.42,19.64,0.55,1.18,1.14,0.79,,,12,,,12,,,12
AMG,AMG,0.0,10,bearish,1.27,-0.69,3.1,3.58,-0.75,-1.36,-0.24,0.16,-0.49,,,99,,,99,,,99
AMLP,AMLP,4.3,10,bullish,1.33,0.32,2.74,3.86,5.58,0.7,1.11,1.15,0.06,,,51,,,51,,,51
APIE,APIE,3.2,10,bullish,-0.75,1.16,2.31,1.4,-1.47,-1.47,-0.15,0.54,0.35,,,19,,,19,,,19
APO,APO,5.3,10,bullish,3.24,1.25,6.77,19.99,-0.38,0.22,1.89,0.98,0.24,,,51,,,51,,,51
ARES,ARES,3.5,10,bullish,0.41,0.57,9.42,15.92,-9.73,-0.23,1.37,1.29,0.17,,,44,,,44,,,44
ARGT,ARGT,2.5,10,bullish,-2.95,-0.61,-1.57,-5.16,-6.24,-0.68,-0.61,-0.28,-0.16,,,51,,,51,,,51
ARKF,ARKF,4.3,10,bullish,-1.14,-0.64,-0.12,5.18,3.49,-0.09,0.25,-0.13,-0.22,,,38,,,38,,,38
ARKG,ARKG,2.8,10,bullish,-2.17,-0.2,0.47,6.52,2.03,-0.34,0.33,-0.15,-0.2,,,44,,,44,,,44
ARKK,ARKK,3.0,10,bullish,0.36,2.13,3.66,8.69,8.23,-0.14,0.38,0.24,0.23,,,44,,,44,,,44
ARKQ,ARKQ,3.6,10,bullish,3.85,6.36,6.76,11.5,8.82,-0.5,0.62,0.68,1.16,,,44,,,44,,,44
ARKW,ARKW,4.4,10,bullish,-0.08,2.83,6.8,14.6,13.39,0.15,0.93,0.75,0.43,,,44,,,44,,,44
ARKX,ARKX,3.2,10,bullish,5.33,7.25,5.84,7.99,8.23,-0.5,0.26,0.54,1.36,,,21,,,21,,,21
ARTY,ARTY,5.1,10,bullish,0.95,2.64,11.85,23.79,30.14,1.5,1.87,1.49,0.29,,,38,,,38,,,38
ASEA,ASEA,2.0,10,bearish,-0.15,0.82,1.96,-1.05,-1.6,-2.0,-0.85,0.5,0.25,,,51,,,51,,,51
ASHR,ASHR,2.0,10,bearish,2.25,2.83,4.97,6.44,6.82,0.02,1.04,1.36,1.1,,,44,,,44,,,44
AVDE,AVDE,2.3,10,bullish,0.77,1.83,2.77,0.99,0.19,-1.74,-0.39,0.66,0.68,,,38,,,38,,,38
AVDV,AVDV,2.5,10,bullish,1.61,3.23,4.66,3.17,1.93,-1.75,-0.08,1.03,1.13,,,38,,,38,,,38
AVEM,AVEM,2.4,10,bullish,-0.66,0.96,4.84,7.37,8.65,-0.16,0.79,0.98,0.04,,,38,,,38,,,38
AVES,AVES,2.0,10,bearish,-0.69,0.06,2.82,3.59,3.35,-0.91,0.17,0.52,-0.27,,,22,,,22,,,22
AVIV,AVIV,2.0,10,bearish,0.89,1.76,2.64,0.22,0.22,-2.0,-0.68,0.59,0.63,,,22,,,22,,,22
AVNM,AVNM,3.1,10,bullish,0.45,1.54,3.34,2.6,2.31,-1.46,-0.06,0.79,0.47,,,19,,,19,,,19
BAI,BAI,5.6,10,bullish,3.61,4.44,14.32,21.2,33.86,1.43,1.74,2.0,0.72,,,12,,,12,,,12
BAM,BAM,3.7,10,bullish,-0.08,0.64,4.84,5.2,-7.86,-0.52,0.67,1.01,0.22,,,19,,,19,,,19
BATT,BATT,2.3,10,bullish,2.08,4.74,8.2,8.33,14.57,-0.26,0.26,1.07,0.84,,,39,,,39,,,39
BBCA,BBCA,2.2,10,bullish,0.77,1.02,1.48,1.8,2.3,-1.43,-0.27,0.15,0.28,,,38,,,38,,,38
BBEU,BBEU,2.4,10,bullish,-0.17,0.26,1.09,-0.66,-2.18,-1.68,-0.63,0.14,-0.05,,,38,,,38,,,38
BBIN,BBIN,2.4,10,bullish,0.14,1.0,2.09,0.32,-1.72,-1.84,-0.41,0.51,0.31,,,38,,,38,,,38
BBJP,BBJP,3.7,10,bullish,1.32,3.35,5.3,4.1,-1.3,-1.73,0.45,1.28,1.1,,,38,,,38,,,38
BEN,BEN,3.2,10,bullish,3.8,4.01,7.54,23.41,12.5,0.27,1.96,0.95,0.84,,,99,,,99,,,99
BIL,BIL,0.0,10,bullish,0.05,0.07,-0.15,0.0,0.04,0.51,0.05,-0.92,0.48,,,69,,,69,,,69
BINV,BINV,3.0,10,bullish,-1.18,0.14,1.48,-0.95,-3.99,-2.0,-0.86,0.23,-0.17,,,19,,,19,,,19
BITO,BITO,7.0,10,bullish,0.73,-1.25,5.54,9.63,16.09,1.58,1.18,0.98,-0.03,,,22,,,22,,,22
BITQ,BITQ,3.8,10,bullish,1.11,3.97,16.75,22.52,37.47,0.85,0.94,1.22,0.3,,,29,,,29,,,29
BK,BK,2.2,10,bullish,2.1,0.82,-0.07,3.32,5.53,-0.74,-0.23,-0.55,-0.05,,,99,,,99,,,99
BKCH,BKCH,4.2,10,bullish,1.6,5.32,21.38,28.85,31.32,0.27,0.9,1.2,0.32,,,29,,,29,,,29
BKGI,BKGI,3.3,10,bullish,1.19,1.1,1.91,1.22,4.64,-0.56,-0.29,0.5,0.41,,,19,,,19,,,19
BKIE,BKIE,2.2,10,bullish,0.09,1.02,2.32,0.66,-1.61,-1.85,-0.36,0.62,0.33,,,34,,,34,,,34
BLK,BLK,3.2,10,bullish,2.32,4.16,4.07,6.73,0.43,-0.23,0.75,0.74,1.18,,,99,,,99,,,99
BLOK,BLOK,3.9,10,bullish,0.31,1.85,8.97,14.94,14.73,0.18,0.82,0.88,0.16,,,43,,,43,,,43
BN,BN,3.1,10,bullish,-1.31,0.13,3.78,5.06,-3.83,-0.81,0.31,0.53,-0.1,,,99,,,99,,,99
BND,Total Bond,2.2,10,bullish,-0.29,-0.12,-0.77,-0.88,-1.77,-1.78,-1.2,-1.16,-0.3,,,69,,,69,,,69
BNDX,BNDX,2.1,10,bullish,-0.56,-0.17,-0.4,-0.48,-1.79,-1.17,-0.31,-0.43,-0.25,,,45,,,45,,,45
BNO,BNO,4.1,10,bullish,6.0,-2.22,3.36,15.94,74.56,2.0,0.69,-0.01,-0.66,,,54,,,54,,,54
BOTZ,BOTZ,4.3,10,bullish,2.23,5.08,8.13,13.21,6.15,0.06,1.53,1.48,1.35,,,43,,,43,,,43
BUZZ,BUZZ,3.5,10,bullish,2.11,4.27,10.06,18.14,16.57,0.44,1.4,1.27,0.75,,,29,,,29,,,29
BWX,BWX,2.1,10,bullish,-0.76,0.05,0.05,-0.32,-3.45,-1.33,-0.05,0.13,0.09,,,63,,,63,,,63
BX,BX,3.2,10,bullish,0.38,0.06,1.05,0.8,-8.24,-0.28,0.05,0.16,0.03,,,69,,,69,,,69
CCNR,CCNR,2.0,10,bearish,3.16,1.25,3.67,3.21,7.95,-1.03,-0.38,0.51,0.06,,,12,,,12,,,12
CEF,CEF,3.5,10,bullish,4.33,10.32,9.87,7.66,0.5,-1.13,0.33,1.15,1.82,,,99,,,99,,,99
CG,CG,3.7,10,bullish,2.1,-2.44,4.86,1.71,-13.25,-0.77,-0.11,0.49,-0.57,,,45,,,45,,,45
CGDG,CGDG,3.0,10,bullish,0.7,0.49,1.06,0.13,-0.8,-1.57,-0.57,0.22,0.11,,,19,,,19,,,19
CGDV,Dividend Grw,3.5,10,bullish,0.81,1.76,3.37,5.18,4.21,-0.35,0.74,0.99,0.73,,,20,,,20,,,20
CGGE,CGGE,3.1,10,bullish,0.15,1.05,2.91,3.38,2.72,-0.55,0.34,0.85,0.34,,,12,,,12,,,12
CGGO,CGGO,3.6,10,bullish,0.82,2.43,6.09,7.93,8.07,0.42,1.21,1.63,0.83,,,20,,,20,,,20
CGIC,CGIC,0.0,10,bearish,0.47,1.64,3.45,2.77,1.38,-1.44,0.06,0.94,0.57,,,12,,,12,,,12
CGIE,CGIE,3.0,10,bullish,0.11,1.26,2.39,0.59,-1.53,-1.29,-0.26,0.69,0.48,,,19,,,19,,,19
CGNG,CGNG,3.2,10,bullish,-0.83,1.22,3.93,4.97,3.6,-0.78,0.46,0.87,0.25,,,12,,,12,,,12
