ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.8,10,bullish,-0.78,-4.82,-4.71,0.76,8.15,0.08,-0.46,-1.75,-1.98,,,83.0,,,83.0,,,83.0
ACWI,ACWI,4.0,10,bullish,-1.34,-2.39,-2.19,-0.11,0.76,-0.69,-0.46,-1.11,-1.27,,,84.0,,,84.0,,,84.0
ACWX,ACWX,3.6,10,bullish,-1.86,-4.22,-4.83,-0.44,4.89,-0.53,-0.8,-2.0,-1.99,,,84.0,,,84.0,,,84.0
AFK,Africa,3.4,10,bullish,-2.4,-8.45,-9.27,0.55,8.16,-0.96,-0.93,-2.0,-2.0,,,83.0,,,83.0,,,83.0
AGF,AGF,0.6,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,70.0,,,70.0,,,70.0
AGG,Agg Bond,0.0,10,bullish,-0.09,-0.24,-0.65,0.37,0.3,-0.33,0.19,-1.05,-0.47,,,99.0,,,99.0,,,99.0
AIA,AIA,3.7,10,bullish,-1.03,-5.76,-4.34,3.1,14.44,0.49,-0.11,-1.29,-1.81,,,86.0,,,86.0,,,86.0
AIQ,AIQ,3.6,10,bullish,-0.18,-0.46,2.68,2.81,-2.2,-0.83,0.12,0.35,-0.3,,,42.0,,,42.0,,,42.0
AIRR,AIRR,4.1,10,bullish,-4.11,-5.32,-5.08,-0.33,13.58,0.3,-0.7,-1.7,-2.0,,,60.0,,,60.0,,,60.0
ALAI,ALAI,3.4,10,bullish,0.26,0.62,0.09,1.78,-7.65,-0.93,-0.08,-0.23,-0.02,,,9.0,,,9.0,,,9.0
AMG,AMG,3.7,10,bullish,-7.13,-10.03,-3.35,-6.64,3.62,-0.76,-1.73,-1.18,-2.0,,,100.0,,,100.0,,,100.0
APIE,APIE,3.5,10,bullish,-2.06,-4.23,-5.8,-2.56,-0.19,-1.56,-1.16,-2.0,-1.82,,,13.0,,,13.0,,,13.0
APO,APO,3.6,10,bullish,-1.5,1.59,-4.92,-14.23,-20.92,-1.27,-1.29,-0.56,0.35,,,73.0,,,73.0,,,73.0
ARES,ARES,4.6,10,bullish,-6.33,-3.98,-4.99,-10.68,-33.25,-1.75,-0.67,-0.46,-0.58,,,59.0,,,59.0,,,59.0
ARGT,ARGT,3.9,10,bullish,-1.15,-3.26,-6.28,-5.11,-6.78,-0.7,-0.59,-0.85,-0.59,,,73.0,,,73.0,,,73.0
ARKF,ARKF,4.4,10,bullish,-0.29,3.63,12.18,11.4,-18.44,-0.95,0.87,1.53,0.63,,,35.0,,,35.0,,,35.0
ARKG,ARKG,4.6,10,bullish,-2.37,-3.68,0.28,4.8,-9.69,-0.99,0.32,-0.09,-0.77,,,59.0,,,59.0,,,59.0
ARKK,ARKK,5.2,10,bullish,-0.85,0.09,6.13,12.0,-10.11,-0.77,0.77,0.59,-0.12,,,59.0,,,59.0,,,59.0
ARKQ,ARKQ,4.5,10,bullish,-0.84,-1.8,-1.19,5.18,6.0,-0.4,0.06,-0.54,-0.63,,,59.0,,,59.0,,,59.0
ARKW,ARKW,5.2,10,bullish,-0.52,2.34,9.29,10.79,-16.64,-0.92,0.72,1.07,0.33,,,59.0,,,59.0,,,59.0
ARKX,ARKX,3.7,10,bullish,-0.56,-1.27,-0.47,6.33,11.57,-0.09,0.18,-0.42,-0.52,,,26.0,,,26.0,,,26.0
ARTY,ARTY,0.0,10,bearish,-0.3,-2.71,-1.38,3.01,0.04,-0.52,0.03,-0.51,-0.85,,,40.0,,,40.0,,,40.0
ASEA,ASEA,3.6,10,bullish,-1.44,-3.03,-6.16,-1.99,5.84,0.23,-1.04,-2.0,-1.5,,,73.0,,,73.0,,,73.0
ASHR,ASHR,2.8,10,bullish,0.39,-1.82,-1.56,0.84,2.51,-0.51,-0.31,-0.83,-0.97,,,63.0,,,63.0,,,63.0
AVDE,AVDE,3.1,10,bullish,-2.59,-4.76,-5.35,-0.51,6.29,-0.41,-0.92,-2.0,-2.0,,,34.0,,,34.0,,,34.0
AVDV,AVDV,3.0,10,bullish,-3.24,-6.06,-5.69,1.06,10.45,-0.07,-0.74,-2.0,-2.0,,,34.0,,,34.0,,,34.0
AVEM,AVEM,3.0,10,bullish,-1.25,-5.21,-5.34,0.18,7.8,-0.06,-0.68,-2.0,-2.0,,,34.0,,,34.0,,,34.0
AVES,AVES,0.0,10,bearish,-1.12,-5.58,-6.12,-1.03,5.75,-0.24,-0.99,-2.0,-2.0,,,26.0,,,26.0,,,26.0
AVIV,AVIV,0.0,10,bearish,-2.73,-4.97,-5.63,-0.49,7.31,-0.34,-0.97,-2.0,-2.0,,,26.0,,,26.0,,,26.0
AVNM,AVNM,3.3,10,bullish,-2.39,-5.17,-5.59,-0.47,7.01,-0.29,-0.96,-2.0,-2.0,,,13.0,,,13.0,,,13.0
BAI,BAI,0.0,10,,-0.96,-3.96,-1.99,4.5,-2.5,-0.52,0.21,-0.56,-1.06,,,,,,,,,
BAM,BAM,3.9,10,bullish,-1.39,-2.5,-4.09,-5.55,-13.15,-0.99,-0.53,-0.56,-0.51,,,13.0,,,13.0,,,13.0
BATT,BATT,2.1,10,bullish,-2.39,-6.67,-4.49,4.13,9.96,-0.3,-0.13,-1.28,-1.82,,,40.0,,,40.0,,,40.0
BBCA,BBCA,3.1,10,bullish,-1.49,-2.67,-0.49,4.35,6.86,-0.07,0.59,-0.74,-1.7,,,40.0,,,40.0,,,40.0
BBEU,BBEU,3.1,10,bullish,-2.32,-4.25,-5.55,-2.29,3.6,-0.79,-1.19,-2.0,-1.95,,,40.0,,,40.0,,,40.0
BBIN,BBIN,3.2,10,bullish,-2.4,-4.15,-5.35,-1.23,3.66,-0.74,-0.92,-2.0,-1.9,,,34.0,,,34.0,,,34.0
BBJP,BBJP,2.0,10,bearish,-3.43,-5.16,-6.39,-0.6,1.07,-1.05,-0.68,-1.93,-1.88,,,40.0,,,40.0,,,40.0
BEN,BEN,2.5,10,bullish,-3.01,-4.52,-4.77,-4.2,11.41,0.32,-0.84,-1.13,-1.39,,,100.0,,,100.0,,,100.0
BIL,BIL,0.0,10,bearish,0.04,0.07,-0.12,0.04,-0.05,-0.3,0.48,-0.69,0.48,,,92.0,,,92.0,,,92.0
BINV,BINV,3.4,10,bullish,-0.87,-3.28,-4.96,-1.17,6.49,-0.37,-1.0,-2.0,-1.63,,,10.0,,,10.0,,,10.0
BITO,BITO,2.0,10,bearish,-5.56,-0.21,6.73,8.07,-30.43,-0.85,1.2,1.14,0.17,,,26.0,,,26.0,,,26.0
BITQ,BITQ,5.2,10,bullish,-5.14,-1.66,7.25,20.13,-15.11,-0.75,0.95,0.47,-0.33,,,31.0,,,31.0,,,31.0
BK,BK,2.5,10,bullish,-2.78,-3.66,-0.38,-4.49,1.01,-1.06,-1.25,-0.4,-1.39,,,100.0,,,100.0,,,100.0
BKCH,BKCH,4.3,10,bullish,-7.8,-4.65,-1.3,10.83,-24.77,-0.88,0.25,-0.27,-0.61,,,28.0,,,28.0,,,28.0
BKGI,BKGI,3.2,10,bullish,-1.04,-3.32,-1.57,4.99,10.07,0.43,0.67,-1.21,-1.98,,,13.0,,,13.0,,,13.0
BKIE,BKIE,3.4,10,bullish,-1.68,-3.92,-4.48,-0.67,4.63,-0.48,-0.8,-1.9,-1.88,,,33.0,,,33.0,,,33.0
BLK,BLK,3.6,10,bullish,-8.73,-10.36,-10.58,-9.21,-10.96,-1.18,-1.6,-2.0,-2.0,,,100.0,,,100.0,,,100.0
BLOK,BLOK,3.9,10,bullish,-3.97,-2.17,1.94,5.83,-15.8,-0.96,0.26,0.07,-0.51,,,45.0,,,45.0,,,45.0
BN,BN,4.0,10,bullish,-4.89,-6.55,-6.64,-7.29,-12.07,-1.38,-1.17,-1.28,-1.65,,,100.0,,,100.0,,,100.0
BND,Total Bond,0.0,10,bullish,-0.08,-0.25,-0.69,0.31,0.22,-0.39,0.13,-1.12,-0.51,,,92.0,,,92.0,,,92.0
BNDX,BNDX,2.1,10,bullish,-0.53,-0.86,-1.14,-0.06,-1.78,-1.02,-0.01,-1.63,-1.69,,,65.0,,,65.0,,,65.0
BNO,BNO,3.0,10,bearish,9.77,14.35,26.0,34.15,46.18,2.0,2.0,2.0,2.0,,,73.0,,,73.0,,,73.0
BOTZ,BOTZ,0.0,10,bearish,-2.8,-5.5,-6.45,0.89,-2.14,-0.54,-0.07,-1.45,-1.61,,,47.0,,,47.0,,,47.0
BUZZ,BUZZ,3.8,10,bullish,-1.45,0.9,4.6,5.45,-10.58,-1.01,0.32,0.51,0.06,,,32.0,,,32.0,,,32.0
BWX,BWX,2.0,10,bearish,-0.71,-1.36,-2.78,-1.02,-0.31,-0.49,-0.8,-2.0,-1.27,,,86.0,,,86.0,,,86.0
BX,BX,3.0,10,bullish,-3.04,-4.04,-2.67,-12.74,-26.9,-1.27,-0.98,-0.24,-0.71,,,92.0,,,92.0,,,92.0
CCNR,CCNR,3.1,10,bullish,-2.1,-4.75,-2.76,4.35,16.3,0.63,-0.01,-1.28,-1.9,,,5.0,,,5.0,,,5.0
CEF,CEF,3.1,10,bullish,1.78,-3.91,-2.32,14.2,29.2,0.93,1.16,-0.96,-1.2,,,100.0,,,100.0,,,100.0
CG,CG,0.3,10,bullish,-7.01,-6.85,-1.41,-11.89,-13.29,-0.72,-0.95,-0.24,-1.21,,,69.0,,,69.0,,,69.0
CGDG,CGDG,3.8,10,bullish,-1.32,-2.77,-2.71,0.27,2.78,-0.58,-0.48,-1.64,-1.73,,,10.0,,,10.0,,,10.0
CGDV,Dividend Grw,3.4,10,bullish,-1.4,-2.37,-2.13,0.23,1.95,-0.54,-0.42,-1.18,-1.35,,,25.0,,,25.0,,,25.0
CGGE,CGGE,3.1,10,bullish,-1.21,-2.36,-2.54,-0.03,1.24,-0.79,-0.47,-1.28,-1.28,,,5.0,,,5.0,,,5.0
CGGO,CGGO,3.8,10,bullish,-1.7,-3.37,-2.89,0.17,1.59,-0.46,-0.34,-1.25,-1.57,,,25.0,,,25.0,,,25.0
CGIC,CGIC,3.1,10,bullish,-1.82,-4.17,-4.79,-0.7,6.35,-0.44,-1.01,-2.0,-2.0,,,5.0,,,5.0,,,5.0
CGIE,CGIE,3.5,10,bullish,-1.87,-3.42,-4.46,-0.98,0.77,-1.32,-0.75,-1.85,-1.61,,,10.0,,,10.0,,,10.0
CGNG,CGNG,3.1,10,bullish,-1.68,-4.1,-4.99,-1.0,2.89,-0.77,-0.88,-2.0,-1.92,,,5.0,,,5.0,,,5.0
CGXU,CGXU,3.0,10,bullish,-2.81,-5.09,-6.3,-1.93,-0.73,-0.92,-0.76,-1.94,-1.91,,,25.0,,,25.0,,,25.0
CHAT,CHAT,4.0,10,bullish,2.29,0.3,0.14,9.69,4.14,-0.4,0.56,-0.32,-0.18,,,13.0,,,13.0,,,13.0
CHY,CHY,2.3,10,bullish,-4.61,-5.25,-4.93,-1.13,-2.15,-0.33,-0.45,-1.88,-2.0,,,99.0,,,99.0,,,99.0
CIBR,CIBR,4.3,10,bullish,2.51,4.54,8.18,2.05,-11.28,-1.49,0.38,2.0,1.49,,,54.0,,,54.0,,,54.0
CLOU,CLOU,2.9,10,bullish,2.16,5.07,9.77,5.13,-13.57,-1.0,0.89,2.0,1.39,,,35.0,,,35.0,,,35.0
CNBS,CNBS,2.0,10,bearish,0.76,6.56,6.66,-1.69,1.49,-0.18,-0.22,0.24,0.39,,,35.0,,,35.0,,,35.0
CNEQ,CNEQ,3.5,10,bullish,-0.06,0.03,-0.99,2.88,-6.22,-0.89,0.07,-0.44,-0.16,,,9.0,,,9.0,,,9.0
COLO,COLO,2.8,10,bullish,0.54,0.11,-11.83,-6.22,-1.11,-2.0,-1.69,-2.0,-0.17,,,83.0,,,83.0,,,83.0
COPJ,COPJ,3.0,10,bullish,-8.0,-13.11,-5.87,-1.89,8.78,-1.05,-1.04,-1.26,-2.0,,,13.0,,,13.0,,,13.0
COPP,COPP,3.1,10,bullish,-8.24,-12.47,-10.02,-1.81,17.55,0.01,-0.86,-1.84,-2.0,,,9.0,,,9.0,,,9.0
