target_date,window,similar_date,correlation
2026-03-23,25Y,2026-03-20,0.9497
2026-03-23,25Y,2026-03-19,0.8928
2026-03-23,25Y,2026-03-18,0.847
2026-03-23,25Y,2026-03-17,0.8031
2026-03-23,25Y,2026-03-13,0.7057
2026-03-23,25Y,2026-03-16,0.6553
2026-03-23,25Y,2026-03-12,0.6268
2026-03-23,25Y,2022-05-09,0.6035
2026-03-23,25Y,2022-05-06,0.6018
2026-03-23,25Y,2013-06-21,0.6001
2026-03-23,25Y,2013-06-24,0.5952
2026-03-23,25Y,2013-06-20,0.59
2026-03-23,25Y,2013-06-25,0.5845
2026-03-23,25Y,2013-06-26,0.5759
2026-03-23,25Y,2002-10-10,0.5721
2026-03-23,25Y,2022-05-13,0.5682
2026-03-23,25Y,2022-05-10,0.5668
2026-03-23,25Y,2022-09-26,0.5633
2026-03-23,25Y,2013-06-28,0.561
2026-03-23,25Y,2022-05-05,0.5591
2026-03-23,25Y,2022-04-29,0.5589
2026-03-23,25Y,2022-05-12,0.5572
2026-03-23,25Y,2010-02-10,0.5487
2026-03-23,25Y,2026-03-11,0.5479
2026-03-23,25Y,2022-09-27,0.5446
2026-03-23,25Y,2021-10-05,0.5433
2026-03-23,25Y,2023-10-03,0.5432
2026-03-23,25Y,2010-02-11,0.5419
2026-03-23,25Y,2013-06-27,0.5395
2026-03-23,25Y,2005-04-05,0.536
2026-03-23,25Y,2010-02-12,0.5352
2026-03-23,25Y,2023-08-22,0.5331
2026-03-23,25Y,2022-05-11,0.5324
2026-03-23,25Y,2021-10-06,0.5317
2026-03-23,25Y,2010-02-05,0.5292
2026-03-23,25Y,2013-06-19,0.5275
2026-03-23,25Y,2010-02-08,0.526
2026-03-23,25Y,2022-04-28,0.5249
2026-03-23,25Y,2001-03-19,0.5216
2026-03-23,25Y,2010-02-04,0.5205
2026-03-23,25Y,2025-01-10,0.5201
2026-03-23,25Y,2018-02-21,0.5185
2026-03-23,25Y,2018-03-02,0.5161
2026-03-23,25Y,2018-03-01,0.516
2026-03-23,25Y,2022-05-02,0.5152
2026-03-23,25Y,2018-02-08,0.5138
2026-03-23,25Y,2022-09-23,0.5134
2026-03-23,25Y,2008-10-20,0.5119
2026-03-23,25Y,2010-05-28,0.5117
2026-03-23,25Y,2002-10-09,0.5089
2026-03-23,25Y,2020-03-18,0.5087
2026-03-23,25Y,2009-03-09,0.5085
2026-03-23,25Y,2018-02-13,0.5039
2026-03-23,25Y,2010-02-09,0.5038
2026-03-23,25Y,2020-03-19,0.5036
2026-03-23,25Y,2011-11-28,0.5033
2026-03-23,25Y,2023-08-24,0.5018
2026-03-23,25Y,2021-10-01,0.5003
2026-03-23,25Y,2018-02-09,0.4991
2026-03-23,25Y,2025-01-13,0.4986
2026-03-23,25Y,2023-09-29,0.4983
2026-03-23,25Y,2008-07-07,0.4982
2026-03-23,25Y,2008-06-23,0.4966
2026-03-23,25Y,2002-09-23,0.4963
2026-03-23,25Y,2011-06-13,0.4954
2026-03-23,25Y,2010-02-16,0.4953
2026-03-23,25Y,2010-02-17,0.4949
2026-03-23,25Y,2002-09-25,0.4939
2026-03-23,25Y,2004-05-07,0.4927
2026-03-23,25Y,2023-10-04,0.4923
2026-03-23,25Y,2010-02-18,0.4919
2026-03-23,25Y,2013-06-13,0.4915
2026-03-23,25Y,2020-03-17,0.4901
2026-03-23,25Y,2002-09-30,0.4898
2026-03-23,25Y,2007-03-15,0.4894
2026-03-23,25Y,2013-06-12,0.4891
2026-03-23,25Y,2010-06-02,0.4891
