ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SEDG,76.35,4.32,21.19,83.62,115.68,118.21,351.24,4.91,3.95,1.38,1.02,3.04,4,True,True,True,True,True,19.34,77.31,322.53,17.86,72.02,308.96,21.12,83.69,313.73,2.044,,,0.36,clean,1.284,normal,none,96.66237389997853,95.26722472633612,97.87508048937539,96.6,1
VPG,125.31,0.05,20.44,122.69,172.0,272.28,380.48,426.77,6.0,1.4,1.58,2.21,4,True,True,True,True,True,18.59,116.38,351.77,17.11,111.09,338.2,20.37,122.76,342.97,3.2929,XLV,0.44,-0.33,clean,2.179,confirmed,none,91.61837304142519,95.26722472633612,99.35608499678042,95.4,2
SNDK,1694.98,3.25,9.9,59.27,166.77,668.7,4293.42,3.05,5.98,2.81,4.01,25.74,5,True,True,True,True,True,8.05,52.96,4264.7,6.57,47.67,4251.14,9.83,59.34,4255.91,0.0467,XLK,0.65,0.17,clean,0.627,thin,none,96.85018244258424,99.8390212491951,81.58403090792015,92.8,3
NBIS,231.09,2.1,5.07,63.67,153.42,160.0,483.56,2.42,12.55,2.41,1.04,3.15,4,True,True,True,True,True,3.22,57.36,454.85,1.74,52.07,441.28,5.0,63.74,446.05,0.7073,XLK,0.41,0.57,clean,0.971,normal,none,92.67010088001717,95.26722472633612,90.59884095299421,92.8,3
BTSG,61.68,1.4,6.36,28.1,48.88,70.29,165.86,4.55,4.42,1.74,1.44,3.39,4,True,True,True,True,True,4.51,21.79,137.15,3.03,16.5,123.58,6.29,28.17,128.35,0.6182,XLK,0.57,0.06,clean,0.721,thin,none,87.60463618802316,95.26722472633612,89.18222794591114,90.7,5
BAND,64.97,12.68,10.98,168.47,338.39,351.81,340.77,0.87,15.34,2.01,1.04,1.01,3,True,True,True,True,True,9.13,162.16,312.06,7.65,156.87,298.49,10.91,168.54,303.26,0.7621,,,-0.11,clean,1.295,normal,none,97.75702940545182,79.04056664520283,91.43593045717965,89.4,6
RVMD,157.48,1.84,2.44,12.05,54.36,106.34,317.39,1.32,4.94,4.51,1.96,5.84,4,True,True,True,True,True,0.59,5.74,288.67,-0.89,0.45,275.11,2.37,12.12,279.88,0.188,XLF,0.33,-0.06,clean,1.135,normal,none,84.46555054732777,95.26722472633612,84.0952994204765,87.9,7
EXCE,24.25,1.04,4.53,5.43,28.99,35.85,142.5,4.34,1.2,5.33,1.24,4.92,4,True,True,True,True,True,2.67,-0.88,113.79,1.19,-6.16,100.22,4.46,5.5,104.99,0.8174,,,-0.04,clean,,normal,none,76.19124275595622,95.26722472633612,91.75788795878944,87.7,8
FUWAY,162.15,-2.83,1.34,23.8,82.87,440.5,623.88,-0.47,17.71,3.48,5.32,7.53,4,True,True,True,True,True,-0.51,17.49,595.17,-1.99,12.2,581.6,1.27,23.87,586.37,0.933,XLB,0.41,-1.7,stalling,1.962,confirmed,none,73.51899549259498,95.26722472633612,92.53058596265294,87.1,9
MKSI,324.26,0.26,3.54,22.16,32.64,117.62,280.19,13.49,6.25,1.47,3.6,8.58,4,True,True,True,True,True,1.69,15.85,251.47,0.21,10.56,237.9,3.47,22.23,242.68,0.0575,XLI,0.73,-0.75,clean,0.811,normal,none,83.19918437432925,95.26722472633612,81.90598840952994,86.8,10
