ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
LIT,VXUS,8.0,88.9,127.0,76.5,,,,,,3.0,,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STT,XLF,38.0,80.2,110.0,77.3,,,,,,5.2,1.0,,,86.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
OIH,XLE,44.0,78.7,66.0,80.4,,,,,,4.2,,,,85.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BK,XLF,67.0,74.6,66.0,80.4,,,,,,3.9,2.0,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
GNR,XLB,97.0,70.9,72.0,79.8,,,,,,3.6,,,,81.9,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VLUE,SPY,116.0,69.7,122.0,76.6,,,,,,4.6,,,,90.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FAN,VGK,118.0,69.6,57.0,80.8,,,,,,4.3,,,,89.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STX,XLK,127.0,69.2,50.0,81.3,,,,,,,6.0,,,91.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
DBC,XLE,129.0,69.1,122.0,76.6,,,,,,2.0,,,,86.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
USO,XLE,3.0,92.6,26.0,84.0,,,,,,2.0,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
STLD,XLB,12.0,88.2,9.0,87.0,,,,,,,2.0,,,90.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
NUE,XLB,14.0,87.0,22.0,84.7,,,,,,,4.0,,,90.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
INSW,XLI,15.0,86.3,35.0,82.7,,,,,,,,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
