target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-30,25Y_broad,2026-03-27,0.9313,,,,
2026-03-30,25Y_broad,2026-03-26,0.8626,,,,
2026-03-30,25Y_broad,2026-03-25,0.7956,,,,
2026-03-30,25Y_broad,2026-03-24,0.786,,,,
2026-03-30,25Y_broad,2026-03-20,0.7441,,,,
2026-03-30,25Y_broad,2026-03-23,0.7281,,,,
2026-03-30,25Y_broad,2026-03-18,0.7169,,,,
2026-03-30,25Y_broad,2026-03-13,0.6768,,,,
2026-03-30,25Y_broad,2022-05-12,0.6733,,,,
2026-03-30,25Y_broad,2022-05-09,0.672,,,,
2026-03-30,25Y_broad,2026-03-19,0.661,,,,
2026-03-30,25Y_broad,2026-03-12,0.6421,,,,
2026-03-30,25Y_broad,2022-05-13,0.6357,,,,
2026-03-30,25Y_broad,2025-01-13,0.6355,,,,
2026-03-30,25Y_broad,2025-01-02,0.6334,,,,
2026-03-30,25Y_broad,2026-03-16,0.6253,,,,
2026-03-30,25Y_broad,2026-03-17,0.6199,,,,
2026-03-30,25Y_broad,2023-10-13,0.617,,,,
2026-03-30,25Y_broad,2021-10-01,0.6131,,,,
2026-03-30,25Y_broad,2020-03-20,0.6077,,,,
2026-03-30,25Y_broad,2022-05-16,0.6072,,,,
2026-03-30,25Y_broad,2024-12-31,0.6072,,,,
2026-03-30,25Y_broad,2022-05-06,0.6055,,,,
2026-03-30,25Y_broad,2004-05-17,0.6031,,,,
2026-03-30,25Y_broad,2020-03-18,0.6002,,,,
2026-03-30,25Y_broad,2025-01-10,0.6001,,,,
2026-03-30,25Y_broad,2021-10-05,0.6,,,,
2026-03-30,25Y_broad,2021-09-30,0.5956,,,,
2026-03-30,25Y_broad,2008-07-02,0.5951,,,,
2026-03-30,25Y_broad,2004-05-06,0.5948,,,,
2026-03-30,25Y_broad,2021-10-06,0.5943,,,,
2026-03-30,25Y_broad,2022-05-02,0.594,,,,
2026-03-30,25Y_broad,2022-04-29,0.5916,,,,
2026-03-30,25Y_broad,2022-05-11,0.5913,,,,
2026-03-30,25Y_broad,2021-09-29,0.5885,,,,
2026-03-30,25Y_broad,2004-05-18,0.5872,,,,
2026-03-30,25Y_broad,2014-09-30,0.586,,,,
2026-03-30,25Y_broad,2022-05-05,0.5852,,,,
2026-03-30,25Y_broad,2020-03-17,0.5845,,,,
2026-03-30,25Y_broad,2008-06-30,0.5843,,,,
2026-03-30,25Y_broad,2013-06-24,0.5822,,,,
2026-03-30,25Y_broad,2020-03-19,0.5819,,,,
2026-03-30,25Y_broad,2014-10-01,0.5809,,,,
2026-03-30,25Y_broad,2018-02-09,0.5805,,,,
2026-03-30,25Y_broad,2018-03-27,0.5797,,,,
2026-03-30,25Y_broad,2020-03-16,0.5792,,,,
2026-03-30,25Y_broad,2018-02-08,0.5786,,,,
2026-03-30,25Y_broad,2025-01-14,0.5782,,,,
2026-03-30,25Y_broad,2008-07-03,0.5781,,,,
2026-03-30,25Y_broad,2014-10-07,0.5744,,,,
2026-03-30,25Y_broad,2022-05-10,0.5732,,,,
2026-03-30,25Y_broad,2016-01-19,0.5731,,,,
2026-03-30,25Y_broad,2020-03-12,0.5721,,,,
2026-03-30,25Y_broad,2014-10-02,0.5721,,,,
2026-03-30,25Y_broad,2008-07-01,0.5711,,,,
2026-03-30,25Y_broad,2011-10-03,0.5707,,,,
2026-03-30,25Y_broad,2020-03-23,0.5704,,,,
2026-03-30,25Y_broad,2008-10-27,0.5703,,,,
2026-03-30,25Y_broad,2016-01-20,0.5698,,,,
2026-03-30,25Y_broad,2016-01-21,0.5694,,,,
2026-03-30,25Y_broad,2008-10-22,0.5694,,,,
2026-03-30,25Y_broad,2008-07-07,0.5691,,,,
2026-03-30,25Y_broad,2004-05-05,0.5659,,,,
2026-03-30,25Y_broad,2004-05-14,0.5657,,,,
2026-03-30,25Y_broad,2010-06-01,0.5656,,,,
2026-03-30,25Y_broad,2020-03-13,0.5652,,,,
2026-03-30,25Y_broad,2008-10-10,0.564,,,,
2026-03-30,25Y_broad,2010-05-28,0.5634,,,,
2026-03-30,25Y_broad,2005-04-05,0.5627,,,,
2026-03-30,25Y_broad,2021-12-06,0.5618,,,,
2026-03-30,25Y_broad,2010-02-11,0.5618,,,,
2026-03-30,25Y_broad,2021-09-28,0.5615,,,,
2026-03-30,25Y_broad,2002-09-30,0.5615,,,,
2026-03-30,25Y_broad,2008-10-08,0.5593,,,,
2026-03-30,25Y_broad,2004-05-03,0.5579,,,,
2026-03-30,25Y_broad,2007-08-16,0.5576,,,,
2026-03-30,25Y_broad,2008-10-09,0.5573,,,,
2026-03-30,25Y_broad,2021-10-08,0.557,,,,
2026-03-30,25Y_broad,2008-10-07,0.5562,,,,
2026-03-30,25Y_broad,2022-09-26,0.5561,,,,
2026-03-30,25Y_broad,2014-09-29,0.5561,,,,
2026-03-30,25Y_broad,2025-04-08,0.5555,,,,
2026-03-30,25Y_broad,2004-05-21,0.5552,,,,
2026-03-30,25Y_broad,2018-02-13,0.5547,,,,
2026-03-30,25Y_broad,2022-05-19,0.5521,,,,
2026-03-30,25Y_broad,2004-05-20,0.5513,,,,
2026-03-30,25Y_broad,2004-05-07,0.5511,,,,
2026-03-30,25Y_broad,2005-04-01,0.5507,,,,
2026-03-30,25Y_broad,2010-02-04,0.5503,,,,
2026-03-30,25Y_broad,2008-10-15,0.5498,,,,
2026-03-30,25Y_broad,2022-05-18,0.5493,,,,
2026-03-30,25Y_broad,2023-10-27,0.5488,,,,
2026-03-30,25Y_broad,2010-05-26,0.5488,,,,
2026-03-30,25Y_broad,2023-08-22,0.5488,,,,
2026-03-30,25Y_broad,2013-06-25,0.5473,,,,
2026-03-30,25Y_broad,2005-04-04,0.5465,,,,
2026-03-30,25Y_broad,2020-03-11,0.546,,,,
2026-03-30,25Y_broad,2025-04-07,0.5459,,,,
2026-03-30,25Y_broad,2008-10-20,0.5457,,,,
2026-03-30,25Y_broad,2016-01-22,0.5442,,,,
2026-03-30,SPY_deep,2001-03-20,0.7719,Dot-com Crash,3.6,-3.34,10.03
2026-03-30,SPY_deep,2018-10-23,0.7384,Fed Tightening Selloff,-2.13,0.55,-3.14
2026-03-30,SPY_deep,2001-03-21,0.7309,Dot-com Crash,2.48,-1.26,10.9
2026-03-30,SPY_deep,2010-05-25,0.7289,Flash Crash / Euro Debt,2.33,-1.64,-0.37
2026-03-30,SPY_deep,1998-08-14,0.7114,Asian Crisis / LTCM,2.29,-2.59,-1.95
2026-03-30,SPY_deep,2010-05-26,0.7022,Flash Crash / Euro Debt,3.3,1.85,0.65
2026-03-30,SPY_deep,2022-05-02,0.6962,Inflation / Rate Hike Bear,-3.94,-3.47,-1.18
2026-03-30,SPY_deep,2008-01-09,0.6897,GFC,-2.42,-3.83,-5.2
2026-03-30,SPY_deep,1996-07-12,0.6811,,-0.91,-1.3,3.31
2026-03-30,SPY_deep,1998-08-05,0.6769,Asian Crisis / LTCM,0.2,1.49,-9.14
2026-03-30,SPY_deep,2022-04-29,0.6755,Inflation / Rate Hike Bear,-0.16,-2.5,0.23
2026-03-30,SPY_deep,2022-05-05,0.6737,Inflation / Rate Hike Bear,-5.19,-5.88,-0.49
2026-03-30,SPY_deep,2025-01-13,0.6713,,3.73,3.98,3.78
2026-03-30,SPY_deep,2018-12-18,0.6694,Fed Tightening Selloff,-3.49,-4.26,4.46
2026-03-30,SPY_deep,2000-02-22,0.6686,,1.83,1.54,11.2
2026-03-30,SPY_deep,2022-03-11,0.6461,Inflation / Rate Hike Bear,5.82,7.77,4.73
2026-03-30,SPY_deep,2008-01-10,0.6357,GFC,-5.56,-5.84,-5.34
2026-03-30,SPY_deep,2025-03-04,0.6335,,-3.63,-2.75,-2.14
2026-03-30,SPY_deep,2021-09-22,0.6308,,-0.78,-0.68,3.59
2026-03-30,SPY_deep,2014-01-30,0.6307,,-0.98,2.11,3.21
2026-03-30,SPY_deep,2001-03-22,0.6254,Dot-com Crash,3.92,3.54,10.01
2026-03-30,SPY_deep,2006-05-19,0.6227,,1.01,0.02,-2.37
2026-03-30,SPY_deep,1998-08-10,0.6227,Asian Crisis / LTCM,-0.11,0.69,-7.37
2026-03-30,SPY_deep,1997-04-11,0.6221,,4.33,4.29,14.47
2026-03-30,SPY_deep,2008-01-16,0.6214,GFC,-1.45,0.28,-1.34
2026-03-30,SPY_deep,2012-11-14,0.6207,,2.59,4.55,4.54
2026-03-30,SPY_deep,2018-03-26,0.6158,Volmageddon,-1.64,0.02,-0.56
2026-03-30,SPY_deep,2001-03-12,0.6149,Dot-com Crash,-0.62,-1.81,-1.21
2026-03-30,SPY_deep,2018-02-09,0.6137,Volmageddon,4.44,6.27,5.82
2026-03-30,SPY_deep,2025-03-06,0.6103,,-3.72,-1.26,-11.77
2026-03-30,SPY_deep,2006-05-18,0.6094,,1.2,2.21,-2.01
2026-03-30,SPY_deep,2018-10-11,0.6079,Fed Tightening Selloff,1.55,-0.77,2.05
2026-03-30,SPY_deep,2025-03-14,0.6071,,0.21,-1.27,-4.21
2026-03-30,SPY_deep,1996-01-12,0.6015,,1.73,3.32,10.13
2026-03-30,SPY_deep,2022-05-09,0.6013,Inflation / Rate Hike Bear,0.48,-0.31,3.28
2026-03-30,SPY_deep,1998-08-07,0.6012,Asian Crisis / LTCM,-2.75,-0.52,-5.62
2026-03-30,SPY_deep,2010-05-24,0.5985,Flash Crash / Euro Debt,-0.17,-1.01,1.41
2026-03-30,SPY_deep,2006-05-22,0.5961,,-0.02,0.54,-0.89
