ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
LINC,37.74,1.27,3.92,30.61,71.41,82.43,153.83,3.08,7.8,2.33,1.15,2.15,5,True,True,True,True,True,4.43,31.78,134.13,4.32,30.04,127.63,7.46,30.99,86.16,2.4865,,,-0.31,clean,0.731,thin,none,89.64381720430107,99.79838709677419,99.19354838709677,96.2,1
TNGX,17.63,-1.37,6.88,36.7,88.6,158.57,804.33,-5.01,5.34,2.41,1.79,9.08,4,True,True,True,True,True,7.39,37.88,784.63,7.28,36.14,778.13,10.42,37.09,736.66,1.3227,,,-0.06,clean,0.813,normal,buy_today,82.10349462365592,97.86290322580645,97.5,92.5,2
GPRE,16.0,4.23,5.12,16.79,65.46,61.94,210.08,1.21,3.28,3.9,0.95,3.21,3,True,True,True,True,True,5.64,17.97,190.37,5.53,16.22,183.88,8.67,17.17,142.4,1.3317,XLE,0.42,-0.64,clean,0.619,thin,none,94.93279569892472,83.10483870967742,97.58064516129032,91.9,3
RCAT,15.81,1.74,7.77,39.05,96.64,50.29,179.33,4.47,5.03,2.47,0.52,1.86,3,True,True,True,True,True,8.28,40.23,159.62,8.17,38.48,153.13,11.31,39.44,111.65,2.0202,IAU,0.36,-0.44,clean,1.06,normal,none,92.23118279569893,83.10483870967742,98.79032258064517,91.4,4
PBR,19.76,2.97,9.81,30.05,62.19,53.74,47.1,3.3,3.06,2.07,0.86,0.76,3,True,True,True,True,True,10.32,31.23,27.39,10.21,29.49,20.9,13.35,30.44,-20.58,0.6249,XLE,0.54,0.53,clean,1.268,normal,none,90.25537634408602,83.10483870967742,94.35483870967742,89.2,5
NTR,79.22,1.84,4.11,11.88,26.07,38.74,55.98,2.24,2.89,2.19,1.49,2.15,3,True,True,True,True,True,4.63,13.06,36.27,4.52,11.31,29.78,7.65,12.26,-11.7,1.2425,XLE,0.53,-1.87,stalling,1.747,confirmed,none,84.09946236559139,83.10483870967742,97.33870967741936,88.2,6
CLMT,29.11,2.97,0.9,1.75,42.28,66.25,141.38,0.3,1.94,24.19,1.57,3.34,3,True,True,True,True,True,1.41,2.93,121.67,1.3,1.18,115.18,4.44,2.13,73.7,0.6959,,,-0.12,clean,0.682,thin,none,86.7002688172043,83.10483870967742,94.59677419354838,88.1,7
CENX,57.47,3.34,7.3,24.83,82.1,120.78,188.07,2.18,3.4,3.31,1.47,2.29,4,True,True,True,True,True,7.81,26.0,168.36,7.7,24.26,161.87,10.84,25.21,120.39,-0.9311,XLK,0.47,-0.61,clean,0.84,normal,none,96.16263440860216,97.86290322580645,69.91935483870968,88.0,8
PL,25.79,4.82,1.54,15.03,41.39,161.56,519.95,0.32,9.79,2.75,3.9,12.56,4,True,True,True,True,True,2.05,16.21,500.25,1.94,14.46,493.75,5.08,15.42,452.28,-0.8571,XLK,0.45,-0.04,clean,0.626,thin,none,93.85752688172043,97.86290322580645,71.53225806451613,87.8,9
TYRA,36.76,-0.61,5.81,31.33,62.44,198.62,219.65,-9.56,5.39,1.99,3.18,3.52,3,True,True,True,True,True,6.33,32.51,199.95,6.22,30.77,193.45,9.36,31.72,151.98,1.5068,,,-0.06,clean,0.933,normal,buy_today,81.57930107526882,83.10483870967742,97.98387096774194,87.6,10
PRE,21.76,0.15,9.14,-0.95,46.45,122.52,381.46,62.05,-0.1,-49.06,2.64,8.21,3,True,True,True,True,True,9.65,0.23,361.75,9.54,-1.51,355.26,12.68,-0.56,313.78,1.3958,,,0.22,clean,0.854,normal,none,78.17876344086022,83.10483870967742,97.8225806451613,86.4,11
XOM,158.94,1.09,7.3,7.07,33.77,41.47,42.04,6.67,0.97,4.78,1.23,1.24,3,True,True,True,True,True,7.81,8.24,22.33,7.7,6.5,15.84,10.84,7.45,-25.64,0.817,XLE,0.91,0.91,clean,0.801,normal,none,80.26209677419354,83.10483870967742,95.64516129032258,86.3,12
PDBC,17.13,1.36,4.2,20.89,25.68,27.36,28.6,3.08,4.98,1.23,1.07,1.11,3,True,True,True,True,True,4.71,22.07,8.9,4.6,20.32,2.4,7.74,21.27,-39.07,1.352,IAU,0.6,-0.63,clean,1.163,normal,none,78.11155913978494,83.10483870967742,97.66129032258064,86.3,12
TIGO,73.92,1.4,1.48,12.49,42.15,55.13,143.32,1.06,8.43,3.37,1.31,3.4,4,True,True,True,True,True,1.99,13.67,123.61,1.88,11.93,117.12,5.02,12.88,75.64,-0.7299,XLRE,0.44,0.51,clean,0.826,normal,none,86.10215053763442,97.86290322580645,74.51612903225806,86.2,14
MPC,233.56,2.0,8.52,14.91,25.73,29.8,65.47,4.27,1.75,1.73,1.16,2.54,3,True,True,True,True,True,9.03,16.09,45.76,8.92,14.34,39.27,12.06,15.29,-2.21,0.1217,XLE,0.65,0.13,clean,0.907,normal,none,85.19489247311829,83.10483870967742,89.51612903225806,85.9,15
COP,122.75,1.18,7.53,10.16,28.48,32.95,24.05,6.39,1.35,2.8,1.16,0.84,3,True,True,True,True,True,8.05,11.34,4.35,7.94,9.59,-2.15,11.08,10.54,-43.62,0.7957,XLE,0.89,0.3,clean,0.903,normal,none,76.86827956989248,83.10483870967742,95.48387096774194,85.2,16
VDE,165.6,1.45,5.38,8.27,29.07,33.19,33.14,3.7,1.54,3.52,1.14,1.14,3,True,True,True,True,True,5.89,9.45,13.43,5.78,7.7,6.94,8.92,8.66,-34.54,0.1072,XLE,0.99,0.56,clean,0.844,normal,none,80.03360215053763,83.10483870967742,89.35483870967742,84.2,17
ANRO,24.34,0.29,16.57,44.11,60.87,545.62,667.82,57.45,2.66,1.38,8.96,10.97,3,True,True,True,True,True,17.08,45.29,648.12,16.97,43.54,641.62,20.11,44.49,600.15,-0.2418,,,0.81,clean,1.273,normal,none,85.9274193548387,83.10483870967742,83.38709677419355,84.1,18
XLE,58.64,1.27,5.46,7.88,28.84,32.81,30.65,4.3,1.44,3.66,1.14,1.06,3,True,True,True,True,True,5.97,9.06,10.94,5.86,7.32,4.45,9.0,8.27,-37.03,0.2,XLE,1.0,0.47,clean,0.792,normal,none,78.26612903225806,83.10483870967742,90.40322580645162,83.9,19
MAMA,16.62,-1.07,2.91,7.02,24.68,70.64,164.23,-2.72,2.41,3.52,2.86,6.65,3,True,True,True,True,True,3.42,8.2,144.52,3.31,6.45,138.03,6.45,7.4,96.55,0.5202,XLP,0.37,0.73,clean,0.614,thin,buy_today,74.91935483870968,83.10483870967742,93.2258064516129,83.8,20
FTI,65.15,2.24,0.39,6.18,40.65,66.97,139.17,0.17,16.03,6.58,1.65,3.42,4,True,True,True,True,True,0.9,7.36,119.46,0.79,5.61,112.97,3.93,6.56,71.49,-1.0219,XLI,0.53,0.86,clean,0.841,normal,none,86.04166666666664,97.86290322580645,66.93548387096774,83.6,21
ULS,86.41,1.46,5.86,23.41,10.95,27.92,65.41,4.01,4.0,0.47,2.55,5.97,4,True,True,True,True,True,6.37,24.59,45.7,6.26,22.84,39.21,9.4,23.79,-2.27,-0.821,SPY,0.3,0.62,clean,0.43,thin,none,80.18145161290323,97.86290322580645,72.41935483870968,83.5,22
PSX,174.97,0.89,7.67,9.51,23.71,33.38,38.07,8.59,1.24,2.49,1.41,1.61,3,True,True,True,True,True,8.19,10.69,18.36,8.08,8.95,11.87,11.21,9.9,-29.61,0.1633,XLE,0.77,-0.15,clean,1.224,normal,none,77.0295698924731,83.10483870967742,89.91935483870968,83.4,23
QSR,75.2,0.83,4.44,13.7,6.11,17.72,13.84,5.35,3.08,0.45,2.9,2.26,4,True,True,True,True,True,4.96,14.88,-5.87,4.85,13.13,-12.36,7.99,14.08,-53.84,0.0328,,,1.6,clean,1.047,normal,none,63.534946236559136,97.86290322580645,88.06451612903226,83.2,24
BNAI,38.5,2.91,4.79,84.03,1392.25,1145.95,940.54,1.64,17.54,16.57,0.82,0.68,2,True,True,True,True,True,5.3,85.21,920.83,5.19,83.47,914.34,8.33,84.42,872.86,8.9268,,,-0.27,clean,0.08,thin,none,97.13037634408602,52.41935483870967,99.83870967741936,83.1,25
TERN,45.84,-0.5,1.21,21.3,1.87,542.92,1341.51,-2.43,17.54,0.09,290.85,718.67,3,True,True,True,True,True,1.73,22.48,1321.8,1.62,20.74,1315.31,4.76,21.69,1273.83,0.9188,,,0.56,clean,0.949,normal,buy_today,70.20833333333333,83.10483870967742,96.12903225806451,83.1,25
LHX,366.64,0.12,1.36,6.12,27.77,30.07,73.72,11.73,4.49,4.54,1.08,2.65,5,True,True,True,True,True,1.87,7.3,54.01,1.76,5.55,47.52,4.9,6.51,6.04,-0.5383,XLI,0.55,0.37,clean,0.716,thin,none,70.43682795698925,99.79838709677419,78.2258064516129,82.8,27
NXT,120.76,2.26,6.18,3.71,39.2,78.53,172.53,2.73,0.6,10.57,2.0,4.4,3,True,True,True,True,True,6.69,4.89,152.83,6.58,3.14,146.33,9.72,4.1,104.86,-0.7604,XLK,0.45,0.46,clean,0.706,thin,none,90.42338709677419,83.10483870967742,74.11290322580645,82.5,28
NYT,80.0,0.33,1.49,9.69,17.71,35.05,63.64,4.49,6.5,1.83,1.98,3.59,4,True,True,True,True,True,2.0,10.86,43.94,1.89,9.12,37.44,5.03,10.07,-4.03,-0.5379,XLC,0.36,0.58,clean,0.594,thin,none,70.90053763440861,97.86290322580645,78.30645161290323,82.4,29
ES,73.68,0.65,0.1,0.44,8.19,12.46,20.03,0.16,4.35,18.48,1.52,2.45,4,True,True,True,True,True,0.61,1.62,0.32,0.5,-0.12,-6.17,3.64,0.83,-47.65,0.3663,XLU,0.69,0.13,clean,0.62,thin,none,55.19489247311828,97.86290322580645,92.66129032258064,81.9,30
WELL,212.69,1.17,2.39,0.93,13.9,25.91,43.86,2.04,0.39,14.87,1.86,3.16,3,True,True,True,True,True,2.9,2.11,24.16,2.79,0.37,17.67,5.93,1.32,-23.81,0.0919,XLRE,0.51,1.12,clean,0.635,thin,none,71.98252688172043,83.10483870967742,88.95161290322581,81.3,31
VPU,203.98,0.15,1.57,1.32,9.66,9.82,19.43,10.12,0.85,7.3,1.02,2.01,4,True,True,True,True,True,2.08,2.5,-0.28,1.97,0.76,-6.77,5.11,1.71,-48.25,0.2574,XLU,0.98,0.84,clean,0.801,normal,none,54.71102150537635,97.86290322580645,91.45161290322581,81.3,31
PWR,575.04,0.16,1.95,9.72,31.25,49.1,120.48,12.03,4.99,3.21,1.57,3.85,5,True,True,True,True,True,2.46,10.9,100.78,2.35,9.16,94.28,5.49,10.11,52.81,-0.9964,XLI,0.56,0.12,clean,0.975,normal,none,76.00806451612904,99.79838709677419,68.06451612903226,81.3,31
DNTH,77.6,-0.51,-10.72,63.71,84.19,109.5,263.81,20.93,-5.94,1.32,1.3,3.13,3,True,True,True,True,True,-10.21,64.89,244.1,-10.32,63.15,237.61,-7.18,64.1,196.13,0.6349,,,-0.65,clean,1.768,confirmed,none,66.41129032258065,83.10483870967742,94.43548387096774,81.3,31
AA,68.16,2.34,11.17,13.69,47.72,102.86,103.28,4.77,1.23,3.48,2.16,2.16,4,True,True,True,True,True,11.68,14.87,83.57,11.57,13.13,77.08,14.71,14.08,35.6,-1.3809,XLK,0.49,0.23,clean,0.759,normal,none,92.45295698924731,97.86290322580645,53.2258064516129,81.2,35
CIEN,350.45,-3.78,3.88,15.31,60.43,157.87,448.95,-1.03,3.95,3.95,2.61,7.43,4,True,True,True,True,True,4.39,16.49,429.24,4.28,14.74,422.75,7.42,15.69,381.27,-1.0713,XLK,0.53,0.21,clean,0.677,thin,buy_today,79.86559139784946,97.86290322580645,65.64516129032259,81.1,36
