target_date,window,similar_date,correlation
2026-03-17,25Y,2026-03-16,0.7725
2026-03-17,25Y,2026-03-13,0.736
2026-03-17,25Y,2026-03-12,0.6895
2026-03-17,25Y,2026-03-11,0.6019
2026-03-17,25Y,2005-04-05,0.5423
2026-03-17,25Y,2002-10-10,0.5268
2026-03-17,25Y,2022-05-06,0.5165
2026-03-17,25Y,2023-08-28,0.5091
2026-03-17,25Y,2009-03-09,0.4996
2026-03-17,25Y,2026-03-10,0.4981
2026-03-17,25Y,2022-04-29,0.4979
2026-03-17,25Y,2022-05-05,0.4955
2026-03-17,25Y,2005-04-04,0.4893
2026-03-17,25Y,2024-10-31,0.4888
2026-03-17,25Y,2022-05-09,0.4862
2026-03-17,25Y,2008-07-07,0.4852
2026-03-17,25Y,2023-08-29,0.4805
2026-03-17,25Y,2018-10-22,0.4801
2026-03-17,25Y,2010-06-01,0.4796
2026-03-17,25Y,2000-05-10,0.4795
2026-03-17,25Y,2024-10-29,0.4787
2026-03-17,25Y,2010-05-28,0.4764
2026-03-17,25Y,2005-04-01,0.4761
2026-03-17,25Y,2008-06-30,0.4735
2026-03-17,25Y,2008-06-23,0.4689
2026-03-17,25Y,2024-10-30,0.468
2026-03-17,25Y,2021-10-05,0.4651
2026-03-17,25Y,2005-03-31,0.4649
2026-03-17,25Y,2008-07-03,0.4625
2026-03-17,25Y,2018-10-19,0.4619
2026-03-17,25Y,2018-02-21,0.4615
2026-03-17,25Y,2004-03-17,0.4606
2026-03-17,25Y,2009-03-10,0.46
2026-03-17,25Y,2008-07-01,0.458
2026-03-17,25Y,2005-04-06,0.4576
2026-03-17,25Y,2023-08-25,0.4569
2026-03-17,25Y,2010-06-02,0.4562
2026-03-17,25Y,2010-02-11,0.4562
2026-03-17,25Y,2022-05-13,0.4547
2026-03-17,25Y,2008-06-24,0.452
2026-03-17,25Y,2001-03-19,0.4515
2026-03-17,25Y,2002-10-09,0.4507
2026-03-17,25Y,2004-05-17,0.4494
2026-03-17,25Y,2010-02-16,0.4491
2026-03-17,25Y,2021-10-12,0.4489
2026-03-17,25Y,2008-06-27,0.4471
2026-03-17,25Y,2013-06-28,0.4463
2026-03-17,25Y,2022-05-03,0.4462
2026-03-17,25Y,2008-06-18,0.4437
2026-03-17,25Y,2022-05-02,0.4428
2026-03-17,25Y,2008-06-17,0.4424
2026-03-17,25Y,2009-03-11,0.4419
2026-03-17,25Y,2024-10-28,0.4418
2026-03-17,25Y,2004-05-18,0.4415
2026-03-17,25Y,2022-05-12,0.4411
2026-03-17,25Y,2022-04-28,0.44
2026-03-17,25Y,2022-05-10,0.4393
2026-03-17,25Y,2021-10-06,0.4393
2026-03-17,25Y,2001-03-29,0.4388
2026-03-17,25Y,2023-08-24,0.4376
2026-03-17,25Y,2021-10-08,0.4372
2026-03-17,25Y,2008-07-02,0.4365
2026-03-17,25Y,2002-09-30,0.4365
2026-03-17,25Y,2004-03-18,0.436
2026-03-17,25Y,2013-06-07,0.4355
2026-03-17,25Y,2024-11-04,0.4344
2026-03-17,25Y,2000-09-27,0.4342
2026-03-17,25Y,2011-06-13,0.4342
2026-03-17,25Y,2010-02-12,0.4328
2026-03-17,25Y,2023-10-13,0.4315
2026-03-17,25Y,2010-06-03,0.4307
2026-03-17,25Y,2002-09-27,0.4305
2026-03-17,25Y,2000-05-09,0.4302
2026-03-17,25Y,2011-11-29,0.4292
2026-03-17,25Y,2022-09-26,0.4289
2026-03-17,25Y,2003-02-14,0.4284
2026-03-17,25Y,2013-06-27,0.4281
2026-03-17,25Y,2023-10-03,0.4278
2026-03-17,25Y,2022-05-04,0.4272
2026-03-17,25Y,2008-10-20,0.427
2026-03-17,25Y,2009-03-06,0.4266
2026-03-17,25Y,2000-05-11,0.4261
2026-03-17,25Y,2022-05-16,0.426
2026-03-17,25Y,2001-10-01,0.4256
2026-03-17,25Y,2011-11-28,0.4255
2026-03-17,25Y,2013-06-13,0.4252
2026-03-17,25Y,2004-03-30,0.4251
2026-03-17,25Y,2010-02-18,0.4251
2026-03-17,25Y,2004-08-03,0.4249
