ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
HAL,XLE,7.0,92.1,71.0,82.0,,,,,,,6.0,,,83.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
USO,XLE,8.0,92.0,100.0,80.5,,,,,,3.7,,,,86.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
RVMD,--,22.0,89.1,63.0,82.5,,,,,,,5.0,,,84.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
NORW,XLE,61.0,84.2,95.0,80.7,,,,,,3.8,,,,89.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
OIH,XLE,79.0,82.4,138.0,78.8,,,,,,2.7,,,,86.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,XLE,136.0,76.4,78.0,81.6,,,,,,3.3,,,,84.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
SOYB,DBA,150.0,74.9,136.0,78.9,,,,,,3.1,,,,86.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CVE,XLE,3.0,95.1,8.0,90.5,,,,,,,3.0,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MXL,XLK,4.0,93.2,60.0,82.6,,,,,,,,,,82.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
EFXT,--,9.0,91.7,9.0,90.3,,,,,,,,,,86.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BNO,XLE,10.0,91.3,30.0,86.4,,,,,,3.5,,,,75.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
ATEX,XLK,13.0,90.3,15.0,89.2,,,,,,,,,,83.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,--,15.0,90.2,38.0,84.8,,,,,,,,,,84.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NMM,HYG,16.0,89.9,76.0,81.8,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AXGN,XLV,17.0,89.8,33.0,85.4,,,,,,,,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PUMP,XLE,18.0,89.6,90.0,81.0,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TH,--,21.0,89.2,79.0,81.5,,,,,,,,,,81.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VIST,XLE,24.0,88.7,110.0,80.2,,,,,,,,,,83.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VLO,XLE,27.0,88.3,12.0,89.7,,,,,,,4.0,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TRGP,XLE,27.0,88.3,49.0,83.3,,,,,,,4.0,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SATS,XLC,32.0,87.7,,,,,,,,,5.0,,,83.1,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
