date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-04-01,79.35,108.655,655.17,0.7302931296304818,42.19895287958116,-0.02,Neutral,0.33,0.41,61.8,1423,0.61,0.76,66.7,1418,1.22,1.63,69.8,1408
