ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.9,10,bullish,-4.12,-0.86,-1.34,-6.82,8.19,0.04,-2.0,-0.69,-0.52,,,73.0,,,73.0,,,73.0
ACWI,ACWI,3.7,10,bullish,-3.04,-1.41,-2.9,-5.99,-0.71,-1.0,-2.0,-1.34,-0.83,,,78.0,,,78.0,,,78.0
ACWX,ACWX,3.8,10,bullish,-4.23,-1.81,-3.37,-8.54,2.41,-1.25,-2.0,-1.38,-0.94,,,78.0,,,78.0,,,78.0
AFK,Africa,3.7,10,bullish,-6.66,-2.21,-7.91,-15.61,-3.61,-2.0,-2.0,-2.0,-0.89,,,73.0,,,73.0,,,73.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,57.0,,,57.0,,,57.0
AGG,Agg Bond,0.1,10,bullish,-0.95,-0.36,-1.26,-2.01,-1.21,-1.64,-2.0,-1.77,-0.65,,,91.0,,,91.0,,,91.0
AIA,AIA,3.8,10,bullish,-4.49,-0.02,0.46,-5.32,16.93,0.78,-1.35,-0.24,-0.23,,,78.0,,,78.0,,,78.0
AIQ,AIQ,3.4,10,bullish,-3.47,-1.01,-2.53,-3.14,-2.27,-0.85,-0.8,-0.82,-0.47,,,37.0,,,37.0,,,37.0
AIRR,AIRR,4.2,10,bullish,-2.48,0.06,-1.61,-9.97,11.72,0.09,-2.0,-0.83,-0.29,,,43.0,,,43.0,,,43.0
ALAI,ALAI,3.4,10,bullish,-2.73,-0.3,-0.15,-3.65,-5.21,-0.82,-0.82,-0.35,-0.3,,,3.0,,,3.0,,,3.0
AMG,AMG,4.0,10,bullish,-0.69,1.83,-3.09,-14.06,2.0,-0.95,-2.0,-1.0,0.17,,,100.0,,,100.0,,,100.0
APIE,APIE,3.6,10,bullish,-3.96,-2.09,-3.23,-9.19,-3.37,-2.0,-2.0,-1.18,-0.95,,,14.0,,,14.0,,,14.0
APO,APO,6.7,10,bullish,2.13,6.48,2.31,-6.03,-24.04,-1.48,-0.45,0.41,1.25,,,58.0,,,58.0,,,58.0
ARES,ARES,5.5,10,bullish,0.97,4.84,-3.02,-17.84,-36.69,-1.79,-1.24,-0.25,0.9,,,43.0,,,43.0,,,43.0
ARGT,ARGT,4.5,10,bullish,-0.62,1.71,0.5,-7.68,-1.08,-0.29,-0.82,-0.01,0.24,,,58.0,,,58.0,,,58.0
