target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-31,25Y_broad,2010-05-28,0.6032,,,,
2026-03-31,25Y_broad,2010-06-01,0.6024,,,,
2026-03-31,25Y_broad,2013-06-28,0.6014,,,,
2026-03-31,25Y_broad,2021-12-06,0.6013,,,,
2026-03-31,25Y_broad,2022-05-02,0.5997,,,,
2026-03-31,25Y_broad,2005-04-01,0.599,,,,
2026-03-31,25Y_broad,2010-02-11,0.5975,,,,
2026-03-31,25Y_broad,2018-02-13,0.5966,,,,
2026-03-31,25Y_broad,2010-02-16,0.5957,,,,
2026-03-31,25Y_broad,2025-01-10,0.5954,,,,
2026-03-31,25Y_broad,2025-01-13,0.5931,,,,
2026-03-31,25Y_broad,2011-11-29,0.592,,,,
2026-03-31,25Y_broad,2010-02-18,0.5916,,,,
2026-03-31,25Y_broad,2020-03-25,0.5906,,,,
2026-03-31,25Y_broad,2023-08-24,0.5905,,,,
2026-03-31,25Y_broad,2022-05-05,0.59,,,,
2026-03-31,25Y_broad,2021-10-08,0.59,,,,
2026-03-31,25Y_broad,2016-01-19,0.5891,,,,
2026-03-31,25Y_broad,2023-08-22,0.5891,,,,
2026-03-31,25Y_broad,2005-03-31,0.5876,,,,
2026-03-31,25Y_broad,2022-05-03,0.5874,,,,
2026-03-31,25Y_broad,2010-02-04,0.5864,,,,
2026-03-31,25Y_broad,2021-10-01,0.5864,,,,
2026-03-31,25Y_broad,2005-04-04,0.5858,,,,
2026-03-31,25Y_broad,2010-02-17,0.5848,,,,
2026-03-31,25Y_broad,2018-02-12,0.5842,,,,
2026-03-31,25Y_broad,2006-05-30,0.584,,,,
2026-03-31,25Y_broad,2004-05-20,0.5807,,,,
2026-03-31,25Y_broad,2020-03-19,0.58,,,,
2026-03-31,25Y_broad,2016-01-25,0.5795,,,,
2026-03-31,25Y_broad,2013-06-27,0.5787,,,,
2026-03-31,25Y_broad,2011-11-28,0.5784,,,,
2026-03-31,25Y_broad,2016-01-27,0.5778,,,,
2026-03-31,25Y_broad,2007-08-03,0.5774,,,,
2026-03-31,25Y_broad,2020-03-20,0.5774,,,,
2026-03-31,25Y_broad,2016-01-21,0.5761,,,,
2026-03-31,25Y_broad,2010-02-12,0.5759,,,,
2026-03-31,25Y_broad,2015-09-02,0.5756,,,,
2026-03-31,25Y_broad,2021-12-03,0.5752,,,,
2026-03-31,25Y_broad,2018-02-09,0.5728,,,,
2026-03-31,25Y_broad,2004-08-03,0.5718,,,,
2026-03-31,25Y_broad,2023-10-12,0.5717,,,,
2026-03-31,25Y_broad,2023-10-03,0.5711,,,,
2026-03-31,25Y_broad,2018-10-19,0.5708,,,,
2026-03-31,25Y_broad,2008-10-22,0.5693,,,,
2026-03-31,25Y_broad,2021-09-28,0.5691,,,,
2026-03-31,25Y_broad,2021-09-29,0.5682,,,,
2026-03-31,25Y_broad,2011-10-03,0.5676,,,,
2026-03-31,25Y_broad,2004-05-21,0.567,,,,
2026-03-31,25Y_broad,2024-12-30,0.5666,,,,
2026-03-31,25Y_broad,2004-05-07,0.5663,,,,
2026-03-31,25Y_broad,2014-10-07,0.5658,,,,
2026-03-31,25Y_broad,2014-09-30,0.5657,,,,
2026-03-31,25Y_broad,2020-03-06,0.5655,,,,
2026-03-31,25Y_broad,2004-05-05,0.5652,,,,
2026-03-31,25Y_broad,2004-05-14,0.5651,,,,
2026-03-31,25Y_broad,2018-03-27,0.5649,,,,
2026-03-31,25Y_broad,2002-10-01,0.564,,,,
2026-03-31,25Y_broad,2013-07-03,0.5635,,,,
2026-03-31,25Y_broad,2010-06-02,0.5617,,,,
2026-03-31,SPY_deep,2026-03-27,0.7271,,,,
2026-03-31,SPY_deep,1998-08-07,0.6941,Asian Crisis / LTCM,-2.75,-0.52,-5.62
2026-03-31,SPY_deep,2024-12-31,0.6934,,0.58,0.95,1.99
2026-03-31,SPY_deep,1998-08-10,0.6856,Asian Crisis / LTCM,-0.11,0.69,-7.37
2026-03-31,SPY_deep,2004-08-12,0.6799,,2.55,3.85,6.03
2026-03-31,SPY_deep,2008-10-13,0.6765,GFC,-2.51,-17.17,-11.43
2026-03-31,SPY_deep,2016-01-15,0.672,China Deval / Oil Crash,-0.09,3.11,2.7
2026-03-31,SPY_deep,2004-03-23,0.6523,,3.21,4.97,4.38
2026-03-31,SPY_deep,2016-01-19,0.6482,China Deval / Oil Crash,1.14,1.12,2.14
2026-03-31,SPY_deep,1998-08-13,0.6363,Asian Crisis / LTCM,1.92,-3.38,-3.67
2026-03-31,SPY_deep,2004-03-22,0.6266,,2.68,5.13,2.75
2026-03-31,SPY_deep,2014-02-06,0.6236,,3.12,3.61,6.02
2026-03-31,SPY_deep,1996-07-12,0.6215,,-0.91,-1.3,3.31
2026-03-31,SPY_deep,2015-08-27,0.6154,China Deval / Oil Crash,-1.87,-1.27,-5.65
2026-03-31,SPY_deep,2000-02-18,0.6138,,0.61,3.28,10.26
2026-03-31,SPY_deep,2025-01-13,0.6007,,3.73,3.98,3.78
2026-03-31,SPY_deep,2012-11-15,0.598,,4.16,4.75,5.95
2026-03-31,SPY_deep,2001-09-24,0.5904,Dot-com Crash,3.55,5.79,8.15
2026-03-31,SPY_deep,2006-05-19,0.5893,,1.01,0.02,-2.37
2026-03-31,SPY_deep,1996-07-24,0.5863,,2.04,5.95,7.02
2026-03-31,SPY_deep,2021-12-06,0.5764,,1.7,-0.83,2.09
2026-03-31,SPY_deep,1999-09-28,0.5759,,1.78,2.53,1.39
2026-03-31,SPY_deep,2005-03-29,0.5675,,1.42,1.86,-0.76
2026-03-31,SPY_deep,2025-01-10,0.5644,,2.94,3.25,4.28
2026-03-31,SPY_deep,2014-10-02,0.5617,,-0.84,-4.17,3.75
2026-03-31,SPY_deep,1998-08-14,0.5617,Asian Crisis / LTCM,2.29,-2.59,-1.95
2026-03-31,SPY_deep,2018-10-30,0.5612,Fed Tightening Selloff,2.74,1.6,2.32
2026-03-31,SPY_deep,2012-11-16,0.5565,,3.43,3.73,6.6
2026-03-31,SPY_deep,2002-07-25,0.5559,Dot-com Crash,5.69,8.27,12.62
2026-03-31,SPY_deep,2015-09-03,0.546,China Deval / Oil Crash,0.61,-0.05,1.49
2026-03-31,SPY_deep,1994-11-29,0.5458,Bond Massacre / Tequila,-0.04,-0.31,0.99
2026-03-31,SPY_deep,2025-03-14,0.5449,,0.21,-1.27,-4.21
2026-03-31,SPY_deep,2018-10-23,0.5444,Fed Tightening Selloff,-2.13,0.55,-3.14
2026-03-31,SPY_deep,2008-01-16,0.5431,GFC,-1.45,0.28,-1.34
2026-03-31,SPY_deep,2005-10-13,0.5425,,0.2,0.57,5.39
2026-03-31,SPY_deep,2008-01-10,0.5389,GFC,-5.56,-5.84,-5.34
2026-03-31,SPY_deep,2026-03-20,0.5382,,-2.23,,
2026-03-31,SPY_deep,2025-03-06,0.5379,,-3.72,-1.26,-11.77
2026-03-31,SPY_deep,1998-06-03,0.5371,Asian Crisis / LTCM,3.36,3.33,6.45
2026-03-31,SPY_deep,2014-10-17,0.5356,,4.22,7.0,8.44
2026-03-31,SPY_deep,2012-11-14,0.5294,,2.59,4.55,4.54
2026-03-31,SPY_deep,2001-02-28,0.5273,Dot-com Crash,2.44,-5.08,-6.83
2026-03-31,SPY_deep,1999-08-10,0.5262,,4.64,6.46,4.73
2026-03-31,SPY_deep,2004-07-26,0.5229,,2.13,-1.61,1.47
2026-03-31,SPY_deep,2011-06-10,0.5226,,-0.43,-0.62,2.98
2026-03-31,SPY_deep,2000-02-22,0.5212,,1.83,1.54,11.2
2026-03-31,SPY_deep,2002-09-25,0.5189,Dot-com Crash,-1.42,-7.41,4.75
2026-03-31,SPY_deep,2013-08-27,0.5186,,1.48,3.72,3.89
2026-03-31,SPY_deep,2002-07-01,0.5162,Dot-com Crash,-1.47,-6.67,-6.05
2026-03-31,SPY_deep,2024-12-30,0.5144,,0.07,0.78,2.31
2026-03-31,SPY_deep,2026-03-23,0.5128,,-3.57,,
2026-03-31,SPY_deep,2011-08-11,0.5109,US Downgrade / Euro Crisis,-2.4,-0.89,-0.56
2026-03-31,SPY_deep,2001-03-21,0.5108,Dot-com Crash,2.48,-1.26,10.9
2026-03-31,SPY_deep,2000-05-10,0.5069,Dot-com Crash,5.09,1.53,6.12
2026-03-31,SPY_deep,2000-10-18,0.5059,Dot-com Crash,1.53,6.12,2.33
2026-03-31,SPY_deep,2005-10-12,0.5055,,1.94,1.59,4.97
2026-03-31,SPY_deep,2021-12-03,0.5049,,3.82,1.42,5.32
2026-03-31,SPY_deep,1997-04-04,0.5038,,-3.24,0.95,9.94
2026-03-31,SPY_deep,2014-02-05,0.5013,,3.94,5.1,7.47
2026-03-31,SPY_deep,2001-03-20,0.4989,Dot-com Crash,3.6,-3.34,10.03
2026-03-31,SPY_deep,2008-07-03,0.4983,GFC,-1.96,-0.26,-1.05
2026-03-31,SPY_deep,2025-04-10,0.4953,,0.35,4.97,11.13
2026-03-31,SPY_deep,2008-07-07,0.4928,GFC,-1.84,0.82,2.67
2026-03-31,SPY_deep,2001-09-25,0.4927,Dot-com Crash,3.76,4.14,6.75
2026-03-31,SPY_deep,2007-08-03,0.4919,,0.63,0.63,3.67
2026-03-31,SPY_deep,2004-07-09,0.4898,,-0.91,-2.48,-4.23
2026-03-31,SPY_deep,2022-05-19,0.4891,Inflation / Rate Hike Bear,4.07,5.41,-3.69
2026-03-31,SPY_deep,2021-09-22,0.488,,-0.78,-0.68,3.59
2026-03-31,SPY_deep,2022-04-29,0.488,Inflation / Rate Hike Bear,-0.16,-2.5,0.23
2026-03-31,SPY_deep,2004-03-19,0.4853,,-0.03,3.22,0.77
2026-03-31,SPY_deep,2026-03-25,0.4849,,,,
2026-03-31,SPY_deep,2022-05-05,0.4841,Inflation / Rate Hike Bear,-5.19,-5.88,-0.49
2026-03-31,SPY_deep,1999-09-23,0.4829,,0.68,3.13,1.73
2026-03-31,SPY_deep,1996-07-19,0.4829,,-0.39,4.05,4.55
2026-03-31,SPY_deep,2014-01-31,0.4829,,0.84,3.28,5.28
2026-03-31,SPY_deep,2022-05-20,0.4828,Inflation / Rate Hike Bear,6.58,5.69,-3.91
2026-03-31,SPY_deep,2018-12-27,0.4825,Fed Tightening Selloff,1.74,4.4,6.18
2026-03-31,SPY_deep,2026-03-30,0.4818,,,,
2026-03-31,SPY_deep,1996-04-08,0.4816,,-0.22,0.99,-0.64
2026-03-31,SPY_deep,2022-05-02,0.4795,Inflation / Rate Hike Bear,-3.94,-3.47,-1.18
2026-03-31,SPY_deep,2026-03-13,0.4788,,-2.07,-4.26,
2026-03-31,SPY_deep,2007-08-06,0.4785,,-0.67,-1.07,1.08
2026-03-31,SPY_deep,2025-03-03,0.4782,,-3.97,-2.85,-3.91
2026-03-31,SPY_deep,2014-09-30,0.4772,,-1.91,-4.73,0.55
2026-03-31,SPY_deep,2018-03-26,0.477,Volmageddon,-1.64,0.02,-0.56
2026-03-31,SPY_deep,2023-10-02,0.4744,,1.17,2.04,-2.13
2026-03-31,SPY_deep,2008-01-24,0.4731,GFC,1.76,-0.79,1.73
2026-03-31,SPY_deep,2010-05-25,0.4731,Flash Crash / Euro Debt,2.33,-1.64,-0.37
2026-03-31,SPY_deep,2004-07-16,0.4728,,-1.58,0.12,-2.18
2026-03-31,SPY_deep,1996-06-19,0.4727,,-0.35,0.99,-4.01
2026-03-31,SPY_deep,2004-05-11,0.4707,,-0.09,1.91,4.19
2026-03-31,SPY_deep,1998-08-05,0.4697,Asian Crisis / LTCM,0.2,1.49,-9.14
2026-03-31,SPY_deep,2022-03-14,0.4696,Inflation / Rate Hike Bear,6.57,9.33,5.11
2026-03-31,SPY_deep,2004-07-19,0.4691,,-1.35,0.75,-1.21
2026-03-31,SPY_deep,1998-09-10,0.4691,Asian Crisis / LTCM,3.55,5.97,0.03
2026-03-31,SPY_deep,2006-06-14,0.469,,1.22,1.01,0.02
2026-03-31,SPY_deep,2023-10-03,0.4679,,3.07,3.42,0.25
2026-03-31,SPY_deep,1996-07-23,0.4671,,1.5,5.89,6.22
2026-03-31,SPY_deep,2026-03-26,0.4667,,,,
2026-03-31,SPY_deep,2009-03-02,0.4667,GFC,-3.53,7.45,12.63
