ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SLGL,90.0,7.66,1.81,37.89,114.34,247.09,1425.42,0.24,20.93,3.02,2.16,12.47,4,True,True,True,True,True,3.24,40.57,1404.95,2.42,39.08,1397.01,0.98,35.98,1346.38,8.1171,,,0.64,clean,1.314,normal,none,97.76209677419354,97.5,99.83870967741936,98.4,1
TYRA,36.06,4.78,2.23,18.21,58.14,205.03,254.87,0.47,8.18,3.19,3.53,4.38,4,True,True,True,True,True,3.65,20.89,234.4,2.83,19.4,226.46,1.39,16.31,175.83,2.0963,,,0.1,clean,1.378,normal,none,96.14919354838709,97.5,98.70967741935483,97.5,2
TNGX,16.75,0.59,35.65,29.97,74.51,145.64,800.69,60.65,0.84,2.49,1.95,10.75,4,True,True,True,True,True,37.08,32.65,780.22,36.26,31.15,772.28,34.82,28.06,721.65,1.1721,,,-0.35,clean,2.06,confirmed,none,96.39784946236557,97.5,97.33870967741936,97.1,3
ERAS,15.37,-0.82,1.67,28.0,360.26,854.83,975.02,-2.04,16.75,12.87,2.37,2.71,4,True,True,True,True,True,3.1,30.68,954.55,2.28,29.19,946.61,0.84,26.09,895.98,1.217,,,-0.58,clean,0.742,thin,buy_today,89.29435483870968,97.5,97.66129032258064,94.8,4
CLMT,28.95,-0.29,-1.26,12.38,49.3,62.92,164.38,4.3,-9.81,3.98,1.28,3.33,4,True,True,True,True,True,0.17,15.07,143.91,-0.65,13.57,135.97,-2.09,10.48,85.34,1.2012,,,-1.47,clean,0.984,normal,buy_today,84.79838709677419,97.5,97.58064516129032,93.3,5
ANRO,23.56,11.39,9.94,39.9,70.23,524.93,607.51,0.87,4.01,1.76,7.47,8.65,3,True,True,True,True,True,11.37,42.59,587.04,10.55,41.09,579.1,9.11,38.0,528.46,2.3985,,,1.3,clean,0.808,normal,none,98.88440860215053,79.63709677419355,98.95161290322581,92.5,6
DNTH,84.65,0.71,36.47,60.6,94.15,137.98,247.78,51.32,1.66,1.55,1.47,2.63,3,True,True,True,True,True,37.9,63.28,227.31,37.08,61.78,219.37,35.63,58.69,168.74,1.6981,,,2.76,overextended,2.405,confirmed,none,96.34408602150536,79.63709677419355,98.54838709677419,91.5,7
SMTOY,66.52,2.24,0.05,21.39,50.09,138.17,272.87,0.02,474.0,2.34,2.76,5.45,4,True,True,True,True,True,1.47,24.07,252.4,0.65,22.57,244.46,-0.79,19.48,193.82,-0.4723,VXUS,0.47,1.26,clean,0.241,thin,none,93.71639784946235,97.5,79.35483870967742,90.2,8
LINC,36.56,-0.03,1.69,38.11,67.93,88.34,137.23,-49.44,22.55,1.78,1.3,2.02,3,True,True,True,True,True,3.12,40.79,116.76,2.3,39.3,108.82,0.86,36.2,58.19,2.3344,TLT,0.3,-0.09,clean,1.032,normal,buy_today,90.91397849462366,79.63709677419355,98.87096774193549,89.8,9
PRE,20.78,2.32,35.11,-1.61,45.11,123.44,359.73,15.12,-0.05,-28.02,2.74,7.97,3,True,True,True,True,True,36.54,1.07,339.26,35.72,-0.42,331.33,34.28,-3.52,280.69,1.2926,,,1.36,clean,1.124,normal,none,90.72580645161291,79.63709677419355,97.98387096774194,89.4,10
ROIV,29.87,-0.03,1.19,7.95,42.31,121.59,182.33,-42.68,6.71,5.32,2.87,4.31,4,True,True,True,True,True,2.61,10.63,161.85,1.79,9.14,153.92,0.35,6.04,103.28,-0.404,XLK,0.41,0.31,clean,0.757,normal,buy_today,89.39516129032258,97.5,80.56451612903226,89.2,11
