target_date,window,similar_date,correlation
2026-03-16,25Y,2026-03-13,0.9262
2026-03-16,25Y,2026-03-12,0.9023
2026-03-16,25Y,2026-03-11,0.8331
2026-03-16,25Y,2026-03-10,0.8218
2026-03-16,25Y,2023-10-03,0.6321
2026-03-16,25Y,2007-08-02,0.6093
2026-03-16,25Y,2004-03-22,0.6024
2026-03-16,25Y,2022-05-03,0.5992
2026-03-16,25Y,2004-03-19,0.5953
2026-03-16,25Y,2026-03-06,0.5949
2026-03-16,25Y,2023-10-04,0.5929
2026-03-16,25Y,2006-06-15,0.5897
2026-03-16,25Y,2018-02-12,0.5894
2026-03-16,25Y,2006-06-16,0.5882
2026-03-16,25Y,2023-09-28,0.5872
2026-03-16,25Y,2004-03-23,0.5858
2026-03-16,25Y,2002-09-30,0.5839
2026-03-16,25Y,2007-03-08,0.5819
2026-03-16,25Y,2004-05-19,0.58
2026-03-16,25Y,2001-03-21,0.5785
2026-03-16,25Y,2006-06-19,0.5779
2026-03-16,25Y,2005-04-01,0.5753
2026-03-16,25Y,2006-06-20,0.5722
2026-03-16,25Y,2007-03-09,0.5713
2026-03-16,25Y,2007-03-06,0.5711
2026-03-16,25Y,2015-09-02,0.5694
2026-03-16,25Y,2023-09-29,0.5682
2026-03-16,25Y,2015-09-01,0.5654
2026-03-16,25Y,2009-11-04,0.5651
2026-03-16,25Y,2022-05-18,0.5646
2026-03-16,25Y,2002-09-27,0.5642
2026-03-16,25Y,2004-05-18,0.5631
2026-03-16,25Y,2023-10-02,0.5619
2026-03-16,25Y,2004-05-17,0.561
2026-03-16,25Y,2004-05-07,0.5597
2026-03-16,25Y,2008-07-03,0.5575
2026-03-16,25Y,2009-03-02,0.5573
2026-03-16,25Y,2022-09-30,0.5549
2026-03-16,25Y,2022-04-29,0.5542
2026-03-16,25Y,2006-05-25,0.5534
2026-03-16,25Y,2022-05-02,0.5531
2026-03-16,25Y,2001-03-23,0.5521
2026-03-16,25Y,2007-03-07,0.5518
2026-03-16,25Y,2004-03-18,0.5514
2026-03-16,25Y,2007-08-03,0.549
2026-03-16,25Y,2005-04-04,0.5488
2026-03-16,25Y,2005-03-29,0.5487
2026-03-16,25Y,2005-03-30,0.5468
2026-03-16,25Y,2006-05-30,0.5463
2026-03-16,25Y,2022-05-05,0.5457
2026-03-16,25Y,2008-10-14,0.5449
2026-03-16,25Y,2018-02-14,0.5445
2026-03-16,25Y,2010-06-01,0.5441
2026-03-16,25Y,2001-09-26,0.5436
2026-03-16,25Y,2001-09-25,0.5427
2026-03-16,25Y,2022-05-04,0.5411
2026-03-16,25Y,2001-03-22,0.5404
2026-03-16,25Y,2010-01-29,0.5403
2026-03-16,25Y,2018-10-18,0.5376
2026-03-16,25Y,2015-08-28,0.5375
2026-03-16,25Y,2013-06-27,0.5373
2026-03-16,25Y,2021-12-03,0.5352
2026-03-16,25Y,2023-08-25,0.535
2026-03-16,25Y,2010-02-03,0.5347
2026-03-16,25Y,2006-05-24,0.5329
2026-03-16,25Y,2020-03-24,0.5326
2026-03-16,25Y,2023-08-24,0.5325
2026-03-16,25Y,2023-10-30,0.5319
2026-03-16,25Y,2016-01-21,0.5305
2026-03-16,25Y,2004-05-06,0.5273
2026-03-16,25Y,2010-05-27,0.5272
2026-03-16,25Y,2005-03-31,0.5263
2026-03-16,25Y,2011-11-28,0.526
2026-03-16,25Y,2020-03-23,0.5257
2026-03-16,25Y,2018-02-13,0.5251
2026-03-16,25Y,2007-08-01,0.5249
2026-03-16,25Y,2001-09-24,0.5248
2026-03-16,25Y,2004-05-20,0.5236
2026-03-16,25Y,2026-03-09,0.5236
2026-03-16,25Y,2021-10-07,0.5235
2026-03-16,25Y,2011-09-30,0.5231
2026-03-16,25Y,2016-01-19,0.523
2026-03-16,25Y,2008-07-01,0.522
2026-03-16,25Y,2022-01-28,0.5215
2026-03-16,25Y,2015-08-31,0.5212
2026-03-16,25Y,2024-04-22,0.5206
2026-03-16,25Y,2018-10-22,0.5205
2026-03-16,25Y,2010-05-26,0.5204
2026-03-16,25Y,2021-10-11,0.5198
2026-03-16,25Y,2009-11-05,0.5191
2026-03-16,25Y,2022-06-21,0.5188
2026-03-16,25Y,2021-09-28,0.5174
2026-03-16,25Y,2009-11-06,0.5174
2026-03-16,25Y,2020-03-05,0.5169
2026-03-16,25Y,2002-09-25,0.5169
2026-03-16,25Y,2002-06-14,0.5165
2026-03-16,25Y,2021-03-31,0.5157
2026-03-16,25Y,2015-08-27,0.5151
2026-03-16,25Y,2011-11-29,0.515
2026-03-16,25Y,2022-09-26,0.515
2026-03-16,5Y,2026-03-13,0.9262
2026-03-16,5Y,2026-03-12,0.9023
2026-03-16,5Y,2026-03-11,0.8331
2026-03-16,5Y,2026-03-10,0.8218
2026-03-16,5Y,2023-10-03,0.6321
2026-03-16,5Y,2022-05-03,0.5992
2026-03-16,5Y,2026-03-06,0.5949
2026-03-16,5Y,2023-10-04,0.5929
2026-03-16,5Y,2023-09-28,0.5872
2026-03-16,5Y,2023-09-29,0.5682
2026-03-16,5Y,2022-05-18,0.5646
2026-03-16,5Y,2023-10-02,0.5619
2026-03-16,5Y,2022-09-30,0.5549
2026-03-16,5Y,2022-04-29,0.5542
2026-03-16,5Y,2022-05-02,0.5531
2026-03-16,5Y,2022-05-05,0.5457
2026-03-16,5Y,2022-05-04,0.5411
2026-03-16,5Y,2021-12-03,0.5352
2026-03-16,5Y,2023-08-25,0.535
2026-03-16,5Y,2023-08-24,0.5325
2026-03-16,5Y,2023-10-30,0.5319
2026-03-16,5Y,2026-03-09,0.5236
2026-03-16,5Y,2021-10-07,0.5235
2026-03-16,5Y,2022-01-28,0.5215
2026-03-16,5Y,2024-04-22,0.5206
2026-03-16,5Y,2021-10-11,0.5198
2026-03-16,5Y,2022-06-21,0.5188
2026-03-16,5Y,2021-09-28,0.5174
2026-03-16,5Y,2021-03-31,0.5157
2026-03-16,5Y,2022-09-26,0.515
2026-03-16,5Y,2022-06-22,0.5129
2026-03-16,5Y,2022-03-03,0.5119
2026-03-16,5Y,2022-09-23,0.5104
2026-03-16,5Y,2021-09-29,0.5068
2026-03-16,5Y,2023-08-22,0.5061
2026-03-16,5Y,2022-03-14,0.506
2026-03-16,5Y,2022-01-31,0.5036
2026-03-16,5Y,2022-09-28,0.5023
2026-03-16,5Y,2022-05-06,0.5012
2026-03-16,5Y,2023-10-09,0.4998
2026-03-16,5Y,2024-12-30,0.4992
2026-03-16,5Y,2024-04-25,0.4979
2026-03-16,5Y,2023-10-27,0.4965
2026-03-16,5Y,2021-06-29,0.4963
2026-03-16,5Y,2024-10-30,0.4929
2026-03-16,5Y,2022-10-03,0.488
2026-03-16,5Y,2024-04-19,0.4853
2026-03-16,5Y,2022-06-23,0.485
2026-03-16,5Y,2021-03-30,0.4846
2026-03-16,5Y,2021-12-06,0.4842
2026-03-16,5Y,2024-04-23,0.4841
2026-03-16,5Y,2021-06-28,0.4827
2026-03-16,5Y,2024-08-12,0.4796
2026-03-16,5Y,2022-05-09,0.4778
2026-03-16,5Y,2022-09-27,0.4775
2026-03-16,5Y,2022-03-11,0.4774
2026-03-16,5Y,2023-08-23,0.4769
2026-03-16,5Y,2024-12-31,0.4743
2026-03-16,5Y,2024-11-21,0.4742
2026-03-16,5Y,2021-06-25,0.4714
2026-03-16,5Y,2023-10-12,0.4706
