ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
FSLY,32.37,11.39,8.66,53.12,219.23,278.6,411.37,0.76,6.13,4.13,1.27,1.88,3,True,True,True,True,True,8.91,56.82,394.25,9.27,56.0,386.78,3.5,59.64,359.29,-0.1877,,,0.57,clean,1.08,normal,none,98.86938015429637,85.91380686352753,91.6999201915403,92.2,1
CENX,63.51,8.21,26.54,20.01,60.02,116.31,242.19,3.23,0.75,3.0,1.94,4.04,4,True,True,True,True,True,26.79,23.71,225.07,27.14,22.89,217.59,21.38,26.53,190.1,-1.0018,IAU,0.42,3.62,overextended,1.224,normal,none,97.6190476190476,98.40383080606544,76.93535514764565,91.0,2
PARR,61.65,-1.58,0.31,34.72,73.52,74.05,332.33,-0.2,112.33,2.12,1.01,4.52,4,True,True,True,True,True,0.56,38.42,315.21,0.91,37.6,307.73,-4.85,41.24,280.24,4.5459,XLE,0.46,-1.55,stalling,1.046,normal,none,74.26842245277999,98.40383080606544,99.28172386272945,90.7,3
CLMT,34.55,-3.76,15.21,23.88,75.11,89.32,172.48,-4.04,1.57,3.15,1.19,2.3,3,True,True,True,True,True,15.46,27.58,155.35,15.81,26.76,147.88,10.04,30.4,120.39,0.9864,,,0.93,clean,1.612,confirmed,none,80.96568236233041,85.91380686352753,96.16919393455706,87.7,4
PL,30.72,9.93,-13.13,21.44,55.65,136.71,809.02,-1.32,-1.63,2.6,2.46,14.54,3,True,True,True,True,True,-12.88,25.14,791.9,-12.53,24.32,784.43,-18.29,27.96,756.94,0.4204,,,-0.26,clean,1.185,normal,none,81.92338387869115,85.91380686352753,94.97206703910615,87.6,5
SYRE,48.94,-2.97,7.14,22.14,53.51,192.0,203.22,-2.4,3.1,2.42,3.59,3.8,4,True,True,True,True,True,7.39,25.83,186.1,7.74,25.02,178.62,1.98,28.65,151.14,-0.7142,VXUS,0.46,0.26,clean,1.192,normal,buy_today,80.87257249268423,98.40383080606544,83.47964884277734,87.6,5
LINC,41.9,3.0,0.7,13.18,70.26,78.3,164.02,0.23,18.91,5.33,1.11,2.33,4,True,True,True,True,True,0.95,16.88,146.9,1.3,16.06,139.42,-4.46,19.7,111.93,-1.008,,,-0.01,clean,0.941,normal,none,86.78504921521682,98.40383080606544,76.61612130885874,87.3,7
REX,44.56,-2.22,7.68,23.2,36.14,45.53,137.27,-3.47,3.02,1.56,1.26,3.8,3,True,True,True,True,True,7.94,26.89,120.15,8.29,26.08,112.68,2.52,29.71,85.19,1.7719,XLE,0.36,-1.81,stalling,1.792,confirmed,none,77.72013833466347,85.91380686352753,97.92498004788509,87.2,8
NYT,85.39,1.98,0.26,4.89,22.39,48.76,72.16,0.13,18.93,4.58,2.18,3.22,4,True,True,True,True,True,0.51,8.59,55.04,0.86,7.77,47.56,-4.9,11.4,20.07,-0.6373,XLC,0.4,0.84,clean,0.775,normal,none,76.60281989890927,98.40383080606544,85.39505187549881,86.8,9
TYRA,38.26,-0.1,4.22,15.9,50.39,173.48,311.4,-40.43,3.77,3.17,3.44,6.18,4,True,True,True,True,True,4.47,19.6,294.28,4.83,18.78,286.8,-0.94,22.42,259.31,-0.9625,,,0.7,clean,1.021,normal,buy_today,83.4463953179037,98.40383080606544,77.8930566640064,86.6,10
BG,128.35,0.9,2.35,10.06,43.12,57.97,67.95,2.6,4.28,4.29,1.34,1.58,3,True,True,True,True,True,2.6,13.76,50.83,2.96,12.94,43.36,-2.81,16.57,15.87,0.0911,XLB,0.59,-0.65,clean,1.001,normal,none,80.41367384942804,85.91380686352753,93.45570630486831,86.6,10
GPRE,16.23,-1.34,0.25,10.63,66.8,84.64,234.64,-0.18,43.04,6.28,1.27,3.51,4,True,True,True,True,True,0.5,14.33,217.52,0.85,13.51,210.04,-4.91,17.15,182.55,-0.4525,XLE,0.45,-1.12,clean,1.009,normal,buy_today,73.11785049215216,98.40383080606544,88.26815642458101,86.6,10
GSG,31.86,-1.19,4.75,16.64,36.76,38.72,39.94,-3.98,3.5,2.21,1.05,1.09,3,True,True,True,True,True,5.0,20.33,22.82,5.36,19.52,15.35,-0.41,23.15,-12.14,2.5536,DBA,0.43,-0.74,clean,1.585,confirmed,none,72.5658419792498,85.91380686352753,98.5634477254589,85.7,13
SRZN,28.2,-3.18,7.9,5.05,30.88,118.81,141.9,-2.49,0.64,6.12,3.85,4.59,3,True,True,True,True,True,8.15,8.74,124.77,8.51,7.93,117.3,2.74,11.56,89.81,0.2306,,,-0.55,clean,0.726,thin,buy_today,77.12157488693802,85.91380686352753,94.17398244213886,85.7,13
SQM,81.83,1.1,3.37,18.94,18.63,90.39,105.97,3.07,5.62,0.98,4.85,5.69,4,True,True,True,True,True,3.62,22.64,88.84,3.98,21.82,81.37,-1.79,25.45,53.88,-1.1091,VXUS,0.53,-0.33,clean,1.394,normal,none,83.17371641393989,98.40383080606544,74.22186751795691,85.3,15
APA,41.38,-2.51,0.13,29.91,67.51,70.41,96.84,-0.05,224.67,2.26,1.04,1.43,3,True,True,True,True,True,0.38,33.6,79.71,0.74,32.78,72.24,-5.03,36.42,44.75,2.8119,XLE,0.73,-2.28,stalling,1.462,normal,none,70.8100558659218,85.91380686352753,98.80287310454908,85.2,16
MEOH,59.01,-0.89,0.85,15.32,46.5,48.42,68.17,-0.96,17.93,3.03,1.04,1.47,3,True,True,True,True,True,1.11,19.02,51.05,1.46,18.2,43.57,-4.31,21.84,16.08,4.4254,XLE,0.42,-2.22,stalling,2.064,confirmed,none,70.18488959829742,85.91380686352753,99.20191540303273,85.1,17
DOW,40.69,-2.3,2.7,32.37,73.08,77.45,16.52,-1.17,11.99,2.26,1.06,0.23,3,True,True,True,True,True,2.95,36.07,-0.6,3.31,35.25,-8.07,-2.46,38.88,-35.56,2.4508,XLB,0.5,-0.67,clean,1.106,normal,buy_today,68.68848097898378,85.91380686352753,98.40383080606544,84.3,18
OBYCF,25.41,-1.51,4.78,1.64,17.64,53.07,95.46,-3.16,0.34,10.76,3.01,5.41,3,True,True,True,True,True,5.03,5.34,78.34,5.39,4.52,70.86,-0.38,8.16,43.38,0.1588,XLI,0.39,1.41,clean,0.315,thin,buy_today,72.15349827081671,85.91380686352753,93.61532322426177,83.9,19
DNTH,84.56,0.76,6.22,52.66,106.45,114.89,366.15,8.15,8.47,2.02,1.08,3.44,5,True,True,True,True,True,6.47,56.36,349.03,6.82,55.54,341.56,1.06,59.18,314.07,-1.463,HYG,0.3,0.07,clean,1.37,normal,none,89.03298749667465,100.0,62.09098164405427,83.7,20
WDS,23.69,-0.8,0.13,10.08,51.66,57.41,63.49,-0.16,79.53,5.12,1.11,1.23,3,True,True,True,True,True,0.38,13.78,46.37,0.73,12.96,38.9,-5.03,16.6,11.41,0.965,XLE,0.61,-2.31,stalling,1.539,confirmed,none,69.08087257249268,85.91380686352753,96.08938547486034,83.7,20
ANRO,23.35,3.87,12.97,16.11,30.16,480.85,981.02,3.35,1.24,1.87,15.95,32.53,3,True,True,True,True,True,13.22,19.81,963.9,13.57,18.99,956.42,7.81,22.63,928.93,-1.2479,,,1.79,clean,1.272,normal,none,95.65043894652833,85.91380686352753,69.27374301675978,83.6,22
PARXF,18.83,-2.86,-0.39,17.52,39.46,43.93,100.71,0.14,-45.05,2.25,1.11,2.55,3,True,True,True,True,True,-0.14,21.22,83.59,0.22,20.4,76.11,-5.55,24.03,48.62,1.4613,XLE,0.43,-1.13,clean,0.6,thin,buy_today,66.52035115722266,85.91380686352753,97.1268954509178,83.2,23
MUSA,494.33,0.07,3.55,20.57,21.9,27.32,5.22,48.78,5.78,1.06,1.25,0.24,3,True,True,True,True,True,3.81,24.26,-11.9,4.16,23.44,-19.38,-1.61,27.08,-46.87,1.5075,,,-0.73,clean,0.986,normal,none,65.69566374035648,85.91380686352753,97.28651237031126,83.0,24
COLO,39.71,0.38,2.69,8.85,10.55,20.96,44.4,7.09,3.29,1.19,1.99,4.21,4,True,False,True,True,False,2.94,12.55,27.28,3.3,11.73,19.8,-2.47,15.37,-7.69,-0.8253,VXUS,0.53,1.04,clean,1.497,normal,none,69.20058526203776,98.40383080606544,81.16520351157223,82.9,25
DBC,28.68,-0.93,1.81,10.69,26.68,27.3,27.47,-1.94,5.91,2.5,1.02,1.03,3,True,True,True,True,True,2.06,14.39,10.34,2.42,13.57,2.87,-3.35,17.21,-24.62,1.5989,IAU,0.55,-1.06,clean,2.57,confirmed,none,64.29236499068901,85.91380686352753,97.6855546687949,82.6,26
CE,63.56,-3.36,1.44,23.85,48.61,51.05,11.96,-0.43,16.61,2.04,1.05,0.25,3,True,True,True,True,True,1.69,27.55,-5.16,2.04,26.73,-12.64,-3.72,30.37,-40.13,1.9829,XLB,0.51,-0.31,clean,1.053,normal,buy_today,62.58313381218409,85.91380686352753,98.08459696727854,82.2,27
AA,72.1,8.7,22.83,12.94,32.56,119.22,136.39,2.62,0.57,2.52,3.66,4.19,3,True,True,True,True,True,23.08,16.64,119.27,23.43,15.82,111.8,17.67,19.45,84.31,-1.3341,IAU,0.51,3.24,overextended,0.951,normal,none,95.0119712689545,85.91380686352753,65.76217079010375,82.2,27
GLNCY,15.0,-1.19,4.17,6.46,37.87,63.04,105.2,-3.51,1.55,5.86,1.66,2.78,3,True,True,True,True,True,4.42,10.16,88.08,4.77,9.34,80.6,-0.99,12.97,53.11,-0.6763,XLB,0.55,1.15,clean,0.782,normal,buy_today,76.3367916999202,85.91380686352753,84.43735035913807,82.2,27
TTE,89.84,-1.25,0.66,14.69,36.29,50.52,38.89,-0.53,22.41,2.47,1.39,1.07,3,True,True,True,True,True,0.91,18.38,21.76,1.26,17.57,14.29,-4.5,21.2,-13.2,0.0704,XLE,0.57,-0.62,clean,1.114,normal,buy_today,66.65336525671721,85.91380686352753,93.37589784517158,82.0,30
ROST,219.95,1.53,1.81,11.29,21.22,44.33,72.12,1.18,6.22,1.88,2.09,3.4,3,True,True,True,True,True,2.07,14.99,55.0,2.42,14.17,47.52,-3.35,17.8,20.03,-0.8265,XLY,0.51,1.51,clean,1.028,normal,none,79.05027932960894,85.91380686352753,81.00558659217877,82.0,30
WOPEF,24.5,8.02,10.36,22.99,54.09,54.28,62.79,1.29,2.22,2.35,1.0,1.16,2,True,True,True,True,True,10.61,26.69,45.67,10.97,25.87,38.19,5.2,29.51,10.7,0.7891,,,-0.15,clean,,normal,none,92.38494280393722,55.82601755786113,95.77015163607342,81.3,32
AZN,200.79,1.81,7.29,-0.48,11.03,34.31,36.26,4.03,-0.07,-22.93,3.11,3.29,3,True,True,True,True,True,7.55,3.22,19.14,7.9,2.4,11.66,2.13,6.04,-15.83,-0.8004,XLU,0.37,1.81,clean,0.771,normal,none,75.16626762436819,85.91380686352753,82.12290502793296,81.1,33
MRK,120.84,0.46,1.23,0.84,13.94,43.98,34.63,2.69,0.68,16.53,3.16,2.48,3,True,True,True,True,True,1.48,4.54,17.5,1.84,3.72,10.03,-3.93,7.36,-17.46,-0.2476,XLP,0.6,0.17,clean,0.694,thin,none,66.07475392391594,85.91380686352753,90.90183559457301,81.0,34
LVHI,40.66,0.28,1.97,0.46,9.94,16.99,25.59,6.94,0.23,21.74,1.71,2.58,4,True,True,True,True,True,2.22,4.16,8.47,2.57,3.34,1.0,-3.19,6.97,-26.49,-0.7826,VGK,0.78,1.62,clean,0.999,normal,none,60.867251928704434,98.40383080606544,82.5219473264166,80.6,35
TSN,64.28,0.32,4.6,2.02,8.61,18.37,0.73,14.37,0.44,4.25,2.13,0.08,3,True,True,True,True,True,4.85,5.72,-16.39,5.2,4.9,-23.87,-0.56,8.54,-51.36,0.6158,XLP,0.33,0.02,clean,0.788,normal,none,59.97605746209098,85.91380686352753,95.61053471667998,80.5,36
HOLX,75.6,0.01,0.11,0.19,1.42,12.02,22.39,8.01,1.75,7.66,8.45,15.74,4,True,True,True,True,True,0.36,3.88,5.27,0.71,3.06,-2.21,-5.05,6.7,-29.7,0.0346,,,-0.5,clean,0.933,normal,none,49.541101356743816,98.40383080606544,93.1364724660814,80.4,37
FTI,69.79,0.95,-1.38,5.53,54.44,76.91,120.23,-1.45,-4.0,9.84,1.41,2.21,3,True,True,True,True,True,-1.13,9.23,103.1,-0.78,8.41,95.63,-6.54,12.05,68.14,-0.8118,XLI,0.6,-1.35,clean,0.879,normal,none,73.80287310454909,85.91380686352753,81.48443735035914,80.4,37
