ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0878,1.0,0.8659,False,0.8015873015873016,33,11,7,0.07506025213199852,0.37300224931928505,0.6416943874301084,9.472009029345374,0.6071894923160536,0.25482472790222854,TRENDING,26,463.91,6.368847447263841,16.30648118965073,25.482472790222854
CIEN,1.0436,1.0,0.9893,False,0.7261904761904762,22,12,8,0.006482467447551876,0.10542082153555743,0.9856995429750848,6.346059449140987,0.19836663086914183,0.11085325882160554,TRENDING,6,538.76,2.793035536739817,6.027686875161658,11.085325882160554
TERN,1.0357,1.0,1.0,False,0.7142857142857143,40,11,5,0.0005668934240363743,0.006271379703534974,0.4683860232945092,15.045454545454547,0.004567363185167817,0.0027230341260824653,TRENDING,16,52.95,0.05458859098449278,0.30761181373699603,0.27230341260824653
FIX,1.0347,1.0,0.9303,False,0.7222222222222222,26,10,11,0.04017096763826844,0.23345930324875352,0.5785443727342188,3.493752313957793,0.9730582292173398,0.17487220439286438,TRENDING,26,1942.02,4.301512887471535,11.162803502374535,17.48722043928644
GLW,1.0295,1.0,0.9674,False,0.7103174603174603,34,10,12,0.15253380513079762,0.07420494699646629,0.4931237721021613,3.0668896321070234,0.29244277880636543,0.1336525231569788,TRENDING,2,182.4,10.807362857663563,8.996849950060184,13.365252315697878
TPC,1.0268,1.0,1.0,True,0.7023809523809523,37,9,7,-0.12510674637062358,0.005644171779141116,-0.018207954000958426,2.4684722809987303,0.024653114228400434,-0.029980002448679974,BREAKDOWN,1,81.96,-9.605156736354505,-6.081490333458845,-2.998000244867997
ENLT,1.0238,1.0,1.0,False,0.6984126984126984,21,11,12,-0.06852764094143393,0.18658485566866556,0.4179303449425096,3.9994124559341957,0.6249962727945502,0.06141980884541598,PULLBACK,1,85.09,-5.0158139534883635,0.5724030798325053,6.141980884541617
LITE,1.0238,1.0,1.0,False,0.6984126984126984,29,11,9,-0.060151800658995946,-0.0014986635053069186,0.6174024891755285,12.478109903381643,-0.0013045394923351758,0.045499643638081566,PULLBACK,1,892.79,-1.6441783576087838,0.645791964801919,4.54996436380817
COHR,1.0208,1.0,1.0,False,0.6944444444444444,36,9,12,-0.03128983308042488,0.12323609107224542,0.40192375263527746,3.584745762711864,0.42932009298600904,0.04993018621169188,DIP,1,319.19,-1.251581234187657,-1.699834284122062,4.993018621169188
STX,1.0173,1.0,0.7856,False,0.7182539682539683,26,10,12,0.05435186331558772,0.5305229945883341,0.7852417776949596,7.029753797799895,1.3541346669146828,0.37291970491821524,TRENDING,26,766.44,9.819667354967308,25.897992467352687,37.29197049182152
AXTI,1.0163,1.0,0.7169,False,0.7261904761904762,29,11,7,0.12937500000000002,0.7176806083650191,3.506234413965087,83.703125,0.1941734747694015,0.4948723678392628,TRENDING,6,108.42,20.177350822094954,34.53520527547331,49.48723678392628
