ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0842,1.0,0.8303,False,0.8015873015873016,35,11,7,0.12719255741835456,0.4914091550198745,0.726958910211202,9.332222962469464,0.9217505016826558,0.30441348213802333,TRENDING,24,465.26,10.622255802771804,20.922731908236717,30.441348213802332
CIEN,1.0402,1.0,0.9553,False,0.7261904761904762,22,12,9,0.14590126001809045,0.21628561221755827,1.1489151873767258,6.471540255109039,0.4696190185794787,0.14683877505981838,TRENDING,4,544.75,5.703949169827004,8.980099265511422,14.683877505981838
GLW,1.0327,1.0,1.0,True,0.7103174603174603,34,9,12,0.06714944042132975,0.09143549690277397,0.47780107575895703,2.5696983043382517,0.43053119672701085,0.025573338452945946,DIP,6,162.1,-0.2741111893417927,-1.725810362945597,2.5573338452945946
TERN,1.0327,1.0,1.0,False,0.7103174603174603,40,11,5,0.00018889308651304226,0.003220917014020497,0.37461059190031154,14.12857142857143,0.002499854954939807,0.004658374933755696,TRENDING,15,52.95,0.07770170943761305,0.3229968331874933,0.46583749337556957
KEN,1.0269,1.0,0.9711,True,0.7063492063492064,30,10,9,0.08914728682170558,0.1322588291064235,0.2742064550546812,2.221173297370196,0.7513287851196312,0.12972884811416927,TRENDING,8,95.54,8.29880222174641,11.941572607417248,12.972884811416927
TPC,1.0238,1.0,0.9405,False,0.7063492063492064,37,10,6,0.13098558809855865,0.25869874531108517,0.23442851706203238,3.2754833040421794,1.1282884327129883,0.1632419197269544,TRENDING,9,97.31,8.07952413861192,12.80637254901961,16.32419197269544
ENLT,1.0221,1.0,0.9532,False,0.7023809523809523,20,12,12,0.03138503525130787,0.321002039032916,0.5336489685492054,4.57810578105781,1.0521513233146416,0.1490491937914734,TRENDING,20,90.7,1.6626190920979063,9.608512254492938,14.90491937914734
COHR,1.0215,1.0,0.9773,False,0.6984126984126984,36,10,11,0.10100678844324928,0.3160721285770287,0.5911374407582939,3.731923890063425,1.2977989827564562,0.1232599350698795,TRENDING,3,335.73,3.5128107624793112,5.3557045575790525,12.32599350698795
LITE,1.0192,1.0,0.9239,False,0.7023809523809523,29,12,9,0.15872867928045475,0.21919705792215738,1.1363577780641831,14.744182365046697,0.21271085685903893,0.182395805362593,TRENDING,4,994.56,11.042825295966066,12.877756513947219,18.2395805362593
AEIS,1.0179,1.0,1.0,True,0.6904761904761905,19,9,12,-0.04360939705027811,0.01859601556053292,0.35786123988371177,2.1409487459105776,0.09620848759508485,-0.04233559486240217,BREAKDOWN,1,345.63,-8.279866017196035,-7.909180876979302,-4.233559486240217
