date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-04-24,80.48,109.6,713.94,0.7343065693430658,47.088290544771446,0.19,Neutral,0.33,0.41,61.7,1445,0.53,0.7,65.0,1440,1.03,1.49,68.2,1430
