ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,1.6,-0.02,-4.72,-6.1,1.46,-1.19,-1.63,-1.55,-0.19,,,74.0,,,74.0,,,74.0
ACWI,ACWI,3.1,10,bullish,2.48,0.84,-1.33,-5.16,-2.81,-1.34,-1.69,-0.71,0.23,,,77.0,,,77.0,,,77.0
ACWX,ACWX,3.0,10,bullish,2.49,1.69,-0.76,-4.87,1.21,-1.47,-1.56,-0.49,0.54,,,77.0,,,77.0,,,77.0
AFK,Africa,3.1,10,bullish,4.93,4.43,2.89,-7.22,-2.99,-2.0,-1.73,0.29,1.04,,,74.0,,,74.0,,,74.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,53.0,,,53.0,,,53.0
AGG,Agg Bond,0.0,10,bullish,-0.08,0.42,-0.53,-1.56,-0.92,-1.26,-1.88,-0.72,0.7,,,90.0,,,90.0,,,90.0
AIA,AIA,3.0,10,bullish,1.43,-0.45,-6.31,-6.45,6.19,-0.65,-1.4,-1.59,-0.34,,,77.0,,,77.0,,,77.0
AIQ,AIQ,3.1,10,bullish,2.75,-0.86,-5.72,-7.83,-9.54,-1.49,-1.5,-1.45,-0.4,,,45.0,,,45.0,,,45.0
AIRR,AIRR,3.5,10,bullish,5.63,2.62,0.62,-5.16,13.79,0.21,-1.54,-0.3,0.52,,,54.0,,,54.0,,,54.0
ALAI,ALAI,3.7,10,bullish,4.99,0.77,-6.02,-4.53,-9.61,-1.08,-0.97,-1.47,0.02,,,8.0,,,8.0,,,8.0
