ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
VLO,258.39,9.33,19.65,47.69,103.65,214.42,373.5,2.11,2.43,2.17,2.07,1.74,5,True,True,True,True,True,79.0,138.28,121.89,67.2,99.27,-176.7,75.07,89.61,125.13,1.3267,XLE,0.74,0.4,clean,0.832,normal,none,strong_buy,80.35562825639161,99.30025445292621,97.20101781170484,6,100.0,93.4,1
MPC,266.17,9.87,23.4,39.98,68.24,325.87,658.1,2.37,1.71,1.71,4.78,2.02,5,True,True,True,True,True,43.59,249.73,406.5,31.79,210.72,107.9,39.66,201.07,409.73,1.3277,XLE,0.74,0.59,clean,0.964,normal,none,strong_buy,80.36925966315277,99.30025445292621,97.264631043257,6,100.0,93.4,1
EACO,109.96,15.14,35.29,48.59,164.96,468.86,1955.33,2.33,1.38,3.39,2.84,4.17,4,True,True,True,True,True,140.32,392.71,1703.72,128.51,353.7,1405.12,136.38,344.05,1706.95,0.7001,,,0.4,clean,,normal,none,strong_buy,86.78359384466255,92.30279898218829,94.529262086514,6,100.0,93.4,1
CLMT,35.5,2.57,21.0,82.52,168.74,473.51,774.38,8.16,3.93,2.04,2.81,1.64,5,True,True,True,True,True,144.09,397.36,522.78,132.29,358.35,224.18,140.15,348.7,526.01,0.5943,,,-0.5,clean,0.779,normal,none,strong_buy,79.76190476190476,99.30025445292621,93.95674300254453,6,100.0,92.6,4
AXSM,235.14,6.78,42.95,58.84,112.49,281.1,2831.92,6.34,1.37,1.91,2.5,10.07,4,True,True,True,True,True,87.84,204.96,2580.31,76.04,165.95,2281.72,83.91,156.3,2583.55,-0.1498,,,-0.01,clean,0.945,normal,none,strong_buy,84.15727614200897,92.30279898218829,85.49618320610686,6,100.0,90.8,5
DXPE,160.12,6.73,16.33,63.14,97.7,413.04,1098.5,2.43,3.87,1.55,4.23,2.66,5,True,True,True,True,True,73.06,336.9,846.9,61.25,297.89,548.3,69.12,288.23,850.13,-0.4627,XLI,0.53,0.08,clean,1.017,normal,none,strong_buy,80.24354780079972,99.30025445292621,77.98982188295165,6,100.0,89.5,6
WDC,526.93,13.58,101.07,227.29,857.18,822.98,1449.79,7.44,2.25,3.77,0.96,1.76,4,True,True,True,True,True,832.54,746.84,1198.19,820.74,707.83,899.59,828.6,698.17,1201.42,-1.0114,XLK,0.61,-0.6,clean,0.785,normal,none,strong_buy,93.7749909123955,92.30279898218829,58.07888040712468,6,100.0,88.2,7
IESC,734.91,10.41,63.22,74.67,171.38,1237.42,5123.24,6.07,1.18,2.3,7.22,4.14,4,True,True,True,True,True,146.74,1161.27,4871.63,134.94,1122.26,4573.04,142.8,1112.61,4874.87,-0.8916,XLI,0.65,0.1,clean,0.969,normal,none,strong_buy,89.54925481643038,92.30279898218829,63.040712468193384,6,100.0,87.9,8
DK,48.48,8.46,20.81,28.76,153.56,103.7,258.85,2.46,1.38,5.34,0.68,2.5,3,True,True,True,True,True,128.91,27.55,7.24,117.11,-11.45,-291.36,124.97,-21.11,10.47,2.3258,XLE,0.58,-0.09,clean,0.805,normal,none,strong_buy,77.98679268144917,72.48727735368958,98.79134860050891,6,100.0,87.7,9
NWPX,121.16,10.67,62.33,101.63,207.9,282.69,1238.78,5.84,1.63,2.05,1.36,4.38,4,True,True,True,True,True,183.26,206.55,987.18,171.45,167.54,688.58,179.32,157.88,990.41,-0.9142,XLI,0.56,0.09,clean,1.251,normal,none,strong_buy,89.59772204047013,92.30279898218829,61.959287531806616,6,100.0,87.7,9
