ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,0.81,2.24,-1.64,0.23,28.33,2.0,-0.62,-0.87,0.5,,,69.0,,,69.0,,,69.0
ACWI,ACWI,0.0,10,bearish,1.47,1.64,-0.68,-0.99,16.98,2.0,-0.9,-0.68,0.71,,,72.0,,,72.0,,,72.0
ACWX,ACWX,0.0,10,bearish,0.73,1.57,-0.89,-0.51,14.81,2.0,-0.71,-0.7,0.53,,,72.0,,,72.0,,,72.0
AFK,Africa,2.0,10,bearish,0.71,-1.72,-7.89,-7.12,3.92,-0.68,-1.54,-1.97,-0.64,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,55.0,,,55.0,,,55.0
AGG,Agg Bond,3.0,10,bearish,-0.27,0.27,0.13,-0.08,-0.06,-0.23,-0.17,0.16,0.53,,,86.0,,,86.0,,,86.0
AIA,AIA,0.0,10,bearish,0.85,1.94,-2.87,-0.47,38.76,2.0,-0.86,-1.12,0.2,,,72.0,,,72.0,,,72.0
AIQ,AIQ,0.0,10,bearish,2.23,3.57,-1.41,-2.54,46.52,2.0,-0.88,-0.66,0.75,,,40.0,,,40.0,,,40.0
AIRR,AIRR,3.5,10,bullish,0.25,2.88,2.21,3.15,25.81,1.58,-0.23,0.02,0.62,,,53.0,,,53.0,,,53.0
AIS,AIS,0.0,10,,1.57,5.86,4.96,11.3,115.65,2.0,0.09,0.02,0.65,,,,,,,,,
ALAI,ALAI,3.8,10,bullish,3.26,2.06,-0.83,-0.11,46.8,2.0,-0.56,-0.55,0.34,,,3.0,,,3.0,,,3.0
AMG,AMG,2.4,10,bullish,-0.49,-3.38,-4.12,11.74,25.39,0.68,0.84,-1.32,-1.15,,,99.0,,,99.0,,,99.0
AMLP,AMLP,2.2,10,bearish,1.47,0.39,1.19,0.48,-2.65,-0.84,-0.03,0.45,0.17,,,66.0,,,66.0,,,66.0
APIE,APIE,3.2,10,bullish,1.84,1.87,-0.41,1.25,13.57,1.69,-0.06,-0.42,0.73,,,14.0,,,14.0,,,14.0
APO,APO,0.0,10,bearish,-2.63,-9.42,-13.08,-8.08,7.6,0.55,-0.81,-1.88,-1.88,,,64.0,,,64.0,,,64.0
ARES,ARES,3.9,10,bullish,-1.03,-7.84,-17.77,-13.38,3.39,0.38,-0.97,-2.0,-1.24,,,53.0,,,53.0,,,53.0
ARGT,ARGT,0.0,10,bearish,0.76,-1.35,-6.96,-6.55,2.48,-0.03,-0.75,-1.04,-0.3,,,64.0,,,64.0,,,64.0
ARKF,ARKF,3.4,10,bullish,3.92,1.47,-2.74,-8.45,9.19,0.22,-0.82,-0.35,0.41,,,40.0,,,40.0,,,40.0
