ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SLGL,87.74,0.27,0.13,36.62,106.84,284.99,1209.55,0.46,291.76,2.92,2.67,11.32,4,True,True,True,True,True,1.82,38.98,1195.83,1.74,40.46,1191.87,0.91,30.88,1130.53,1.7588,,,-0.67,clean,0.813,normal,none,94.66693635382956,98.58414239482201,98.62459546925567,97.3,1
EFXT,23.14,-1.53,15.99,26.03,65.4,129.34,190.34,-10.44,1.63,2.51,1.98,2.91,3,True,True,True,True,True,17.68,28.39,176.62,17.61,29.87,172.65,16.77,20.29,111.32,1.8583,,,-0.56,clean,1.472,normal,buy_today,93.11623516720603,85.84142394822007,99.02912621359224,92.7,2
SITM,415.63,-3.97,2.68,14.46,39.61,71.98,167.89,-0.68,5.4,2.74,1.82,4.24,4,True,True,True,True,True,4.37,16.82,154.17,4.3,18.3,150.21,3.46,8.72,88.87,0.6797,XLK,0.33,0.38,clean,0.796,normal,buy_today,80.4341963322546,98.58414239482201,95.22653721682848,91.4,3
NESRF,22.08,1.05,2.84,13.23,25.6,76.08,96.62,2.7,4.66,1.93,2.97,3.77,3,True,True,True,True,True,4.54,15.58,82.9,4.46,17.06,78.93,3.62,7.49,17.59,1.4543,IAU,0.48,0.03,clean,0.63,thin,none,87.58764832793958,85.84142394822007,98.2200647249191,90.5,4
LUNMF,30.68,-3.88,0.76,11.6,68.29,167.71,283.5,-0.19,15.36,5.89,2.46,4.15,4,True,True,True,True,True,2.45,13.96,269.78,2.37,15.44,265.81,1.54,5.86,204.48,0.2986,IAU,0.48,-0.9,clean,1.87,confirmed,none,82.20064724919094,98.58414239482201,90.1294498381877,90.3,5
TIGO,73.03,-2.43,6.5,19.66,37.61,51.17,177.89,-2.68,3.02,1.91,1.36,4.73,3,True,True,True,True,True,8.2,22.01,164.17,8.12,23.49,160.21,7.29,13.92,98.87,2.0328,XLRE,0.41,0.37,clean,1.369,normal,buy_today,85.32901833872707,85.84142394822007,99.4336569579288,90.2,6
IMAX,42.25,0.48,14.72,21.03,13.88,47.93,65.04,30.94,1.43,0.66,3.45,4.69,3,True,True,True,True,True,16.41,23.38,51.32,16.33,24.86,47.35,15.5,15.28,-13.98,2.3365,,,0.05,clean,1.147,normal,none,85.20091693635383,85.84142394822007,99.51456310679612,90.2,6
PRAX,325.66,-1.32,-4.98,3.71,65.76,615.11,743.68,3.77,-0.75,17.71,9.35,11.31,4,True,True,True,True,True,-3.28,6.06,729.96,-3.36,7.55,725.99,-4.19,-2.03,664.66,0.5027,,,-0.8,clean,0.465,thin,buy_today,78.84304207119742,98.58414239482201,92.96116504854369,90.1,8
JNJ,246.41,-0.9,0.05,8.43,19.08,39.08,49.32,-0.06,159.73,2.26,2.05,2.58,4,True,True,True,True,True,1.75,10.78,35.6,1.67,12.26,31.64,0.83,2.69,-29.7,0.548,XLV,0.42,0.17,clean,0.822,normal,buy_today,77.02939590075512,98.58414239482201,93.68932038834951,89.8,9
STNG,77.92,-0.07,6.19,22.47,35.91,54.59,95.52,-87.82,3.63,1.6,1.52,2.66,3,True,True,True,True,True,7.89,24.82,81.8,7.81,26.3,77.84,6.98,16.72,16.5,0.5673,,,-0.03,clean,0.792,normal,buy_today,89.5091693635383,85.84142394822007,93.77022653721683,89.7,10
