ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.5,10,bullish,-2.64,-8.87,-8.37,-2.38,5.03,-0.46,-1.16,-2.0,-2.0,,,66,,,66,,,66
ACWI,ACWI,4.5,10,bullish,-1.87,-4.33,-4.49,-2.75,-0.48,-0.9,-1.16,-1.94,-2.0,,,70,,,70,,,70
ACWX,ACWX,4.8,10,bullish,-2.92,-7.9,-7.49,-3.69,2.94,-1.08,-1.74,-2.0,-2.0,,,70,,,70,,,70
AFK,Africa,4.0,10,bullish,-3.62,-12.96,-10.8,-5.94,6.49,-1.21,-2.0,-2.0,-2.0,,,66,,,66,,,66
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06,-0.06,,,52,,,52,,,52
AGG,Agg Bond,0.0,10,bullish,-0.64,-1.45,-0.97,0.29,-0.45,-0.98,0.08,-1.5,-2.0,,,94,,,94,,,94
AIA,AIA,4.6,10,bullish,-3.54,-10.46,-8.9,-1.1,9.86,-0.11,-0.75,-2.0,-2.0,,,70,,,70,,,70
AIQ,AIQ,5.9,10,bullish,0.16,-2.73,-1.98,-0.99,-3.84,-0.98,-0.41,-0.64,-0.96,,,33,,,33,,,33
AIRR,AIRR,5.0,10,bullish,-6.07,-6.92,-9.78,-3.14,11.48,0.15,-1.12,-2.0,-2.0,,,48,,,48,,,48
ALAI,ALAI,5.1,10,bullish,0.51,-1.84,-3.56,-2.24,-8.73,-0.99,-0.52,-0.88,-0.65,,,7,,,7,,,7
AMG,AMG,3.3,10,bullish,-7.73,-6.49,-0.48,-8.01,5.44,-0.63,-1.92,-0.6,-1.91,,,100,,,100,,,100
APIE,APIE,5.6,10,bullish,-2.93,-7.17,-7.53,-4.59,-1.57,-1.92,-1.7,-2.0,-2.0,,,14,,,14,,,14
