ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SNDK,1881.51,14.5,6.92,29.58,204.05,757.34,4423.95,0.48,4.27,6.9,3.71,21.68,4,True,True,True,True,True,9.48,29.64,4401.62,10.1,28.18,4389.71,13.03,40.38,4397.88,0.1386,XLK,0.65,0.9,clean,0.797,normal,none,98.0834392206692,98.22109275730622,85.83227445997458,94.0,1
AXSM,253.77,3.02,9.63,13.28,64.66,74.75,130.89,3.19,1.38,4.87,1.16,2.02,4,True,True,True,True,True,12.18,13.33,108.56,12.8,11.88,96.65,15.74,24.07,104.83,0.6936,XLV,0.53,1.29,clean,1.119,normal,none,85.07518000847098,98.22109275730622,92.3125794155019,91.9,2
LQDA,71.63,9.78,14.53,26.55,90.61,110.43,378.17,1.49,1.83,3.41,1.22,4.17,3,True,True,True,True,True,17.09,26.61,355.84,17.71,25.16,343.93,20.65,37.35,352.11,0.6346,XLV,0.36,1.06,clean,1.658,confirmed,none,96.4845404489623,84.81575603557815,91.80432020330367,91.0,3
CASY,916.28,0.07,20.31,5.66,35.98,62.68,86.92,273.53,0.28,6.36,1.74,2.42,4,True,True,True,True,True,22.87,5.72,64.59,23.49,4.26,52.68,26.43,16.46,60.86,3.9456,XLP,0.39,4.26,overextended,1.552,confirmed,none,73.7875900042355,98.22109275730622,99.55527318932656,90.5,4
RSI,29.31,1.7,11.74,6.54,40.71,52.82,113.63,6.91,0.56,6.22,1.3,2.79,4,True,True,True,True,True,14.3,6.6,91.3,14.91,5.15,79.39,17.85,17.34,87.57,0.7592,,,2.0,clean,1.338,normal,none,78.25074121135113,98.22109275730622,93.32909783989834,89.9,5
CALY,16.79,3.26,11.93,6.74,27.68,47.93,118.05,3.66,0.56,4.11,1.73,4.26,4,True,True,True,True,True,14.49,6.8,95.72,15.11,5.34,83.81,18.04,17.54,91.99,0.046,HYG,0.48,1.32,clean,0.924,normal,none,80.48496399830582,98.22109275730622,84.24396442185514,87.7,6
BTSG,63.08,4.11,9.9,13.66,63.25,78.04,183.63,2.41,1.38,4.63,1.23,2.9,3,True,True,True,True,True,12.45,13.71,161.3,13.07,12.26,149.39,16.01,24.46,157.57,0.4056,QQQ,0.45,1.01,clean,1.636,confirmed,none,88.3100381194409,84.81575603557815,89.64421855146124,87.6,7
PBT,28.78,-0.1,-1.24,2.57,39.37,57.1,151.35,11.86,-2.08,15.34,1.45,3.84,4,True,True,True,True,True,1.32,2.62,129.02,1.94,1.17,117.11,4.88,13.37,125.29,2.3983,XLE,0.6,-0.39,clean,0.641,thin,buy_today,64.46950444726811,98.22109275730622,98.91994917407878,87.2,8
MSGE,74.27,2.05,4.21,15.04,31.31,40.21,97.0,2.06,3.57,2.08,1.28,3.1,4,True,True,True,True,True,6.76,15.1,74.67,7.38,13.64,62.76,10.32,25.84,70.94,0.1469,VGK,0.49,0.71,clean,1.319,normal,none,77.40364252435408,98.22109275730622,85.89580686149937,87.2,8
MUSA,622.07,1.62,15.25,7.82,36.6,60.77,46.44,9.42,0.51,4.68,1.66,1.27,3,True,True,True,True,True,17.8,7.88,24.11,18.42,6.42,12.2,21.36,18.62,20.37,2.5122,XLE,0.44,2.48,overextended,1.023,normal,none,75.18000847098686,84.81575603557815,99.11054637865311,86.4,10
HUM,368.69,1.16,5.4,24.83,125.26,47.25,58.93,4.65,4.6,5.04,0.38,0.47,3,True,True,True,True,True,7.95,24.89,36.6,8.57,23.43,24.69,11.51,35.63,32.87,1.0492,,,0.01,clean,0.742,thin,none,77.858958068615,84.81575603557815,95.61626429479034,86.1,11
SMFG,23.82,3.61,1.02,7.73,23.29,27.65,58.48,0.28,7.6,3.01,1.19,2.51,4,True,True,True,True,True,3.57,7.79,36.15,4.19,6.34,24.24,7.13,18.53,32.42,0.316,VGK,0.72,0.56,clean,1.086,normal,none,71.69102075391784,98.22109275730622,88.18297331639135,86.0,12
MUFG,20.08,2.08,0.15,8.78,21.99,28.64,47.86,0.07,58.65,2.51,1.3,2.18,4,True,True,True,True,True,2.7,8.83,25.53,3.32,7.38,13.63,6.26,19.57,21.8,0.6517,VGK,0.68,0.04,clean,1.016,normal,none,66.53960186361712,98.22109275730622,91.99491740787802,85.6,13
STRZ,28.3,3.06,1.04,39.07,89.17,163.5,49.26,0.34,37.73,2.28,1.83,0.55,3,True,True,True,True,True,3.59,39.12,26.93,4.21,37.67,15.02,7.15,49.87,23.2,0.4546,SPY,0.41,0.59,clean,0.748,thin,none,80.52731893265566,84.81575603557815,90.27954256670903,85.2,14
MNST,92.03,0.9,3.94,7.17,19.54,25.09,45.99,4.38,1.82,2.72,1.28,2.35,4,True,True,True,True,True,6.49,7.23,23.65,7.11,5.78,11.75,10.05,17.97,19.92,0.4459,XLP,0.41,0.95,clean,1.134,normal,none,66.38606522659889,98.22109275730622,90.02541296060991,84.9,15
SCHL,44.01,0.0,1.17,12.93,31.29,59.63,130.66,,11.03,2.42,1.91,4.18,4,True,True,True,True,True,3.73,12.99,108.33,4.34,11.54,96.42,7.28,23.73,104.6,0.0476,,,0.6,clean,0.453,thin,none,72.00338839474799,98.22109275730622,84.3710292249047,84.9,15
EACO,110.0,0.04,0.01,15.18,35.33,31.2,165.06,0.25,1670.01,2.33,0.88,4.67,3,True,True,True,True,True,2.56,15.24,142.73,3.18,13.79,130.82,6.12,25.98,139.0,2.4029,,,-0.34,clean,,normal,none,69.64739517153748,84.81575603557815,98.98348157560356,84.5,17
TRGP,269.37,-1.16,0.75,5.57,13.1,46.64,63.13,-0.64,7.44,2.35,3.56,4.82,4,True,True,True,True,True,3.3,5.63,40.79,3.92,4.17,28.89,6.86,16.37,37.06,0.7884,XLE,0.73,0.47,clean,0.664,thin,buy_today,60.81639135959339,98.22109275730622,93.7738246505718,84.3,18
ROST,239.11,3.1,2.6,9.85,13.95,35.08,70.7,0.84,3.79,1.42,2.51,5.07,3,True,True,True,True,True,5.15,9.91,48.36,5.77,8.45,36.46,8.71,20.65,44.63,0.8736,XLI,0.42,1.61,clean,1.146,normal,none,72.7287166454892,84.81575603557815,94.09148665819568,83.9,19
