target_date,window,similar_date,correlation
2026-03-20,25Y,2026-03-19,0.9527
2026-03-20,25Y,2026-03-18,0.8668
2026-03-20,25Y,2026-03-17,0.8603
2026-03-20,25Y,2026-03-13,0.7176
2026-03-20,25Y,2026-03-16,0.7042
2026-03-20,25Y,2026-03-12,0.6514
2026-03-20,25Y,2022-05-06,0.6179
2026-03-20,25Y,2013-06-28,0.6179
2026-03-20,25Y,2005-04-05,0.6144
2026-03-20,25Y,2022-05-13,0.5994
2026-03-20,25Y,2013-06-27,0.5911
2026-03-20,25Y,2022-04-29,0.585
2026-03-20,25Y,2022-05-05,0.5843
2026-03-20,25Y,2018-02-21,0.5821
2026-03-20,25Y,2022-05-09,0.5735
2026-03-20,25Y,2023-08-28,0.5733
2026-03-20,25Y,2002-10-10,0.5731
2026-03-20,25Y,2026-03-11,0.5645
2026-03-20,25Y,2022-05-16,0.5606
2026-03-20,25Y,2005-03-31,0.5562
2026-03-20,25Y,2023-08-24,0.556
2026-03-20,25Y,2021-10-06,0.5548
2026-03-20,25Y,2005-04-01,0.5541
2026-03-20,25Y,2005-04-04,0.5525
2026-03-20,25Y,2021-10-05,0.5523
2026-03-20,25Y,2010-02-11,0.5509
2026-03-20,25Y,2009-03-09,0.5507
2026-03-20,25Y,2022-05-03,0.5494
2026-03-20,25Y,2013-06-19,0.5451
2026-03-20,25Y,2013-06-21,0.5448
2026-03-20,25Y,2010-05-28,0.5436
2026-03-20,25Y,2010-02-12,0.5429
2026-03-20,25Y,2010-02-16,0.5423
2026-03-20,25Y,2008-07-07,0.5409
2026-03-20,25Y,2010-06-02,0.539
2026-03-20,25Y,2011-11-29,0.5381
2026-03-20,25Y,2022-05-04,0.5369
2026-03-20,25Y,2022-04-28,0.5366
2026-03-20,25Y,2023-08-22,0.5359
2026-03-20,25Y,2013-06-26,0.5332
2026-03-20,25Y,2023-08-25,0.5325
2026-03-20,25Y,2022-05-02,0.5322
2026-03-20,25Y,2009-03-10,0.5307
2026-03-20,25Y,2023-08-29,0.5302
2026-03-20,25Y,2022-05-12,0.5302
2026-03-20,25Y,2011-11-28,0.5297
2026-03-20,25Y,2023-08-23,0.5284
2026-03-20,25Y,2013-06-24,0.5281
2026-03-20,25Y,2022-05-19,0.5268
2026-03-20,25Y,2023-10-03,0.5247
2026-03-20,25Y,2010-02-18,0.5246
2026-03-20,25Y,2010-06-01,0.5242
2026-03-20,25Y,2008-06-30,0.5242
2026-03-20,25Y,2013-06-20,0.524
2026-03-20,25Y,2001-03-19,0.5238
2026-03-20,25Y,2004-05-17,0.5222
2026-03-20,25Y,2013-07-03,0.522
2026-03-20,25Y,2002-09-30,0.5215
2026-03-20,25Y,2008-07-03,0.5214
2026-03-20,25Y,2023-10-10,0.5212
2026-03-20,25Y,2010-02-17,0.5207
2026-03-20,25Y,2010-02-05,0.5185
2026-03-20,25Y,2025-01-10,0.5173
2026-03-20,25Y,2004-03-17,0.5164
2026-03-20,25Y,2022-05-10,0.5158
2026-03-20,25Y,2008-10-20,0.5153
2026-03-20,25Y,2008-06-18,0.515
2026-03-20,25Y,2009-03-11,0.5143
2026-03-20,25Y,2022-09-26,0.5127
2026-03-20,25Y,2013-06-18,0.5118
2026-03-20,25Y,2013-06-13,0.5117
2026-03-20,25Y,2007-03-14,0.5115
2026-03-20,25Y,2010-06-03,0.5115
2026-03-20,25Y,2008-06-17,0.511
2026-03-20,25Y,2022-05-18,0.5105
2026-03-20,25Y,2013-07-02,0.5096
2026-03-20,25Y,2010-02-04,0.5094
2026-03-20,25Y,2008-07-01,0.5085
2026-03-20,25Y,2021-10-07,0.5082
2026-03-20,25Y,2016-01-25,0.5069
2026-03-20,25Y,2005-04-06,0.506
2026-03-20,25Y,2008-06-23,0.5059
2026-03-20,25Y,2013-06-25,0.5055
2026-03-20,25Y,2007-03-13,0.5054
2026-03-20,25Y,2018-10-22,0.5038
2026-03-20,25Y,2002-10-01,0.5037
2026-03-20,25Y,2018-02-20,0.5034
2026-03-20,25Y,2002-10-07,0.502
2026-03-20,25Y,2018-02-12,0.5005
2026-03-20,25Y,2002-10-09,0.5004
2026-03-20,25Y,2003-02-14,0.5001
2026-03-20,25Y,2004-05-18,0.5001
2026-03-20,25Y,2008-10-13,0.4992
2026-03-20,25Y,2018-10-19,0.4989
2026-03-20,25Y,2004-03-30,0.4982
2026-03-20,25Y,2016-01-27,0.4967
2026-03-20,25Y,2026-03-10,0.4963
2026-03-20,25Y,2011-06-13,0.4959
2026-03-20,25Y,2004-07-30,0.4955
2026-03-20,25Y,2010-02-10,0.4947
2026-03-20,5Y,2026-03-19,0.9527
2026-03-20,5Y,2026-03-18,0.8668
2026-03-20,5Y,2026-03-17,0.8603
2026-03-20,5Y,2026-03-13,0.7176
2026-03-20,5Y,2026-03-16,0.7042
