ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
MTSI,XLI,13.0,91.4,64.0,80.3,,,,,,,6.0,,,90.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
SOXX,XLK,34.0,86.3,143.0,76.2,,,,,,5.2,3.0,,,89.6,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
WDC,XLK,36.0,85.7,55.0,80.9,,,,,,,5.0,,,90.5,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
HAL,XLE,37.0,85.5,32.0,83.1,,,,,,,6.0,,,88.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
OIH,XLE,38.0,85.2,36.0,82.5,,,,,,3.9,,,,85.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STT,XLF,45.0,83.4,127.0,76.7,,,,,,5.2,1.0,,,81.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
TER,XLI,74.0,79.8,36.0,82.5,,,,,,,5.0,,,86.3,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
FAN,VGK,78.0,79.6,55.0,80.9,,,,,,4.1,,,,89.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STX,XLK,81.0,79.1,55.0,80.9,,,,,,,6.0,,,87.5,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
RMBS,XLK,88.0,78.0,100.0,77.7,,,,,,,5.0,,,94.0,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
BKR,XLB,97.0,77.5,10.0,88.2,,,,,,,6.0,,,84.8,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
LBRT,--,2.0,95.4,81.0,79.1,,,,,,,,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ON,XLI,3.0,95.0,90.0,78.4,,,,,,,4.0,,,90.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
PLXS,XLI,5.0,93.3,100.0,77.7,,,,,,,,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CAMT,XLK,6.0,93.1,48.0,81.3,,,,,,,,,,90.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
VRT,XLI,8.0,92.6,,,,,,,,,5.0,,,91.3,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
NUE,XLB,9.0,92.2,26.0,84.2,,,,,,,4.0,,,90.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
FORM,XLI,10.0,91.9,3.0,89.9,,,,,,,,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EZPW,XLI,11.0,91.6,8.0,88.5,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DXPE,XLI,14.0,91.2,45.0,81.5,,,,,,,,,,83.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DAN,XLI,17.0,90.9,30.0,83.2,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CMI,XLI,20.0,89.9,,,,,,,,,5.0,,,90.2,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
JBL,XLK,21.0,89.5,65.0,80.2,,,,,,,2.0,,,86.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
AEIS,XLI,22.0,89.3,73.0,79.5,,,,,,,,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ASX,XLK,25.0,88.3,35.0,82.7,,,,,,,4.0,,,86.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
STLD,XLB,26.0,88.0,14.0,86.3,,,,,,,2.0,,,90.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
KEYS,XLI,28.0,87.9,83.0,79.0,,,,,,,2.0,,,85.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
EFXT,XLK,29.0,87.7,1.0,90.6,,,,,,,,,,86.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
FTXL,XLK,32.0,86.5,,,,,,,,6.5,,,,86.3,HEALTHY,bullish,3,"['ranker', 'secrot', 'pullback_health']",
TPC,VXUS,32.0,86.5,138.0,76.3,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BHE,XLI,35.0,85.9,100.0,77.7,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SOXQ,XLK,39.0,85.1,,,,,,,,5.6,,,,89.7,HEALTHY,bullish,3,"['ranker', 'secrot', 'pullback_health']",
CAT,XLI,42.0,84.4,39.0,82.4,,,,,,,3.0,,,90.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
TERN,--,52.0,82.2,52.0,81.1,,,,,,,,,,84.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
JBHT,XLI,54.0,81.9,87.0,78.7,,,,,,,4.0,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
ARWR,XLY,57.0,81.2,96.0,78.1,,,,,,,,,,83.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
INSW,XLI,60.0,81.1,19.0,84.7,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TIGO,XLI,63.0,80.9,11.0,87.5,,,,,,,,,,89.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AVGO,XLK,64.0,80.8,88.0,78.6,,,,,,,0.0,,,95.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
XPO,XLI,64.0,80.8,33.0,83.0,,,,,,,2.0,,,82.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
KNX,XLI,66.0,80.7,138.0,76.3,,,,,,,,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DBB,IAU,69.0,80.4,135.0,76.4,,,,,,3.3,,,,70.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
RS,XLB,71.0,80.2,61.0,80.5,,,,,,,3.0,,,80.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
ESE,XLI,72.0,80.1,39.0,82.4,,,,,,,,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GLNCY,VXUS,73.0,80.0,100.0,77.7,,,,,,,,,,85.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PWR,XLI,79.0,79.5,7.0,88.8,,,,,,,3.0,,,87.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
