ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.9,10,bullish,1.91,3.96,10.79,8.43,8.89,0.11,1.19,2.0,1.24,,,51.0,,,51.0,,,51.0
ACWI,ACWI,3.8,10,bullish,1.08,2.73,7.32,7.91,3.73,-0.27,1.68,2.0,1.2,,,51.0,,,51.0,,,51.0
ACWX,ACWX,3.9,10,bullish,0.95,1.94,7.06,8.37,6.15,-0.16,1.59,1.95,0.64,,,51.0,,,51.0,,,51.0
AFK,Africa,4.2,10,bullish,1.2,3.73,10.18,13.68,4.6,-1.2,1.55,1.77,0.86,,,51.0,,,51.0,,,51.0
AGF,AGF,0.0,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,35.0,,,35.0,,,35.0
AGG,Agg Bond,2.3,10,bullish,0.22,0.32,0.8,0.35,-0.21,-0.59,0.32,0.99,0.52,,,72.0,,,72.0,,,72.0
AIA,AIA,3.6,10,bullish,2.25,4.53,12.64,9.12,14.18,0.36,0.82,2.0,1.03,,,51.0,,,51.0,,,51.0
AIQ,AIQ,4.6,10,bullish,2.26,6.58,12.9,10.47,3.0,-0.41,1.22,2.0,1.82,,,27.0,,,27.0,,,27.0
AIRR,AIRR,5.0,10,bullish,2.17,1.67,9.05,11.41,9.11,-0.35,1.17,1.58,0.15,,,32.0,,,32.0,,,32.0
ALAI,ALAI,4.6,10,bullish,1.2,5.42,14.99,11.98,5.39,-0.26,1.07,2.0,1.21,,,4.0,,,4.0,,,4.0
AMG,AMG,4.7,10,bullish,-0.06,3.39,12.59,8.0,-7.71,-1.81,0.39,2.0,0.53,,,100.0,,,100.0,,,100.0
AMLP,AMLP,4.3,10,bullish,-0.16,-1.56,-1.93,-3.41,3.91,0.54,-1.23,-1.09,-1.08,,,39.0,,,39.0,,,39.0
APIE,APIE,3.9,10,bullish,0.77,1.5,6.51,8.0,2.4,-0.7,1.48,1.75,0.44,,,12.0,,,12.0,,,12.0
