ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
GSG,XLE,28.0,84.0,71.0,81.0,,,,,,3.4,,,,84.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,XLE,33.0,83.0,97.0,79.5,,,,,,3.6,,,,84.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,39.0,82.4,31.0,84.8,,,,,,,6.0,,,86.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
STX,XLK,42.0,82.0,88.0,79.9,,,,,,,6.0,,,82.5,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
RBC,XLI,64.0,79.5,45.0,83.1,,,,,,,5.0,,,80.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
MU,XLK,72.0,78.8,139.0,77.6,,,,,,,6.0,,,80.4,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
CASY,XLI,77.0,78.1,29.0,85.1,,,,,,,5.0,,,81.4,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Cyclical
STRO,--,1.0,97.6,99.0,79.4,,,,,,,,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WDC,VXUS,3.0,87.9,60.0,81.8,,,,,,,5.0,,,77.2,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
ARWR,XLY,5.0,87.5,92.0,79.7,,,,,,,,,,90.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,XLE,6.0,87.1,123.0,78.2,,,,,,3.4,,,,71.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
FUWAY,XLB,6.0,87.1,27.0,85.4,,,,,,,,,,86.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
FPLSF,XLI,10.0,86.4,118.0,78.4,,,,,,,,,,91.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NWPX,XLI,12.0,85.9,53.0,82.2,,,,,,,,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NBR,XLE,13.0,85.8,28.0,85.3,,,,,,,,,,81.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
IMO,XLE,16.0,85.3,16.0,86.6,,,,,,,,,,80.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CVE,XLE,21.0,84.8,2.0,92.1,,,,,,,3.0,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
RVMD,--,23.0,84.6,50.0,82.5,,,,,,,5.0,,,77.4,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
LQDA,--,25.0,84.3,47.0,82.8,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
