ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
XBI,HYG,26.0,84.4,120.0,79.3,,,,,,8.1,,,,89.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
RVMD,--,27.0,84.3,67.0,82.0,,,,,,,5.0,,,91.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
IHE,XLV,42.0,81.3,125.0,79.0,,,,,,4.4,,,,85.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
SMFG,VXUS,80.0,76.9,67.0,82.0,,,,,,,5.0,,,88.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
XPH,XLV,93.0,75.8,121.0,79.2,,,,,,6.5,,,,87.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MUFG,VGK,100.0,75.3,61.0,82.5,,,,,,,5.0,,,87.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
MIRM,XLV,3.0,94.3,22.0,86.8,,,,,,,,,,88.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DSGN,--,9.0,91.2,138.0,78.3,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
INSW,--,14.0,88.4,55.0,83.0,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ASND,XLI,16.0,88.1,147.0,77.9,,,,,,,4.0,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
SYRE,HYG,19.0,86.3,25.0,86.2,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROIV,HYG,19.0,86.3,147.0,77.9,,,,,,,1.0,,,94.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
TRGP,XLE,31.0,83.8,22.0,86.8,,,,,,,4.0,,,87.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
DINO,XLE,36.0,82.5,13.0,88.6,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EBAY,XLC,37.0,82.4,52.0,83.1,,,,,,,4.0,,,80.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
TVTX,XLY,37.0,82.4,79.0,81.4,,,,,,,,,,86.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
PBF,XLE,44.0,81.2,41.0,83.9,,,,,,,,,,82.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WELL,XLRE,46.0,81.1,18.0,87.5,,,,,,,1.0,,,86.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
MPC,XLE,50.0,80.8,4.0,90.8,,,,,,,1.0,,,89.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
WEBC,--,53.0,80.5,11.0,89.1,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CASY,--,53.0,80.5,14.0,88.0,,,,,,,5.0,,,60.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Cyclical
DELL,XLK,56.0,80.3,128.0,78.8,,,,,,,0.0,,,80.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
