ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,2.64,-0.75,-2.32,-7.72,6.93,-0.2,-2.0,-0.94,-0.47,,,69.0,,,69.0,,,69.0
ACWI,ACWI,3.3,10,bullish,2.26,-0.06,-2.32,-5.23,-1.5,-1.14,-1.81,-1.1,-0.18,,,69.0,,,69.0,,,69.0
ACWX,ACWX,3.2,10,bullish,3.49,0.14,-2.19,-7.3,2.91,-1.08,-2.0,-0.97,-0.1,,,69.0,,,69.0,,,69.0
AFK,Africa,3.0,10,bullish,5.12,-0.04,-3.8,-14.35,-2.38,-2.0,-2.0,-1.2,-0.24,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,54.0,,,54.0,,,54.0
AGG,Agg Bond,0.1,10,bullish,0.5,-0.23,-0.51,-1.91,-0.65,-1.11,-2.0,-0.72,-0.4,,,88.0,,,88.0,,,88.0
AIA,AIA,3.0,10,bullish,2.89,-1.16,-2.04,-6.81,15.05,0.52,-1.54,-0.74,-0.54,,,69.0,,,69.0,,,69.0
AIQ,AIQ,3.3,10,bullish,1.47,-1.65,-3.72,-2.88,-6.05,-1.2,-0.78,-1.07,-0.65,,,36.0,,,36.0,,,36.0
AIRR,AIRR,3.6,10,bullish,5.53,3.04,1.27,-5.31,11.76,0.07,-1.62,-0.16,0.66,,,42.0,,,42.0,,,42.0
ALAI,ALAI,0.0,10,,1.64,-1.19,-2.56,-2.87,-8.24,-1.0,-0.75,-0.82,-0.52,,,,,,,,,
AMG,AMG,3.0,10,bullish,1.09,2.02,-0.31,-6.93,-2.25,-1.28,-1.62,-0.47,0.23,,,100.0,,,100.0,,,100.0
APIE,APIE,0.2,10,bearish,3.76,0.52,-2.75,-8.26,-3.1,-2.0,-2.0,-1.01,0.1,,,10.0,,,10.0,,,10.0
APO,APO,6.5,10,bullish,-1.7,-0.99,3.77,-3.53,-26.05,-1.61,-0.2,0.63,-0.12,,,52.0,,,52.0,,,52.0
ARES,ARES,5.4,10,bullish,0.86,0.77,3.21,-8.86,-37.29,-1.79,-0.54,0.5,0.21,,,42.0,,,42.0,,,42.0
ARGT,ARGT,3.6,10,bullish,4.9,3.54,-0.03,-4.95,-2.09,-0.37,-0.56,-0.06,0.55,,,52.0,,,52.0,,,52.0
