ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
GNK,24.78,23.92,3.59,OPTIMAL,95,1.48,0.9,23.93,3.56,,,,0.0,-1.2,81.2,46.0,clean,40.0,CAUTION,-9.1,2,Sustained Uptrend,-0.28,2.99,11.82,XLF,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",73.7
CNBS,29.21,28.53,2.37,OPTIMAL,95,1.48,0.9,27.69,5.49,,,,0.345,-147.0,73.0,117.0,clean,48.2,CAUTION,-14.4,3,Parabolic,10.81,1.04,48.73,HYG,equity,Equity,38.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.3
COKE,190.92,180.46,5.8,OPTIMAL,90,1.5,1.11,184.12,3.69,,,,0.333,79.2,73.2,114.0,clean,49.3,CAUTION,-12.7,0,Deep Decline,4.32,10.19,2.76,XLP,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.9
RCKY,41.24,38.81,6.25,OPTIMAL,90,1.5,1.11,40.82,1.03,,,,0.737,130.0,76.0,86.0,clean,45.1,CAUTION,-8.0,0,Deep Decline,1.8,6.67,7.96,LQD,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.6
BWAY,15.51,14.78,4.92,OPTIMAL,95,1.48,0.9,14.63,6.02,,,,0.091,34.9,74.8,98.0,clean,40.0,CAUTION,-10.6,2,Sustained Uptrend,7.78,-2.39,21.55,XLY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.4
TGT,130.61,129.31,1.01,OPTIMAL,95,1.48,0.9,134.15,-2.64,,,,0.64,143.6,68.7,160.0,stalling,46.0,CAUTION,-8.6,2,Sustained Uptrend,-2.61,2.79,9.96,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",71.1
BAND,63.3,59.96,5.58,OPTIMAL,90,1.5,1.11,54.33,16.52,EXIT WATCH,1.59,0.49,0.458,-356.1,78.5,67.0,clean,40.0,CAUTION,-16.7,3,Parabolic,20.05,-2.57,267.17,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.0
TPC,82.97,75.77,9.5,OPTIMAL,90,1.5,1.11,80.29,3.34,,,,0.738,200.7,66.3,203.0,clean,53.3,WARNING,-17.0,1,Basing,2.43,16.06,13.92,XLI,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",70.7
RBKB,17.31,16.52,4.81,OPTIMAL,95,1.48,0.9,17.19,0.68,,,,0.797,88.5,82.7,38.0,clean,27.4,CAUTION,-3.8,2,Sustained Uptrend,0.46,6.33,13.14,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.4
SEPN,33.49,32.35,3.53,OPTIMAL,95,1.48,0.9,35.47,-5.59,,,,0.627,248.3,71.5,135.0,clean,40.0,CAUTION,-11.8,3,Parabolic,-8.42,10.89,43.73,LQD,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.3
OOMA,19.22,17.92,7.23,OPTIMAL,90,1.5,1.11,18.04,6.56,,,,0.373,98.8,76.1,85.0,clean,40.2,CAUTION,-12.5,3,Parabolic,6.36,8.9,34.5,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",70.2
AXSM,244.77,239.63,2.14,OPTIMAL,95,1.48,0.9,244.72,0.02,,,,0.205,70.2,83.5,33.0,clean,23.5,CAUTION,-5.9,3,Parabolic,1.16,4.39,52.5,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",69.5
S,16.97,16.29,4.16,OPTIMAL,95,1.48,0.9,15.44,9.9,,,,0.099,-75.1,68.3,172.0,overextended,40.0,CAUTION,-9.8,3,Parabolic,12.16,2.54,34.58,,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",69.2
FPLSF,30.8,29.8,3.35,OPTIMAL,95,1.48,0.9,28.56,7.85,,,,0.173,-83.7,60.4,318.0,clean,47.6,CAUTION,-31.4,3,Parabolic,14.75,0.33,43.52,QQQ,index,Index,28.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",68.7
