ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,5.52,5.37,4.85,2.33,5.38,-0.51,-0.02,1.04,1.74,,,71,,,71,,,71
ACWI,ACWI,0.0,10,bearish,3.51,3.87,4.11,1.41,0.88,-0.73,-0.05,1.28,1.67,,,72,,,72,,,72
ACWX,ACWX,0.0,10,bearish,4.05,3.92,5.25,2.59,4.89,-0.47,0.18,1.46,1.48,,,72,,,72,,,72
AFK,Africa,3.2,10,bullish,5.23,3.71,6.29,0.07,-0.07,-1.84,-0.58,1.01,0.81,,,72,,,72,,,72
AGF,AGF,0.2,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,47,,,47,,,47
AGG,Agg Bond,0.1,10,bullish,0.44,0.49,0.38,-0.62,-0.63,-0.99,-0.77,0.48,0.84,,,89,,,89,,,89
AIA,AIA,0.0,10,bearish,6.47,6.15,4.82,3.4,10.33,-0.12,-0.02,0.66,1.47,,,73,,,73,,,73
AIQ,AIQ,4.1,10,bullish,3.35,4.25,3.03,-0.64,-6.14,-1.21,-0.47,0.43,1.09,,,41,,,41,,,41
AIRR,AIRR,3.1,10,bullish,6.19,6.6,6.26,7.46,15.38,0.32,0.54,1.0,1.77,,,48,,,48,,,48
ALAI,ALAI,3.4,10,bullish,5.35,6.01,5.82,4.06,-3.68,-0.76,0.09,0.89,1.41,,,9,,,9,,,9
AMG,AMG,0.0,10,bearish,7.11,4.69,2.02,1.96,-6.95,-1.67,-0.35,-0.03,0.88,,,100,,,100,,,100
AMLP,AMLP,3.5,10,bullish,0.19,0.52,-1.89,0.96,11.4,1.79,0.19,-0.76,0.19,,,59,,,59,,,59
APIE,APIE,3.7,10,bullish,4.04,3.81,4.75,1.31,1.95,-0.78,-0.03,1.26,1.4,,,19,,,19,,,19
APO,APO,3.7,10,bullish,0.82,-2.97,-2.57,-1.1,-25.85,-1.55,0.03,-0.3,-0.56,,,59,,,59,,,59
ARES,ARES,3.7,10,bullish,1.92,-0.95,-1.6,-3.57,-38.64,-1.74,-0.14,-0.09,-0.1,,,48,,,48,,,48
ARGT,ARGT,3.5,10,bullish,1.03,0.77,5.37,6.86,2.38,-0.06,0.52,0.58,0.04,,,59,,,59,,,59
