ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
INVX,26.41,2.48,9.0,1.42,16.86,38.34,84.3,3.62,0.16,11.86,2.27,5.0,4,True,True,True,True,True,5.23,1.02,49.5,4.57,1.02,40.28,8.95,9.73,24.37,0.0699,QQQ,0.31,1.29,clean,0.842,normal,none,76.17166929963138,94.58925750394944,92.89099526066352,87.9,1
SYRE,51.77,-0.4,5.87,24.54,66.73,223.16,317.84,-14.53,4.18,2.72,3.34,4.76,4,True,True,True,True,True,2.1,24.13,283.04,1.44,24.14,273.82,5.82,32.85,257.91,-0.4462,VXUS,0.51,0.54,clean,0.988,normal,buy_today,82.49736703528173,94.58925750394944,85.93996840442338,87.7,2
SLB,52.54,1.27,5.02,9.21,24.0,52.69,58.54,3.94,1.84,2.61,2.2,2.44,4,True,True,True,True,True,1.25,8.8,23.74,0.59,8.81,14.52,4.97,17.52,-1.39,-0.1602,XLB,0.51,1.01,clean,0.688,thin,none,77.77777777777779,94.58925750394944,90.36334913112164,87.6,3
AXTI,63.12,18.69,33.9,42.48,161.8,1088.7,4575.56,1.81,1.25,3.81,6.73,28.28,3,True,True,True,True,True,30.13,42.08,4540.75,29.47,42.08,4531.54,33.85,50.79,4515.63,-0.3306,XLK,0.37,2.14,overextended,1.733,confirmed,none,99.78936282253818,74.44707740916272,87.51974723538704,87.3,4
OIH,411.04,0.16,3.76,7.53,34.84,55.7,99.45,24.09,2.0,4.63,1.6,2.85,4,True,True,True,True,True,-0.01,7.13,64.65,-0.67,7.13,55.43,3.71,15.84,39.52,-0.1313,XLE,0.57,0.5,clean,0.471,thin,none,73.72959452343338,94.58925750394944,90.67930489731437,86.3,5
BKR,63.42,0.41,5.1,6.88,29.85,30.55,77.6,12.4,1.35,4.34,1.02,2.6,4,True,True,True,True,True,1.34,6.47,42.8,0.68,6.48,33.58,5.06,15.18,17.67,-0.3442,XLB,0.41,0.77,clean,0.681,thin,none,73.84149552395998,94.58925750394944,87.44075829383885,85.3,6
FTI,73.51,2.35,5.33,13.27,49.47,92.38,204.14,2.27,2.49,3.73,1.87,4.13,3,True,True,True,True,True,1.57,12.86,169.34,0.9,12.87,160.12,5.29,21.58,144.21,-0.0709,XLI,0.48,0.2,clean,0.789,normal,none,89.4286466561348,74.44707740916272,91.31121642969984,85.1,7
ASX,24.51,1.53,9.03,12.9,39.1,115.38,222.92,5.89,1.43,3.03,2.95,5.7,4,True,True,True,True,True,5.27,12.49,188.12,4.6,12.5,178.91,8.99,21.21,163.0,-1.0094,VXUS,0.67,1.38,clean,0.735,thin,none,90.82411795681936,94.58925750394944,68.8783570300158,84.8,8
ORANY,21.1,0.24,3.43,6.19,24.93,36.75,61.31,14.45,1.8,4.03,1.47,2.46,4,True,True,True,True,True,-0.33,5.79,26.51,-1.0,5.79,17.3,3.39,14.5,1.39,-0.2278,,,0.42,clean,0.777,normal,none,67.91732490784625,94.58925750394944,89.25750394944708,83.9,9
PL,34.23,-6.35,11.46,34.76,51.39,118.3,950.0,-1.81,3.03,1.48,2.3,18.48,3,True,True,True,True,True,7.7,34.36,915.2,7.03,34.37,905.98,11.42,43.07,890.07,0.6457,,,-0.5,clean,1.116,normal,buy_today,81.1216429699842,74.44707740916272,95.57661927330173,83.7,10
EZPW,28.44,1.46,9.3,7.73,34.02,50.88,83.48,6.36,0.83,4.4,1.5,2.45,4,True,True,True,True,True,5.54,7.32,48.68,4.87,7.33,39.47,9.26,16.04,23.56,-0.9137,XLI,0.46,1.27,clean,1.153,normal,none,83.899420747762,94.58925750394944,71.64296998420221,83.4,11
WFRD,103.3,1.08,9.68,11.7,19.62,57.85,153.56,9.0,1.21,1.68,2.95,7.83,3,True,True,True,True,True,5.92,11.3,118.76,5.25,11.3,109.54,9.64,20.01,93.63,-0.1984,XLI,0.57,1.59,clean,0.847,normal,none,85.48578199052133,74.44707740916272,89.81042654028435,83.2,12
PH,982.99,1.75,6.76,3.43,8.21,30.95,84.89,3.85,0.51,2.39,3.77,10.34,4,True,True,True,True,True,2.99,3.03,50.09,2.33,3.03,40.88,6.71,11.74,24.97,-0.695,XLI,0.83,2.58,overextended,0.618,thin,none,73.80200105318589,94.58925750394944,79.2259083728278,82.5,13
MU,421.51,3.63,14.59,4.56,24.14,127.0,516.51,4.01,0.31,5.29,5.26,21.4,4,True,True,True,True,True,10.82,4.16,481.71,10.16,4.17,472.5,14.54,12.87,456.58,-1.2299,XLK,0.62,1.29,clean,1.094,normal,none,90.69905213270142,94.58925750394944,60.90047393364929,82.1,14
XPO,211.73,0.01,6.7,8.76,47.14,59.9,130.02,472.98,1.31,5.38,1.27,2.76,4,True,True,True,True,True,2.94,8.35,95.22,2.27,8.36,86.0,6.66,17.07,70.09,-0.961,XLI,0.71,0.19,clean,0.706,thin,none,80.02238020010533,94.58925750394944,70.37914691943128,81.7,15
DNTH,91.66,4.78,8.4,5.45,140.64,164.15,487.19,1.76,0.65,25.79,1.17,3.46,3,True,True,True,True,True,4.63,5.05,452.39,3.97,5.06,443.17,8.35,13.76,427.26,-0.7894,HYG,0.33,0.31,clean,0.733,thin,none,92.91074249605056,74.44707740916272,77.01421800947867,81.5,16
ESP,59.5,2.89,4.35,1.76,27.27,54.07,135.27,1.51,0.41,15.48,1.98,4.96,3,True,True,True,True,True,0.58,1.36,100.47,-0.08,1.36,91.25,4.3,10.07,75.34,0.0946,XLI,0.34,0.83,clean,0.642,thin,none,76.95497630331754,74.44707740916272,93.04897314375987,81.5,16
JBHT,225.22,0.26,5.52,4.34,10.5,60.87,70.53,21.01,0.79,2.42,5.8,6.72,4,True,True,True,True,True,1.75,3.94,35.73,1.09,3.94,26.51,5.47,12.65,10.6,-0.6989,XLI,0.65,0.81,clean,0.704,thin,none,70.65560821484992,94.58925750394944,79.14691943127961,81.5,16
PLAB,44.48,2.75,8.81,30.44,27.6,91.07,156.07,3.2,3.46,0.91,3.3,5.66,4,True,True,True,True,True,5.04,30.04,121.27,4.38,30.04,112.06,8.76,38.75,96.14,-1.3089,XLK,0.69,1.3,clean,0.724,thin,none,91.5876777251185,94.58925750394944,57.50394944707741,81.2,19
TIGO,82.78,2.86,7.66,13.65,61.77,70.43,196.38,2.68,1.78,4.53,1.14,3.18,3,True,True,True,True,True,3.9,13.24,161.58,3.23,13.25,152.37,7.62,21.95,136.46,-0.8192,XLI,0.39,0.17,clean,0.926,normal,none,92.02869931542917,74.44707740916272,75.27646129541864,80.6,20
KYMR,87.35,0.25,2.85,3.28,13.9,53.46,296.87,11.28,1.15,4.24,3.85,21.36,4,True,True,True,True,True,-0.92,2.87,262.06,-1.58,2.88,252.85,2.8,11.58,236.94,-0.7193,VGK,0.5,0.38,clean,0.679,thin,none,68.81911532385466,94.58925750394944,78.43601895734598,80.6,20
EDRY,19.94,1.84,3.53,1.63,54.57,57.5,127.11,1.92,0.46,33.46,1.05,2.33,3,True,True,True,True,True,-0.23,1.23,92.31,-0.9,1.23,83.09,3.49,9.94,67.18,-0.0587,,,-0.06,clean,0.796,normal,none,75.09215376513954,74.44707740916272,91.5481832543444,80.4,22
FDX,377.0,0.96,4.92,4.88,22.67,55.57,83.7,5.15,0.99,4.65,2.45,3.69,4,True,True,True,True,True,1.16,4.47,48.9,0.49,4.48,39.68,4.88,13.19,23.77,-0.9708,XLI,0.67,1.13,clean,0.733,thin,none,76.4218009478673,94.58925750394944,70.06319115323855,80.4,22
ODFL,209.5,0.95,4.94,7.42,26.42,48.2,38.37,5.21,1.5,3.56,1.82,1.45,3,True,True,True,True,True,1.18,7.02,3.56,0.51,7.03,-5.65,4.9,15.73,-21.56,0.4063,XLI,0.58,0.47,clean,0.964,normal,none,71.92601369141654,74.44707740916272,94.47077409162718,80.3,24
PARR,59.46,-2.06,-3.58,23.8,65.35,69.11,330.87,1.74,-6.64,2.75,1.06,5.06,3,True,True,True,True,True,-7.35,23.39,296.07,-8.01,23.4,286.85,-3.63,32.11,270.94,3.9299,XLE,0.47,-1.81,stalling,1.01,normal,none,66.50210637177462,74.44707740916272,99.44707740916272,80.1,25
TYRA,36.69,-1.19,-4.15,5.61,21.77,174.42,397.15,3.51,-1.35,3.88,8.01,18.24,4,True,True,True,True,True,-7.92,5.21,362.35,-8.58,5.21,353.14,-4.2,13.92,337.23,-0.5447,,,-1.35,clean,1.022,normal,buy_today,62.467087941021596,94.58925750394944,83.33333333333334,80.1,25
CAT,787.07,2.01,7.77,9.82,31.94,61.71,181.04,3.87,1.26,3.25,1.93,5.67,4,True,True,True,True,True,4.01,9.42,146.24,3.34,9.42,137.02,7.73,18.13,121.11,-1.3181,XLI,0.83,2.08,overextended,0.735,thin,none,88.53343865192205,94.58925750394944,57.187993680884674,80.1,25
SNDK,851.57,9.05,22.93,37.6,140.86,604.07,2605.11,2.53,1.64,3.75,4.29,18.49,3,True,True,True,True,True,19.16,37.19,2570.31,18.5,37.2,2561.1,22.88,45.9,2545.19,-1.0856,XLI,0.46,0.93,clean,0.799,normal,none,99.55239599789361,74.44707740916272,65.5608214849921,79.9,28
MRK,122.68,-0.41,1.52,4.77,12.97,40.03,51.12,-3.75,3.14,2.72,3.09,3.94,4,True,True,True,True,True,-2.24,4.37,16.32,-2.91,4.38,7.1,1.48,13.08,-8.81,-0.2477,XLP,0.63,0.35,clean,0.702,thin,buy_today,56.12164296998421,94.58925750394944,88.78357030015798,79.8,29
REX,44.28,-0.56,-0.4,16.37,38.9,40.84,147.1,0.72,-40.44,2.38,1.05,3.78,3,True,True,True,True,True,-4.17,15.97,112.3,-4.83,15.98,103.08,-0.45,24.68,87.17,2.2218,XLE,0.44,-0.75,clean,1.135,normal,buy_today,65.62006319115324,74.44707740916272,98.73617693522907,79.6,30
TTE,89.93,0.54,0.17,12.3,43.34,51.45,62.07,0.31,73.62,3.52,1.19,1.43,3,True,True,True,True,True,-3.6,11.9,27.26,-4.26,11.9,18.05,0.12,20.61,2.14,0.375,XLE,0.54,-1.52,stalling,1.218,normal,none,69.18114797261717,74.44707740916272,94.3127962085308,79.3,31
ANRO,22.4,3.18,-4.31,7.28,40.0,277.1,891.15,-1.36,-1.69,5.49,6.93,22.28,3,True,True,True,True,True,-8.08,6.88,856.35,-8.74,6.88,847.13,-4.36,15.59,831.22,-0.5094,XLI,0.41,-0.28,clean,1.395,normal,none,78.49526066350711,74.44707740916272,84.28120063191153,79.1,32
