target_date,window,similar_date,correlation
2026-03-25,25Y,2026-03-23,0.8919
2026-03-25,25Y,2026-03-24,0.8873
2026-03-25,25Y,2026-03-19,0.842
2026-03-25,25Y,2026-03-20,0.8411
2026-03-25,25Y,2026-03-17,0.7558
2026-03-25,25Y,2026-03-18,0.7541
2026-03-25,25Y,2026-03-13,0.7081
2026-03-25,25Y,2026-03-16,0.6855
2026-03-25,25Y,2026-03-12,0.6429
2026-03-25,25Y,2005-04-05,0.6396
2026-03-25,25Y,2022-05-16,0.62
2026-03-25,25Y,2010-02-16,0.6116
2026-03-25,25Y,2022-05-06,0.6099
2026-03-25,25Y,2022-05-03,0.6098
2026-03-25,25Y,2010-02-11,0.608
2026-03-25,25Y,2022-05-13,0.6044
2026-03-25,25Y,2002-10-01,0.6031
2026-03-25,25Y,2002-09-26,0.5981
2026-03-25,25Y,2013-06-28,0.5941
2026-03-25,25Y,2022-04-29,0.5887
2026-03-25,25Y,2022-05-19,0.5887
2026-03-25,25Y,2010-05-28,0.5877
2026-03-25,25Y,2018-02-21,0.5855
2026-03-25,25Y,2010-02-18,0.5839
2026-03-25,25Y,2013-06-27,0.5827
2026-03-25,25Y,2010-06-02,0.5792
2026-03-25,25Y,2010-06-01,0.579
2026-03-25,25Y,2010-02-12,0.5775
2026-03-25,25Y,2002-09-30,0.5766
2026-03-25,25Y,2010-02-17,0.5758
2026-03-25,25Y,2021-10-06,0.5724
2026-03-25,25Y,2002-10-10,0.5722
2026-03-25,25Y,2022-05-05,0.5722
2026-03-25,25Y,2022-05-18,0.5695
2026-03-25,25Y,2022-05-04,0.5688
2026-03-25,25Y,2004-05-06,0.5653
2026-03-25,25Y,2023-08-28,0.5626
2026-03-25,25Y,2001-03-29,0.5616
2026-03-25,25Y,2021-10-07,0.559
2026-03-25,25Y,2022-05-02,0.5587
2026-03-25,25Y,2023-10-10,0.5584
2026-03-25,25Y,2023-08-24,0.5565
2026-03-25,25Y,2022-05-17,0.5563
2026-03-25,25Y,2004-03-30,0.5522
2026-03-25,25Y,2021-10-05,0.5511
2026-03-25,25Y,2021-10-08,0.5504
2026-03-25,25Y,2011-11-29,0.5503
2026-03-25,25Y,2001-03-28,0.5495
2026-03-25,25Y,2018-10-31,0.5488
2026-03-25,25Y,2004-03-31,0.5484
2026-03-25,25Y,2022-05-09,0.5475
2026-03-25,25Y,2021-10-11,0.5469
2026-03-25,25Y,2025-01-10,0.546
2026-03-25,25Y,2013-06-13,0.545
2026-03-25,25Y,2008-10-30,0.5449
2026-03-25,25Y,2023-10-03,0.5445
2026-03-25,25Y,2013-06-19,0.5438
2026-03-25,25Y,2002-09-27,0.5436
2026-03-25,25Y,2005-03-31,0.5425
2026-03-25,25Y,2001-03-19,0.542
2026-03-25,25Y,2010-05-27,0.5418
2026-03-25,25Y,2010-06-03,0.5418
2026-03-25,25Y,2004-05-07,0.5409
2026-03-25,25Y,2004-05-17,0.5405
2026-03-25,25Y,2001-09-27,0.539
2026-03-25,25Y,2005-04-04,0.5366
2026-03-25,25Y,2005-04-01,0.5357
2026-03-25,25Y,2023-10-12,0.5355
2026-03-25,25Y,2021-10-12,0.5353
2026-03-25,25Y,2026-03-11,0.5351
2026-03-25,25Y,2008-10-14,0.535
2026-03-25,25Y,2020-03-27,0.5345
2026-03-25,25Y,2001-09-28,0.5329
2026-03-25,25Y,2018-02-12,0.5329
2026-03-25,25Y,2023-08-25,0.5319
2026-03-25,25Y,2006-05-30,0.5317
2026-03-25,25Y,2013-07-03,0.5315
2026-03-25,25Y,2001-09-25,0.5311
2026-03-25,25Y,2015-09-14,0.5311
2026-03-25,25Y,2004-03-17,0.5309
2026-03-25,25Y,2001-09-26,0.5309
2026-03-25,25Y,2007-08-07,0.5291
2026-03-25,25Y,2004-05-05,0.5285
2026-03-25,25Y,2008-10-17,0.5282
2026-03-25,25Y,2013-06-18,0.5281
2026-03-25,25Y,2022-05-12,0.5279
2026-03-25,25Y,2023-08-22,0.5277
2026-03-25,25Y,2018-10-22,0.5259
2026-03-25,25Y,2013-06-21,0.5254
2026-03-25,25Y,2012-05-25,0.5245
2026-03-25,25Y,2011-11-28,0.5241
2026-03-25,25Y,2008-10-16,0.524
2026-03-25,25Y,2008-10-13,0.5231
2026-03-25,25Y,2020-03-25,0.5227
2026-03-25,25Y,2018-02-16,0.5211
2026-03-25,25Y,2021-12-09,0.5209
2026-03-25,25Y,2016-01-25,0.5207
2026-03-25,25Y,2007-03-20,0.5204
2026-03-25,25Y,2023-08-23,0.5202
2026-03-25,25Y,2016-01-27,0.5198
2026-03-25,5Y,2026-03-23,0.8919
2026-03-25,5Y,2026-03-24,0.8873
2026-03-25,5Y,2026-03-19,0.842
2026-03-25,5Y,2026-03-20,0.8411
2026-03-25,5Y,2026-03-17,0.7558
2026-03-25,5Y,2026-03-18,0.7541
2026-03-25,5Y,2026-03-13,0.7081
2026-03-25,5Y,2026-03-16,0.6855
2026-03-25,5Y,2026-03-12,0.6429
2026-03-25,5Y,2022-05-16,0.62
2026-03-25,5Y,2022-05-06,0.6099
2026-03-25,5Y,2022-05-03,0.6098
2026-03-25,5Y,2022-05-13,0.6044
2026-03-25,5Y,2022-04-29,0.5887
2026-03-25,5Y,2022-05-19,0.5887
2026-03-25,5Y,2021-10-06,0.5724
2026-03-25,5Y,2022-05-05,0.5722
2026-03-25,5Y,2022-05-18,0.5695
2026-03-25,5Y,2022-05-04,0.5688
2026-03-25,5Y,2023-08-28,0.5626
2026-03-25,5Y,2021-10-07,0.559
2026-03-25,5Y,2022-05-02,0.5587
2026-03-25,5Y,2023-10-10,0.5584
2026-03-25,5Y,2023-08-24,0.5565
2026-03-25,5Y,2022-05-17,0.5563
2026-03-25,5Y,2021-10-05,0.5511
2026-03-25,5Y,2021-10-08,0.5504
2026-03-25,5Y,2022-05-09,0.5475
2026-03-25,5Y,2021-10-11,0.5469
2026-03-25,5Y,2025-01-10,0.546
2026-03-25,5Y,2023-10-03,0.5445
2026-03-25,5Y,2023-10-12,0.5355
2026-03-25,5Y,2021-10-12,0.5353
2026-03-25,5Y,2026-03-11,0.5351
2026-03-25,5Y,2023-08-25,0.5319
2026-03-25,5Y,2022-05-12,0.5279
2026-03-25,5Y,2023-08-22,0.5277
2026-03-25,5Y,2021-12-09,0.5209
2026-03-25,5Y,2023-08-23,0.5202
2026-03-25,5Y,2022-02-03,0.5179
2026-03-25,5Y,2025-01-08,0.5162
2026-03-25,5Y,2022-09-26,0.5143
2026-03-25,5Y,2021-09-28,0.5139
2026-03-25,5Y,2023-09-29,0.5109
