ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TWIN,22.37,0.95,12.53,39.9,41.14,44.14,160.72,13.22,3.19,1.03,1.07,3.91,4,True,True,True,True,True,14.8,41.56,138.55,15.16,40.87,127.06,20.51,51.48,142.94,1.324,XLI,0.64,0.03,clean,1.83,confirmed,none,88.20110897846023,96.32117722328854,97.05694177863083,93.9,1
LQDA,75.54,2.03,11.07,23.88,114.6,118.77,469.68,5.47,2.16,4.8,1.04,4.1,4,True,True,True,True,True,13.35,25.54,447.51,13.71,24.84,436.02,19.06,35.46,451.9,0.1813,XLV,0.33,0.31,clean,2.375,confirmed,none,94.83898485817872,96.32117722328854,85.66858605246321,92.3,2
BTSG,67.61,1.15,5.41,15.57,56.11,80.34,196.93,4.7,2.88,3.6,1.43,3.51,4,True,True,True,True,True,7.69,17.24,174.75,8.05,16.54,163.27,13.4,27.15,179.15,0.3679,QQQ,0.45,-0.03,clean,1.184,normal,none,88.92621027937726,96.32117722328854,88.54766474728088,91.3,3
GHRS,24.6,4.19,23.12,11.21,83.72,89.81,110.62,5.51,0.48,7.47,1.07,1.32,3,True,True,True,True,True,25.4,12.87,88.44,25.76,12.18,76.96,31.11,22.79,92.84,1.1883,,,1.07,clean,1.607,confirmed,none,92.0558754531883,81.31797824696098,96.41714651311581,89.9,4
TVTX,57.69,3.11,8.07,29.84,115.34,67.17,298.14,2.6,3.7,3.86,0.58,2.58,3,True,True,True,True,True,10.35,31.51,275.96,10.71,30.81,264.48,16.06,41.42,280.36,0.7186,XLY,0.44,0.1,clean,1.126,normal,none,94.0605672851354,81.31797824696098,93.15419065898912,89.5,5
MAMA,19.24,1.75,27.25,29.91,28.01,36.84,132.93,15.61,1.1,0.94,1.32,4.75,3,True,True,True,True,True,29.53,31.58,110.75,29.89,30.88,99.27,35.24,41.49,115.15,1.73,,,1.07,clean,1.62,confirmed,none,87.76924717423759,81.31797824696098,98.2725527831094,89.1,6
NWPX,143.53,3.54,8.52,27.85,82.42,123.78,259.63,2.41,3.27,2.96,1.5,3.15,4,True,True,True,True,True,10.8,29.52,237.46,11.16,28.82,225.97,16.51,39.43,241.86,-0.2725,XLI,0.55,-0.04,clean,1.582,confirmed,none,94.95094902964384,96.32117722328854,74.79206653870762,88.7,7
GLUE,20.85,0.68,17.4,10.85,41.64,34.17,349.35,25.74,0.62,3.84,0.82,8.39,3,True,True,True,True,True,19.68,12.51,327.18,20.04,11.81,315.69,25.39,22.42,331.57,1.4993,LQD,0.32,2.09,overextended,1.9,confirmed,none,85.89251439539346,81.31797824696098,97.76071657069738,88.3,8
ENVA,216.58,2.65,11.75,37.5,57.65,32.18,117.06,4.44,3.19,1.54,0.56,2.03,3,True,True,True,True,True,14.03,39.17,94.88,14.39,38.47,83.4,19.74,49.08,99.28,0.572,XLF,0.61,1.32,clean,1.826,confirmed,none,89.81659202388569,81.31797824696098,91.61868202175305,87.6,9
ESE,346.51,1.0,5.18,17.21,25.17,74.32,83.09,5.18,3.33,1.46,2.95,3.3,4,True,True,True,True,True,7.45,18.88,60.91,7.81,18.18,49.43,13.16,28.79,65.31,0.0185,XLI,0.62,-0.11,clean,1.086,normal,none,84.03177649818724,96.32117722328854,82.21369161868202,87.5,10
