ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.9,10,bullish,0.62,6.56,10.02,5.98,5.95,-0.43,0.71,2.0,2.0,,,74.0,,,74.0,,,74.0
ACWI,ACWI,3.4,10,bullish,1.24,4.47,8.81,4.24,1.15,-0.71,0.7,2.0,2.0,,,76.0,,,76.0,,,76.0
ACWX,ACWX,3.4,10,bullish,0.72,5.02,9.72,5.77,5.1,-0.45,0.97,2.0,2.0,,,76.0,,,76.0,,,76.0
AFK,Africa,3.9,10,bullish,0.51,6.23,11.18,4.98,1.02,-1.7,0.19,2.0,1.59,,,74.0,,,74.0,,,74.0
AGF,AGF,0.1,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,51.0,,,51.0,,,51.0
AGG,Agg Bond,0.2,10,bullish,0.09,0.47,0.99,0.23,-0.64,-0.99,0.2,1.27,0.8,,,96.0,,,96.0,,,96.0
AIA,AIA,3.6,10,bullish,0.7,7.75,11.44,7.88,10.8,-0.08,0.64,2.0,1.99,,,77.0,,,77.0,,,77.0
AIQ,AIQ,4.0,10,bullish,1.98,5.93,11.24,4.1,-3.8,-1.01,0.25,2.0,1.64,,,39.0,,,39.0,,,39.0
AIRR,AIRR,3.6,10,bullish,2.25,7.25,11.0,11.5,13.23,0.11,1.22,2.0,1.98,,,46.0,,,46.0,,,46.0
ALAI,ALAI,0.0,10,bearish,4.47,9.08,16.45,9.01,-0.32,-0.57,0.72,2.0,2.0,,,8.0,,,8.0,,,8.0
AMG,AMG,3.6,10,bullish,1.61,8.9,8.22,7.64,-5.5,-1.59,0.37,1.18,1.96,,,100.0,,,100.0,,,100.0
AMLP,AMLP,3.2,10,bullish,-0.86,-0.38,-2.66,0.0,8.39,1.29,-0.11,-1.15,-0.35,,,59.0,,,59.0,,,59.0
APIE,APIE,4.1,10,bullish,0.67,4.94,9.17,5.09,1.91,-0.81,0.82,2.0,1.94,,,16.0,,,16.0,,,16.0
APO,APO,4.0,10,bullish,2.71,3.62,1.41,9.62,-24.6,-1.47,1.14,0.29,0.77,,,59.0,,,59.0,,,59.0
ARES,ARES,0.3,10,bearish,1.76,3.74,0.38,10.48,-39.36,-1.76,0.99,0.14,0.73,,,46.0,,,46.0,,,46.0
ARGT,ARGT,5.5,10,bullish,0.02,1.84,8.3,9.24,0.22,-0.22,0.73,0.94,0.21,,,59.0,,,59.0,,,59.0
ARKF,ARKF,4.3,10,bullish,1.22,3.27,9.27,-0.53,-18.8,-0.92,-0.2,1.17,0.55,,,37.0,,,37.0,,,37.0
ARKG,ARKG,0.8,10,bullish,0.32,2.35,11.56,6.61,-8.67,-0.94,0.47,1.45,0.29,,,45.0,,,45.0,,,45.0
ARKK,ARKK,4.5,10,bullish,2.27,4.59,11.34,1.87,-10.37,-0.82,-0.16,1.34,0.7,,,45.0,,,45.0,,,45.0
ARKQ,ARKQ,4.1,10,bullish,1.47,4.79,10.26,2.29,-5.97,-1.26,-0.3,1.27,0.76,,,46.0,,,46.0,,,46.0
