ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.4,10,bullish,3.45,-0.44,-1.75,-2.54,4.08,-0.72,-0.95,-0.75,-0.34,,,59.0,,,59.0,,,59.0
ACWI,ACWI,3.3,10,bullish,3.88,0.31,0.04,-2.72,-1.85,-1.17,-1.08,-0.21,-0.0,,,59.0,,,59.0,,,59.0
ACWX,ACWX,3.2,10,bullish,4.63,1.3,1.18,-1.74,2.92,-1.0,-0.83,0.14,0.38,,,59.0,,,59.0,,,59.0
AFK,Africa,3.3,10,bullish,6.19,2.48,2.09,-4.35,-1.16,-2.0,-1.29,0.12,0.49,,,59.0,,,59.0,,,59.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,40.0,,,40.0,,,40.0
AGG,Agg Bond,2.0,10,bullish,0.46,-0.12,-0.39,-1.57,-1.12,-1.45,-1.91,-0.54,-0.21,,,83.0,,,83.0,,,83.0
AIA,AIA,2.4,10,bullish,3.89,-1.1,-2.63,-1.82,9.8,-0.17,-0.75,-0.85,-0.51,,,59.0,,,59.0,,,59.0
AIQ,AIQ,3.9,10,bullish,4.17,-1.12,-3.08,-2.96,-7.78,-1.33,-0.78,-0.88,-0.47,,,37.0,,,37.0,,,37.0
AIRR,AIRR,4.3,10,bullish,3.11,-0.3,2.6,-3.36,13.67,0.2,-1.25,0.16,-0.4,,,44.0,,,44.0,,,44.0
ALAI,ALAI,4.3,10,bullish,5.81,-0.45,-1.67,0.33,-8.01,-0.98,-0.36,-0.61,-0.3,,,9.0,,,9.0,,,9.0
AMG,AMG,4.1,10,bullish,1.69,-2.54,-0.77,-11.85,-5.79,-1.54,-2.0,-0.53,-0.86,,,100.0,,,100.0,,,100.0
AMLP,AMLP,4.9,10,bullish,-2.64,-2.44,-0.84,-0.86,10.32,1.68,-0.32,-0.33,-1.1,,,46.0,,,46.0,,,46.0
APIE,APIE,3.4,10,bullish,4.38,1.02,1.22,-2.99,0.0,-1.23,-0.93,0.2,0.29,,,14.0,,,14.0,,,14.0
APO,APO,4.2,10,bullish,1.84,0.56,-0.71,3.11,-24.41,-1.45,0.48,0.01,0.17,,,46.0,,,46.0,,,46.0
ARES,ARES,5.6,10,bullish,-0.47,-0.68,-0.18,-6.1,-35.2,-1.61,-0.33,0.09,-0.03,,,44.0,,,44.0,,,44.0
ARGT,ARGT,3.5,10,bullish,6.61,4.55,7.53,8.02,1.9,-0.07,0.65,0.88,0.71,,,46.0,,,46.0,,,46.0
ARKF,ARKF,4.2,10,bullish,4.47,-2.75,-6.09,-4.25,-21.38,-1.03,-0.51,-0.9,-0.59,,,37.0,,,37.0,,,37.0
ARKG,ARKG,0.0,10,bearish,8.28,0.82,2.81,-6.85,-6.62,-0.77,-0.89,0.26,0.06,,,44.0,,,44.0,,,44.0
ARKK,ARKK,3.4,10,bullish,5.79,-2.19,-4.26,-5.38,-12.2,-0.87,-0.77,-0.76,-0.54,,,44.0,,,44.0,,,44.0
ARKQ,ARKQ,3.8,10,bullish,3.89,-3.79,-3.73,-5.24,-0.86,-0.88,-1.06,-0.92,-1.03,,,44.0,,,44.0,,,44.0
ARKW,ARKW,4.2,10,bullish,4.75,-2.98,-5.75,-3.66,-18.71,-0.98,-0.53,-0.92,-0.68,,,44.0,,,44.0,,,44.0
ARKX,ARKX,4.4,10,bullish,3.61,-3.56,-4.11,-5.44,2.69,-0.71,-1.02,-0.94,-0.98,,,29.0,,,29.0,,,29.0
ARTY,ARTY,4.1,10,bullish,3.8,-3.03,-4.2,-1.12,-2.21,-0.76,-0.57,-1.07,-0.94,,,37.0,,,37.0,,,37.0
ASEA,ASEA,3.5,10,bullish,2.67,0.87,1.5,0.62,6.28,0.22,-0.29,0.2,0.19,,,46.0,,,46.0,,,46.0
ASHR,ASHR,2.6,10,bullish,2.41,0.21,-1.12,-0.88,-0.58,-0.95,-0.63,-0.62,-0.08,,,44.0,,,44.0,,,44.0
AVDE,AVDE,3.7,10,bullish,4.87,1.91,2.17,-2.03,4.09,-0.87,-0.94,0.4,0.61,,,37.0,,,37.0,,,37.0
AVDV,AVDV,3.7,10,bullish,5.31,2.49,2.36,-3.33,7.75,-0.6,-1.31,0.28,0.67,,,37.0,,,37.0,,,37.0
AVEM,AVEM,2.5,10,bullish,3.38,-0.29,-0.42,-2.25,5.23,-0.6,-0.97,-0.43,-0.32,,,37.0,,,37.0,,,37.0
AVES,AVES,3.4,10,bullish,2.66,-0.69,-0.4,-3.38,3.25,-0.78,-1.18,-0.39,-0.47,,,35.0,,,35.0,,,35.0
AVIV,AVIV,3.8,10,bullish,4.65,1.95,2.42,-1.31,5.94,-0.62,-0.83,0.44,0.59,,,35.0,,,35.0,,,35.0
AVNM,AVNM,3.1,10,bullish,4.3,1.35,1.5,-2.1,4.97,-0.76,-0.99,0.16,0.36,,,14.0,,,14.0,,,14.0
BAI,BAI,3.8,10,bullish,4.41,-3.18,-0.5,1.7,1.19,-0.4,-0.21,-0.39,-0.93,,,9.0,,,9.0,,,9.0
BAM,BAM,3.7,10,bullish,2.11,0.92,0.32,-5.33,-16.34,-1.21,-0.55,0.12,0.26,,,14.0,,,14.0,,,14.0
BATT,BATT,4.7,10,bullish,5.05,2.13,4.68,-0.36,8.68,-0.45,-0.65,0.44,0.23,,,37.0,,,37.0,,,37.0
BBCA,BBCA,4.1,10,bullish,2.85,0.93,0.37,-3.63,0.98,-1.46,-1.85,-0.26,0.21,,,37.0,,,37.0,,,37.0
BBEU,BBEU,3.9,10,bullish,5.27,2.25,1.74,-2.12,-0.14,-1.46,-0.77,0.39,0.83,,,37.0,,,37.0,,,37.0
BBIN,BBIN,3.7,10,bullish,5.1,2.03,1.63,-1.86,2.1,-0.97,-0.74,0.32,0.71,,,37.0,,,37.0,,,37.0
BBJP,BBJP,3.0,10,bullish,6.16,2.11,2.82,-0.27,6.85,0.19,-0.38,0.51,0.58,,,37.0,,,37.0,,,37.0
BEN,BEN,3.4,10,bullish,3.69,-1.26,-0.34,-10.98,-1.13,-0.58,-1.46,-0.2,-0.43,,,100.0,,,100.0,,,100.0
BIL,BIL,2.0,10,bullish,-0.25,-0.2,-0.15,-0.0,0.03,0.43,0.05,-0.9,-1.38,,,59.0,,,59.0,,,59.0
BINV,BINV,3.5,10,bullish,3.88,1.79,1.96,-1.75,3.05,-1.16,-0.78,0.38,0.6,,,14.0,,,14.0,,,14.0
BITO,BITO,6.9,10,bullish,3.14,-4.05,-4.35,-0.48,-23.45,-0.48,0.37,-0.24,-0.48,,,29.0,,,29.0,,,29.0
BITQ,BITQ,5.1,10,bullish,0.67,-9.37,-10.19,-4.54,-6.86,-0.57,-0.55,-1.1,-1.35,,,35.0,,,35.0,,,35.0
BK,BK,4.5,10,bullish,5.51,2.53,5.51,2.57,3.51,-0.7,-0.06,1.03,0.62,,,100.0,,,100.0,,,100.0
BKCH,BKCH,5.2,10,bullish,2.01,-10.63,-10.22,-6.72,-12.61,-0.68,-0.59,-0.93,-1.24,,,35.0,,,35.0,,,35.0
BKGI,BKGI,3.6,10,bullish,1.23,0.32,-0.52,-1.4,9.49,0.32,-1.12,-0.62,-0.1,,,14.0,,,14.0,,,14.0
BKIE,BKIE,3.7,10,bullish,4.14,1.07,1.29,-2.42,1.59,-1.14,-0.93,0.2,0.31,,,35.0,,,35.0,,,35.0
BLK,BLK,3.3,10,bullish,2.49,-2.47,-1.16,-9.07,-11.65,-1.21,-1.37,-0.26,-0.69,,,100.0,,,100.0,,,100.0
