ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,41.95,8.57,57.06,90.86,142.35,566.93,1605.28,6.66,1.59,1.57,3.98,2.83,5,True,True,True,True,True,110.25,494.42,1358.03,100.67,474.21,1110.01,92.46,390.14,1323.43,-0.0231,XLB,0.32,-0.03,clean,1.249,normal,none,strong_buy,80.52801562265284,99.56624605678233,90.37854889589906,6,100.0,92.1,1
CENX,62.24,12.47,28.36,95.05,295.68,338.62,835.94,2.27,3.35,3.11,1.15,2.47,4,True,True,True,True,True,263.59,266.1,588.68,254.0,245.89,340.66,245.79,161.83,554.08,-0.7139,IAU,0.39,0.09,clean,1.009,normal,none,strong_buy,85.48895899053629,94.75552050473186,75.70977917981072,6,100.0,89.7,2
FTI,70.44,8.15,34.66,98.03,180.86,867.58,212.23,4.25,2.83,1.84,4.8,0.24,4,True,True,True,True,True,148.77,795.07,-35.02,139.19,774.86,-283.04,130.98,690.79,-69.62,-0.3946,XLE,0.47,0.0,clean,1.044,normal,none,none,78.28601472134595,94.75552050473186,82.49211356466877,6,100.0,88.9,3
TEN,39.4,10.15,53.91,81.82,159.38,332.49,33.33,5.31,1.52,1.95,2.09,0.1,4,True,True,True,True,True,127.29,259.98,-213.92,117.71,239.77,-461.94,109.5,155.7,-248.52,-0.7559,,,0.22,clean,1.153,normal,none,strong_buy,80.14871563767463,94.75552050473186,74.29022082018928,6,100.0,87.9,4
TIGO,81.38,11.92,45.24,74.04,172.72,106.08,52.14,3.79,1.64,2.33,0.61,0.49,3,True,True,True,True,True,140.63,33.56,-195.12,131.05,13.35,-443.13,122.84,-70.71,-229.72,0.1607,XLRE,0.36,0.46,clean,1.318,normal,none,strong_buy,80.40408592459066,74.44794952681389,92.74447949526814,6,100.0,87.6,5
FORM,137.21,42.66,82.27,221.33,406.12,174.15,1811.0,1.93,2.69,1.83,0.43,10.4,3,True,True,True,True,True,374.03,101.63,1563.75,364.45,81.42,1315.73,356.24,-2.64,1529.15,-0.8929,XLI,0.51,1.74,clean,1.268,normal,none,strong_buy,94.94517049722097,74.44794952681389,69.4794952681388,6,100.0,87.3,6
ESP,68.52,22.91,31.95,77.97,134.42,322.7,177.41,1.39,2.44,1.72,2.4,0.55,3,True,True,True,True,True,102.32,250.19,-69.85,92.74,229.98,-317.87,84.53,145.91,-104.45,-0.624,,,1.16,clean,0.964,normal,none,strong_buy,87.71218266486405,74.44794952681389,77.83911671924291,6,100.0,86.8,7
EZPW,30.54,18.14,41.78,60.74,93.78,470.84,695.31,2.3,1.45,1.54,5.02,1.48,3,True,True,True,True,True,61.69,398.33,448.06,52.11,378.12,200.04,43.9,294.05,413.46,-0.5031,XLI,0.47,1.33,clean,0.851,normal,none,strong_buy,86.27009163286765,74.44794952681389,80.28391167192429,6,100.0,86.8,7
DAN,37.06,14.81,33.74,96.08,234.48,39.06,189.31,2.28,2.85,2.44,0.17,4.85,4,True,True,True,True,True,202.38,-33.45,-57.95,192.8,-53.66,-305.97,184.59,-137.73,-92.55,-1.0524,XLI,0.59,0.42,clean,0.716,thin,none,strong_buy,82.06399278954484,94.75552050473186,64.1167192429022,6,100.0,86.4,9
EFXT,22.88,7.02,40.54,109.52,237.46,254.73,192.58,5.78,2.7,2.17,1.07,0.76,3,True,True,True,True,True,205.37,182.21,-54.67,195.79,162.0,-302.69,187.58,77.94,-89.27,0.1054,XLI,0.32,-0.25,clean,1.374,normal,none,strong_buy,76.19423163587201,74.44794952681389,92.11356466876973,6,100.0,86.2,10
