ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,8.1,6.03,-0.79,3.65,20.92,2.0,0.05,-0.66,1.83,,,84.0,,,84.0,,,84.0
ACWI,ACWI,3.3,10,bullish,3.81,2.01,-0.67,0.89,11.7,1.24,-0.34,-0.69,0.92,,,85.0,,,85.0,,,85.0
ACWX,ACWX,3.3,10,bullish,4.29,2.87,-0.19,1.83,10.28,1.07,-0.05,-0.42,1.15,,,85.0,,,85.0,,,85.0
AFK,Africa,2.2,10,bullish,8.56,5.76,1.53,0.14,5.8,-0.53,-0.47,0.04,1.48,,,84.0,,,84.0,,,84.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,70.0,,,70.0,,,70.0
AGG,Agg Bond,2.0,10,bearish,0.55,0.69,0.17,0.21,-0.75,-0.73,0.15,0.2,1.33,,,93.0,,,93.0,,,93.0
AIA,AIA,2.0,10,bearish,9.46,6.48,-1.35,5.82,30.83,2.0,0.09,-0.82,1.44,,,85.0,,,85.0,,,85.0
AIQ,AIQ,3.3,10,bullish,8.46,3.27,-4.16,6.6,34.88,2.0,0.34,-1.27,0.68,,,39.0,,,39.0,,,39.0
AIRR,AIRR,3.8,10,bullish,6.19,1.74,2.26,-0.56,17.95,0.5,-0.9,0.05,0.25,,,59.0,,,59.0,,,59.0
AIS,AIS,4.0,10,bullish,15.7,9.79,3.4,14.17,78.91,2.0,0.35,-0.18,1.46,,,9.0,,,9.0,,,9.0
ALAI,ALAI,3.7,10,bullish,9.99,5.7,-1.48,6.01,33.58,1.32,0.28,-0.7,1.42,,,10.0,,,10.0,,,10.0
AMG,AMG,3.3,10,bullish,5.25,4.85,16.69,16.83,29.24,1.03,1.65,2.0,0.89,,,99.0,,,99.0,,,99.0
AMLP,AMLP,3.2,10,bullish,-2.9,-2.57,-1.82,-4.88,-2.05,-0.7,-1.96,-1.04,-1.75,,,80.0,,,80.0,,,80.0
APIE,APIE,3.6,10,bullish,4.62,3.32,1.33,1.91,7.87,0.6,0.12,0.24,1.42,,,14.0,,,14.0,,,14.0
