ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.2,10,bullish,5.67,8.23,7.35,19.35,16.96,1.74,2.0,1.67,2.0,,,55.0,,,55.0,,,55.0
ACWI,ACWI,3.5,10,bullish,2.47,4.2,3.48,10.84,7.18,0.35,2.0,1.04,2.0,,,55.0,,,55.0,,,55.0
ACWX,ACWX,3.4,10,bullish,3.18,5.42,3.59,9.61,6.73,0.04,1.76,0.96,2.0,,,55.0,,,55.0,,,55.0
AFK,Africa,3.7,10,bullish,5.19,7.1,0.04,7.68,-0.32,-1.56,0.55,-0.39,1.97,,,55.0,,,55.0,,,55.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,48.0,,,48.0,,,48.0
AGG,Agg Bond,3.3,10,bullish,0.29,0.23,-0.42,0.02,-0.45,-0.71,-0.11,-0.65,0.44,,,78.0,,,78.0,,,78.0
AIA,AIA,3.1,10,bullish,8.19,11.24,11.08,25.57,26.85,2.0,2.0,1.99,2.0,,,57.0,,,57.0,,,57.0
AIQ,AIQ,5.4,10,bullish,6.12,9.56,9.7,26.02,22.11,1.45,2.0,1.82,2.0,,,27.0,,,27.0,,,27.0
AIRR,AIRR,4.7,10,bullish,3.68,8.52,6.45,16.32,16.16,0.3,1.88,0.98,2.0,,,36.0,,,36.0,,,36.0
ALAI,ALAI,0.0,10,,5.29,7.49,7.73,24.37,22.88,0.79,2.0,1.1,1.93,,,,,,,,,
AMG,AMG,3.3,10,bullish,5.14,5.85,1.57,13.21,-1.68,-1.43,1.03,-0.18,1.21,,,100.0,,,100.0,,,100.0
AMLP,AMLP,3.2,10,bullish,-1.55,-0.64,1.7,0.11,4.29,0.52,-0.24,0.66,-0.56,,,48.0,,,48.0,,,48.0
APIE,APIE,3.3,10,bullish,2.87,5.02,3.26,8.65,3.26,-0.46,1.53,0.88,2.0,,,6.0,,,6.0,,,6.0
APO,APO,5.1,10,bullish,-0.71,5.93,0.36,22.94,-2.46,0.08,2.0,0.05,1.21,,,48.0,,,48.0,,,48.0
ARES,ARES,3.9,10,bullish,4.08,11.73,2.32,21.15,-9.74,-0.22,1.73,0.39,2.0,,,36.0,,,36.0,,,36.0
ARGT,ARGT,5.3,10,bullish,4.81,3.87,0.64,1.37,-1.45,-0.34,-0.02,0.02,0.66,,,48.0,,,48.0,,,48.0
ARKF,ARKF,8.5,10,bullish,1.52,4.35,-2.2,11.26,8.43,0.12,0.76,-0.44,0.82,,,25.0,,,25.0,,,25.0
ARKG,ARKG,2.9,10,bullish,2.51,8.87,0.58,14.36,6.44,0.02,1.15,-0.12,1.54,,,36.0,,,36.0,,,36.0
ARKK,ARKK,5.2,10,bullish,3.46,8.23,0.35,15.74,13.7,0.13,1.01,-0.22,1.48,,,36.0,,,36.0,,,36.0
ARKQ,ARKQ,5.3,10,bullish,4.02,8.69,2.29,16.14,12.18,-0.23,1.1,-0.06,1.72,,,36.0,,,36.0,,,36.0
