ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
LBRT,33.82,2.33,14.96,17.19,55.14,100.36,175.63,6.42,1.15,3.21,1.82,3.19,4,True,True,True,True,True,14.9,4.59,146.45,13.97,-1.32,135.59,19.04,16.46,140.33,3.9399,,,0.15,clean,1.168,normal,none,92.3861852433281,98.27315541601256,99.68602825745683,96.8,1
TXN,269.22,1.59,13.93,44.42,24.54,58.92,65.74,8.75,3.19,0.55,2.4,2.68,4,True,True,True,True,True,13.87,31.82,36.56,12.94,25.91,25.69,18.01,43.69,30.44,3.8198,XLI,0.51,-0.82,clean,1.724,confirmed,none,88.21951857666143,98.27315541601256,99.52904238618524,95.3,2
BE,287.97,27.21,25.34,140.96,74.12,165.34,1396.73,0.93,5.56,0.53,2.23,18.85,3,True,True,True,True,True,25.29,128.36,1367.55,24.35,122.46,1356.68,29.42,140.23,1361.43,2.0367,XLK,0.56,1.94,clean,0.992,normal,none,99.31972789115646,86.10675039246468,98.11616954474097,94.5,3
FET,64.54,1.46,8.47,12.89,48.03,108.26,326.57,5.79,1.52,3.73,2.25,6.8,4,True,True,True,True,True,8.42,0.29,297.39,7.48,-5.61,286.53,12.55,12.16,291.27,1.0539,XLE,0.4,0.47,clean,0.549,thin,none,90.53506017791733,98.27315541601256,92.85714285714286,93.9,4
ON,98.86,5.96,11.09,77.61,52.26,87.66,146.9,1.86,7.0,0.67,1.68,2.81,3,True,True,True,True,True,11.04,65.02,117.72,10.11,59.11,106.86,15.17,76.88,111.6,1.9852,XLI,0.55,-0.28,clean,1.479,normal,none,95.68942961800104,86.10675039246468,97.8806907378336,93.2,5
VAL,103.98,1.97,14.95,5.67,82.81,83.61,218.47,7.58,0.38,14.6,1.01,2.64,4,True,True,True,True,True,14.89,-6.93,189.29,13.96,-12.83,178.43,19.03,4.94,183.17,1.2097,XLB,0.37,1.19,clean,0.727,thin,none,86.12637362637362,98.27315541601256,93.87755102040816,92.8,6
FTI,76.99,2.04,6.59,13.91,39.35,90.0,168.07,3.23,2.11,2.83,2.29,4.27,4,True,True,True,True,True,6.54,1.31,138.89,5.6,-4.59,128.03,10.67,13.18,132.77,0.7721,XLK,0.37,0.46,clean,0.971,normal,none,89.49502878074308,98.27315541601256,90.1883830455259,92.7,7
TTMI,137.5,-0.07,8.52,55.74,40.32,133.45,578.01,-130.18,6.55,0.72,3.31,14.34,3,True,True,True,True,True,8.46,43.14,548.83,7.53,37.24,537.97,12.6,55.01,542.71,2.5162,XLK,0.6,-1.16,clean,1.148,normal,buy_today,92.2291993720565,86.10675039246468,98.9795918367347,92.4,8
WDC,412.76,5.57,6.08,64.01,47.57,225.85,908.95,1.09,10.53,0.74,4.75,19.11,3,True,True,True,True,True,6.03,51.41,879.77,5.09,45.51,868.9,10.16,63.28,873.65,1.167,XLK,0.61,-0.07,clean,0.758,normal,none,97.37048665620095,86.10675039246468,93.4850863422292,92.3,9
SITM,527.2,2.24,0.51,69.39,45.99,90.46,254.78,0.23,135.3,0.66,1.97,5.54,3,True,True,True,True,True,0.46,56.8,225.6,-0.47,50.89,214.74,4.59,68.66,219.48,1.4969,XLI,0.55,-1.22,clean,0.793,normal,none,91.77132391418105,86.10675039246468,95.91836734693877,91.3,10
