ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
VPG,126.24,0.74,10.97,108.94,156.48,270.75,382.02,14.78,9.93,1.44,1.73,2.44,4,True,True,True,True,True,9.24,103.39,353.46,7.46,97.71,339.16,11.61,111.91,347.27,4.9774,XLV,0.46,-0.44,clean,2.116,confirmed,none,92.52781343602908,96.66238767650835,99.74326059050064,96.3,1
BAND,70.89,9.11,15.47,92.58,369.16,397.12,391.95,1.7,5.98,3.99,1.08,1.06,3,True,True,True,True,True,13.74,87.03,363.39,11.96,81.35,349.1,16.11,95.55,357.2,1.4246,,,1.04,clean,1.45,normal,none,97.93538724860933,82.1245186136072,95.50706033376123,91.9,2
ELA,23.99,-5.77,0.59,36.23,74.73,106.1,302.52,-0.1,61.72,2.06,1.42,4.05,4,True,True,True,True,True,-1.14,30.68,273.96,-2.92,25.0,259.66,1.22,39.2,267.77,3.2471,,,-1.22,clean,1.06,normal,buy_today,72.2614462986735,96.66238767650835,98.97304236200257,89.3,3
EXCE,24.25,1.04,4.53,5.43,28.99,35.85,142.5,4.34,1.2,5.33,1.24,4.92,4,True,True,True,True,True,2.8,-0.11,113.94,1.01,-5.8,99.65,5.16,8.41,107.75,0.9913,,,-0.04,clean,,normal,none,77.03786906290115,96.66238767650835,92.93966623876764,88.9,4
CLMT,35.82,0.99,4.68,9.47,30.68,88.23,148.75,4.74,2.03,3.24,2.88,4.85,4,True,True,True,True,True,2.95,3.93,120.19,1.16,-1.76,105.9,5.31,12.44,114.0,0.516,XLE,0.3,0.69,clean,0.672,thin,none,81.60569105691057,96.66238767650835,86.45699614890886,88.2,5
TXG,29.59,4.52,24.96,34.2,27.87,57.81,216.81,5.52,1.37,0.82,2.07,7.78,3,True,True,True,True,True,23.23,28.65,188.25,21.45,22.96,173.96,25.59,37.17,182.06,0.85,SPY,0.49,1.68,clean,1.188,normal,none,90.68784766795035,82.1245186136072,91.07830551989731,88.0,6
EC,16.25,11.23,17.33,14.76,33.2,64.64,86.35,1.54,0.85,2.25,1.95,2.6,3,True,True,True,True,True,15.6,9.21,57.8,13.82,3.53,43.5,17.97,17.73,51.61,1.1076,XLE,0.48,1.69,clean,1.407,normal,none,87.30209670517759,82.1245186136072,93.51732991014121,87.6,7
ATEX,65.36,2.09,2.82,35.26,75.7,218.98,142.52,1.35,12.52,2.15,2.89,1.88,3,True,True,True,True,True,1.09,29.72,113.97,-0.7,24.03,99.67,3.45,38.24,107.78,0.778,XLK,0.38,-0.04,clean,1.212,normal,none,87.59627727856225,82.1245186136072,90.37227214377407,86.7,8
GLSI,28.51,8.9,3.11,20.7,4.09,241.44,187.4,0.35,6.66,0.2,59.04,45.83,3,True,True,True,True,True,1.38,15.15,158.84,-0.4,9.47,144.55,3.75,23.67,152.65,1.2547,SPY,0.58,-0.38,clean,1.071,normal,none,83.31193838254173,82.1245186136072,94.41591784338897,86.6,9
ACMR,82.05,-5.21,11.86,58.73,43.67,149.62,256.89,-2.28,4.95,0.74,3.43,5.88,3,True,True,True,True,True,10.13,53.19,228.34,8.35,47.5,214.04,12.5,61.71,222.15,1.8918,QQQ,0.62,-0.95,clean,1.764,confirmed,none,78.86178861788619,82.1245186136072,97.36842105263158,86.1,10
