ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.51,22.61,69.92,85.66,170.25,520.37,1362.45,3.09,1.22,1.99,3.06,2.62,4,True,True,True,True,True,154.11,455.49,1138.47,148.44,438.41,913.15,124.54,370.64,1113.97,-0.0411,XLB,0.35,1.01,clean,1.836,confirmed,none,strong_buy,94.06782923355276,96.84721099434115,88.43977364591754,6,100.0,95.3,1
ISSC,26.97,14.47,62.37,124.38,305.56,345.05,941.31,4.31,1.99,2.46,1.13,2.73,4,True,True,True,True,True,289.43,280.17,717.33,283.75,263.09,492.01,259.86,195.32,692.82,-0.2062,XLI,0.39,-0.06,clean,1.411,normal,none,strong_buy,93.55583785656542,96.84721099434115,84.55941794664511,6,100.0,94.3,2
VLO,244.68,23.96,50.37,47.0,86.05,209.17,276.77,2.1,0.93,1.83,2.43,1.32,3,True,True,True,True,True,69.91,144.29,52.79,64.24,127.21,-172.53,40.34,59.44,28.28,0.329,XLE,0.67,1.87,clean,1.436,normal,none,strong_buy,88.92096854910113,82.21503637833469,94.90703314470494,6,100.0,92.1,3
CLMT,29.39,1.34,45.06,57.5,131.05,427.65,154.24,33.52,1.28,2.28,3.26,0.36,3,True,True,True,True,True,114.91,362.77,-69.75,109.24,345.69,-295.06,85.34,277.92,-94.25,1.201,,,-0.37,clean,1.373,normal,none,strong_buy,85.24848904800399,82.21503637833469,98.70654810024251,6,100.0,91.8,4
MPC,245.49,27.32,45.85,31.1,63.7,336.74,570.19,1.68,0.68,2.05,5.29,1.69,3,True,True,True,True,True,47.56,271.86,346.2,41.89,254.78,120.89,18.0,187.01,321.7,0.2928,XLE,0.69,2.25,overextended,1.385,normal,none,none,87.63521576779458,82.21503637833469,94.34114793856104,6,100.0,91.6,5
EFXT,21.63,12.01,44.3,97.9,186.11,209.89,186.49,3.69,2.21,1.9,1.13,0.89,3,True,True,True,True,True,169.97,145.01,-37.49,164.3,127.93,-262.81,140.4,60.16,-62.0,-0.0918,XLI,0.37,0.28,clean,1.516,confirmed,none,strong_buy,90.08353543519267,82.21503637833469,87.06548100242523,6,100.0,90.9,6
EZPW,26.32,4.76,36.91,45.95,84.67,364.11,856.91,7.76,1.24,1.84,4.3,2.35,4,True,True,True,True,True,68.53,299.23,632.92,62.86,282.15,407.61,38.96,214.38,608.42,-0.4802,XLI,0.52,-0.12,clean,0.828,normal,none,strong_buy,85.87211764252993,96.84721099434115,78.33468067906225,6,100.0,90.8,7
COP,130.3,18.59,41.73,41.62,27.85,129.29,227.15,2.24,1.0,0.67,4.64,1.76,3,True,True,True,True,True,11.71,64.41,3.17,6.04,47.33,-222.15,-17.86,-20.44,-21.34,0.5364,XLE,0.88,2.33,overextended,1.417,normal,none,none,82.68468260384186,82.21503637833469,96.44300727566694,6,100.0,90.5,8
PBR,19.83,22.86,68.77,55.9,40.04,135.23,313.99,3.01,0.81,0.72,3.38,2.32,3,True,True,True,True,True,23.9,70.35,90.0,18.23,53.27,-135.31,-5.67,-14.5,65.5,-0.069,XLE,0.55,1.68,clean,1.425,normal,none,strong_buy,87.11552527235632,82.21503637833469,87.71220695230396,6,100.0,90.1,9
FORM,105.6,9.86,85.36,180.1,239.44,126.22,1262.57,8.66,2.11,1.33,0.53,10.0,3,True,True,True,True,True,223.3,61.34,1038.59,217.63,44.26,813.27,193.73,-23.51,1014.08,-0.4614,XLI,0.39,-0.02,clean,1.109,normal,none,strong_buy,92.22773992377873,82.21503637833469,78.90056588520615,6,100.0,89.9,10
