ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,20.86,7.08,11.67,61.96,142.0,186.54,1098.85,1.65,5.31,2.29,1.31,7.74,4,True,True,True,True,True,12.37,66.4,1084.44,12.86,65.25,1079.05,18.07,74.21,1048.43,0.3824,,,0.26,clean,1.257,normal,none,98.85634028892456,98.35473515248796,94.70304975922953,97.3,1
PL,35.38,11.15,42.6,43.18,71.75,193.61,784.5,3.82,1.01,1.66,2.7,10.93,3,True,True,True,True,True,43.3,47.63,770.09,43.79,46.48,764.7,49.0,55.43,734.08,2.8074,,,0.1,clean,2.551,confirmed,none,99.01016586409844,86.23595505617978,99.11717495987159,94.8,2
FPLSF,25.3,4.33,15.53,19.79,85.21,128.34,624.93,3.59,1.27,4.31,1.51,7.33,4,True,True,True,True,True,16.23,24.24,610.52,16.72,23.09,605.13,21.92,32.04,574.51,-0.3748,XLF,0.49,2.07,overextended,1.178,normal,none,97.53210272873194,98.35473515248796,87.56019261637239,94.5,3
LINC,41.64,1.96,7.76,17.46,71.57,92.16,163.88,3.96,2.25,4.1,1.29,2.29,4,True,True,True,True,True,8.46,21.91,149.47,8.95,20.76,144.08,14.16,29.71,113.46,-0.6245,LQD,0.3,1.91,clean,1.382,normal,none,92.04788657035847,98.35473515248796,83.94863563402889,91.5,4
APA,41.42,1.53,13.15,44.74,69.71,72.68,98.78,8.59,3.4,1.56,1.04,1.42,3,True,True,True,True,True,13.85,49.19,84.37,14.34,48.04,78.97,19.55,56.99,48.35,1.6389,XLE,0.72,0.89,clean,1.859,confirmed,none,90.008025682183,86.23595505617978,98.23434991974318,91.5,4
EQNR,40.46,1.28,5.01,38.94,79.11,61.9,58.42,3.92,7.77,2.03,0.78,0.74,3,True,True,True,True,True,5.71,43.39,44.01,6.2,42.24,38.62,11.41,51.2,7.99,2.541,XLE,0.57,-1.46,clean,2.243,confirmed,none,84.7980203317282,86.23595505617978,98.95666131621188,90.0,6
DOW,39.63,3.45,5.15,27.63,69.21,73.36,9.2,1.49,5.37,2.5,1.06,0.13,3,True,True,True,True,True,5.85,32.08,-5.21,6.34,30.93,-10.6,11.55,39.89,-41.22,1.673,XLB,0.54,1.22,clean,1.052,normal,none,82.54414125200641,86.23595505617978,98.31460674157303,89.0,7
DVN,50.42,0.29,4.68,16.49,38.43,46.22,36.4,16.23,3.52,2.33,1.2,0.95,4,True,True,True,True,True,5.38,20.93,22.0,5.87,19.78,16.6,11.08,28.74,-14.02,0.1841,XLE,0.73,0.68,clean,2.01,confirmed,none,74.87292669876939,98.35473515248796,93.57945425361156,88.9,8
CLMT,29.99,2.53,3.02,2.53,50.33,62.02,136.7,1.19,0.84,19.89,1.23,2.72,3,True,True,True,True,True,3.72,6.97,122.29,4.21,5.83,116.9,9.42,14.78,86.28,0.0508,,,1.1,clean,1.128,normal,none,87.3729266987694,86.23595505617978,92.61637239165329,88.7,9
GPRE,16.18,-0.74,0.31,16.4,68.72,74.73,219.76,-0.42,52.92,4.19,1.09,3.2,4,True,True,True,True,True,1.01,20.85,205.35,1.5,19.7,199.96,6.71,28.66,169.34,0.1518,XLE,0.44,0.33,clean,1.353,normal,buy_today,74.16399143927234,98.35473515248796,93.13804173354735,88.6,10
YOU,54.47,1.76,12.22,62.74,47.34,46.94,105.55,6.96,5.14,0.75,0.99,2.23,3,True,True,True,True,True,12.92,67.19,91.14,13.41,66.04,85.75,18.61,75.0,55.12,-0.2394,XLF,0.39,1.15,clean,1.402,normal,none,89.66024612092026,86.23595505617978,89.24558587479936,88.4,11
OXY,61.86,1.0,5.96,19.08,53.61,33.26,29.09,5.99,3.2,2.81,0.62,0.54,3,True,True,True,True,True,6.66,23.52,14.68,7.15,22.37,9.29,12.36,31.33,-21.33,1.7842,XLE,0.61,-0.05,clean,1.379,normal,none,78.07651150347779,86.23595505617978,98.63563402889245,87.6,12
CE,62.67,3.08,4.64,18.04,46.7,47.11,5.43,1.51,3.89,2.59,1.01,0.12,3,True,True,True,True,True,5.34,22.49,-8.98,5.83,21.34,-14.37,11.04,30.3,-44.99,1.1428,XLB,0.52,1.35,clean,0.927,normal,none,79.40743713215623,86.23595505617978,97.27126805778491,87.6,12
TTE,89.31,0.59,2.77,12.89,35.75,45.03,41.87,4.74,4.65,2.77,1.26,1.17,4,True,True,True,True,True,3.47,17.34,27.47,3.96,16.19,22.07,9.17,25.15,-8.55,-0.2881,XLE,0.6,-0.35,clean,1.606,confirmed,none,74.85286249331193,98.35473515248796,88.60353130016051,87.3,14
