ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.6,10,bullish,-4.18,-4.78,-6.72,-12.2,0.35,-1.39,-2.0,-2.0,-1.89,,,78.0,,,78.0,,,78.0
ACWI,ACWI,4.3,10,bullish,-3.32,-2.95,-4.79,-8.6,-5.73,-1.85,-2.0,-1.94,-1.49,,,83.0,,,83.0,,,83.0
ACWX,ACWX,4.6,10,bullish,-3.06,-2.37,-4.62,-10.79,-1.59,-2.0,-2.0,-1.71,-1.15,,,83.0,,,83.0,,,83.0
AFK,Africa,3.6,10,bullish,-2.76,0.28,-5.01,-18.03,-6.95,-2.0,-2.0,-1.43,-0.14,,,78.0,,,78.0,,,78.0
AGF,AGF,0.0,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,60.0,,,60.0,,,60.0
AGG,Agg Bond,0.5,10,bullish,-0.11,-0.03,-0.6,-2.36,-1.03,-1.4,-2.0,-0.82,-0.06,,,96.0,,,96.0,,,96.0
AIA,AIA,4.7,10,bullish,-5.08,-5.73,-7.39,-12.52,6.35,-0.62,-2.0,-1.81,-1.77,,,83.0,,,83.0,,,83.0
AIQ,AIQ,5.8,10,bullish,-5.43,-6.64,-8.19,-9.87,-12.16,-1.73,-1.81,-2.0,-2.0,,,41.0,,,41.0,,,41.0
AIRR,AIRR,4.9,10,bullish,-5.09,-2.45,-2.52,-8.84,6.38,-0.4,-2.0,-1.02,-1.07,,,56.0,,,56.0,,,56.0
ALAI,ALAI,4.7,10,bullish,-6.36,-6.08,-8.48,-7.83,-14.6,-1.36,-1.37,-1.97,-1.8,,,6.0,,,6.0,,,6.0
AMG,AMG,3.1,10,bullish,-3.62,-1.74,-0.94,-11.65,-8.64,-1.73,-2.0,-0.57,-0.66,,,98.0,,,98.0,,,98.0
AMLP,AMLP,5.2,10,bullish,0.2,0.69,2.23,2.76,16.12,2.0,0.48,0.6,0.19,,,61.0,,,61.0,,,61.0
APIE,APIE,4.9,10,bullish,-3.22,-1.98,-5.1,-11.11,-4.14,-2.0,-2.0,-1.68,-0.89,,,10.0,,,10.0,,,10.0
APO,APO,8.1,10,bullish,-0.45,-1.03,5.66,4.5,-26.4,-1.6,0.63,0.92,-0.12,,,61.0,,,61.0,,,61.0
ARES,ARES,7.2,10,bullish,0.1,-0.48,6.07,-4.82,-36.82,-1.72,-0.22,0.84,0.01,,,56.0,,,56.0,,,56.0
ARGT,ARGT,4.5,10,bullish,-0.08,2.07,3.99,-0.77,-4.09,-0.5,-0.16,0.44,0.31,,,61.0,,,61.0,,,61.0
ARKF,ARKF,6.3,10,bullish,-6.32,-9.2,-10.75,-6.18,-25.21,-1.18,-0.67,-1.54,-1.83,,,41.0,,,41.0,,,41.0
ARKG,ARKG,6.7,10,bullish,-7.04,-6.23,-5.95,-16.71,-15.84,-1.36,-1.88,-0.89,-1.19,,,51.0,,,51.0,,,51.0
ARKK,ARKK,6.3,10,bullish,-8.04,-9.36,-10.78,-11.84,-19.35,-1.16,-1.33,-1.63,-1.84,,,51.0,,,51.0,,,51.0
ARKQ,ARKQ,5.1,10,bullish,-8.26,-6.98,-8.44,-10.82,-6.75,-1.2,-1.64,-1.66,-1.7,,,55.0,,,55.0,,,55.0
ARKW,ARKW,5.7,10,bullish,-7.07,-8.65,-10.52,-7.06,-23.45,-1.16,-0.81,-1.58,-1.77,,,55.0,,,55.0,,,55.0
ARKX,ARKX,4.9,10,bullish,-8.14,-6.82,-8.64,-10.67,-3.29,-1.08,-1.55,-1.64,-1.67,,,24.0,,,24.0,,,24.0
ARTY,ARTY,5.7,10,bullish,-8.46,-8.47,-9.74,-11.92,-7.57,-1.1,-1.9,-2.0,-2.0,,,41.0,,,41.0,,,41.0
ASEA,ASEA,5.2,10,bullish,-1.8,-1.65,-0.42,-6.29,1.65,-0.8,-1.97,-0.43,-0.91,,,61.0,,,61.0,,,61.0
ASHR,ASHR,4.0,10,bullish,-1.57,0.08,-4.33,-5.59,-2.79,-1.26,-1.77,-1.64,-0.13,,,56.0,,,56.0,,,56.0
AVDE,AVDE,6.3,10,bullish,-2.35,-1.04,-3.28,-10.5,-0.35,-1.99,-2.0,-1.3,-0.62,,,41.0,,,41.0,,,41.0
AVDV,AVDV,5.6,10,bullish,-2.39,-0.65,-3.25,-11.96,2.64,-1.61,-2.0,-1.27,-0.49,,,41.0,,,41.0,,,41.0
AVEM,AVEM,4.6,10,bullish,-3.85,-3.71,-5.1,-11.66,1.37,-1.28,-2.0,-1.76,-1.61,,,41.0,,,41.0,,,41.0
AVES,AVES,4.3,10,bullish,-3.46,-2.41,-4.12,-11.43,0.15,-1.36,-2.0,-1.52,-1.16,,,30.0,,,30.0,,,30.0
AVIV,AVIV,6.0,10,bullish,-2.23,-0.77,-2.62,-9.74,1.47,-1.82,-2.0,-1.12,-0.53,,,30.0,,,30.0,,,30.0
AVNM,AVNM,4.7,10,bullish,-2.58,-1.52,-3.42,-10.66,0.69,-1.79,-2.0,-1.38,-0.85,,,10.0,,,10.0,,,10.0
BAI,BAI,4.4,10,bullish,-9.32,-7.78,-6.42,-8.88,-6.01,-0.79,-1.49,-1.44,-1.99,,,6.0,,,6.0,,,6.0
BAM,BAM,6.6,10,bullish,-1.14,-0.37,-1.21,-7.61,-19.07,-1.45,-0.8,-0.15,-0.03,,,10.0,,,10.0,,,10.0
BATT,BATT,5.5,10,bullish,-1.62,0.69,-2.74,-10.64,-0.34,-1.05,-1.96,-0.85,-0.09,,,41.0,,,41.0,,,41.0
BBCA,BBCA,6.4,10,bullish,-1.23,-0.76,-3.65,-7.09,-1.93,-2.0,-2.0,-1.83,-0.63,,,41.0,,,41.0,,,41.0
BBEU,BBEU,6.7,10,bullish,-2.53,-1.9,-4.48,-11.46,-4.83,-2.0,-2.0,-1.57,-0.9,,,41.0,,,41.0,,,41.0
BBIN,BBIN,6.4,10,bullish,-2.21,-1.7,-3.93,-10.68,-2.48,-2.0,-2.0,-1.39,-0.82,,,41.0,,,41.0,,,41.0
BBJP,BBJP,5.4,10,bullish,-2.88,-1.52,-3.25,-10.91,1.73,-0.91,-2.0,-0.96,-0.62,,,41.0,,,41.0,,,41.0
BEN,BEN,0.0,10,bearish,-4.46,-4.5,-6.42,-14.0,-5.64,-0.89,-1.81,-1.25,-1.27,,,98.0,,,98.0,,,98.0
BIL,BIL,0.0,10,neutral,0.05,0.05,0.13,0.01,0.3,2.0,0.17,0.8,0.4,,,84.0,,,84.0,,,84.0
BINV,BINV,4.7,10,bullish,-1.37,-0.35,-2.47,-9.57,-0.69,-2.0,-2.0,-1.02,-0.31,,,8.0,,,8.0,,,8.0
BITO,BITO,3.0,10,bullish,-4.62,-4.32,-8.74,2.65,-23.52,-0.48,0.64,-0.79,-0.53,,,24.0,,,24.0,,,24.0
BITQ,BITQ,3.4,10,bullish,-10.31,-11.38,-13.27,-5.29,-10.14,-0.67,-0.58,-1.38,-1.6,,,32.0,,,32.0,,,32.0
BK,BK,6.4,10,bullish,-2.78,-1.42,-0.58,-3.69,-2.35,-1.39,-1.13,-0.49,-0.71,,,98.0,,,98.0,,,98.0
BKCH,BKCH,3.3,10,bullish,-13.74,-14.06,-16.62,-12.71,-19.97,-0.84,-0.86,-1.38,-1.59,,,32.0,,,32.0,,,32.0
BKGI,BKGI,5.0,10,bullish,-0.47,0.66,-1.98,-4.76,8.55,0.14,-2.0,-1.23,0.07,,,10.0,,,10.0,,,10.0
BKIE,BKIE,5.1,10,bullish,-2.43,-1.21,-3.67,-10.3,-3.39,-2.0,-2.0,-1.37,-0.65,,,32.0,,,32.0,,,32.0
BLK,BLK,4.9,10,bullish,-4.56,-3.89,-0.7,-11.91,-13.92,-1.41,-1.8,-0.17,-1.08,,,98.0,,,98.0,,,98.0
BLOK,BLOK,6.4,10,bullish,-8.08,-8.18,-10.12,-9.16,-17.84,-1.08,-0.97,-1.41,-1.59,,,45.0,,,45.0,,,45.0
BN,BN,4.8,10,bullish,-1.53,-0.38,0.41,-10.36,-15.92,-1.65,-1.5,-0.02,-0.16,,,98.0,,,98.0,,,98.0
BND,Total Bond,0.5,10,bullish,-0.13,-0.01,-0.53,-2.3,-1.01,-1.37,-2.0,-0.74,-0.03,,,84.0,,,84.0,,,84.0
BNDX,BNDX,0.1,10,bullish,-0.57,-0.43,-0.86,-2.84,-1.27,-0.86,-2.0,-1.16,-0.82,,,60.0,,,60.0,,,60.0
BNO,BNO,4.3,10,bullish,11.13,13.2,13.72,55.7,92.95,2.0,2.0,1.33,2.0,,,61.0,,,61.0,,,61.0
BOTZ,BOTZ,6.7,10,bullish,-5.82,-5.43,-8.51,-17.02,-11.51,-1.43,-2.0,-1.76,-1.54,,,45.0,,,45.0,,,45.0
BUZZ,BUZZ,4.2,10,bullish,-7.61,-8.26,-11.51,-9.9,-16.73,-1.36,-1.28,-1.95,-1.88,,,32.0,,,32.0,,,32.0
BWX,BWX,3.4,10,bullish,-1.47,-1.83,-1.7,-5.71,-3.92,-1.54,-2.0,-1.14,-1.61,,,83.0,,,83.0,,,83.0
BX,BX,5.6,10,bullish,0.91,0.01,2.1,-3.53,-29.63,-1.36,-0.16,0.42,0.1,,,84.0,,,84.0,,,84.0
CCNR,CCNR,4.4,10,bullish,0.61,3.91,2.02,-1.19,20.42,1.04,-1.08,0.03,0.96,,,6.0,,,6.0,,,6.0
CEF,CEF,4.0,10,bullish,-0.73,3.1,-11.61,-19.5,-7.3,-2.0,-2.0,-2.0,0.4,,,98.0,,,98.0,,,98.0
CG,CG,6.3,10,bullish,-2.07,-3.45,-0.74,-11.45,-24.64,-1.13,-0.94,-0.16,-0.64,,,60.0,,,60.0,,,60.0
CGDG,CGDG,4.5,10,bullish,-1.16,-0.21,-2.44,-6.69,-1.57,-1.76,-2.0,-1.31,-0.27,,,9.0,,,9.0,,,9.0
CGDV,Dividend Grw,4.6,10,bullish,-3.57,-2.97,-5.11,-8.57,-5.35,-1.65,-2.0,-2.0,-1.57,,,23.0,,,23.0,,,23.0
CGGE,CGGE,4.4,10,bullish,-3.5,-3.34,-5.53,-9.83,-7.04,-2.0,-2.0,-2.0,-1.68,,,6.0,,,6.0,,,6.0
CGGO,CGGO,4.6,10,bullish,-5.16,-5.19,-7.74,-12.22,-7.74,-1.92,-2.0,-2.0,-2.0,,,23.0,,,23.0,,,23.0
CGIC,CGIC,4.6,10,bullish,-2.9,-2.04,-4.31,-10.65,-1.41,-2.0,-2.0,-1.73,-1.09,,,6.0,,,6.0,,,6.0
CGIE,CGIE,4.8,10,bullish,-3.09,-2.49,-5.17,-11.04,-6.66,-2.0,-2.0,-1.82,-1.15,,,9.0,,,9.0,,,9.0
CGNG,CGNG,4.3,10,bullish,-4.54,-3.97,-5.55,-11.93,-5.25,-2.0,-2.0,-1.93,-1.79,,,6.0,,,6.0,,,6.0
CGXU,CGXU,5.8,10,bullish,-4.41,-3.53,-4.57,-12.04,-4.47,-1.48,-2.0,-1.31,-1.34,,,23.0,,,23.0,,,23.0
CHAT,CHAT,5.1,10,bullish,-7.97,-6.34,-8.02,-6.35,-1.93,-0.78,-1.24,-1.74,-1.69,,,10.0,,,10.0,,,10.0
CHY,CHY,4.0,10,bullish,-5.91,-5.25,-5.83,-9.67,-7.51,-1.22,-2.0,-2.0,-2.0,,,96.0,,,96.0,,,96.0
CIBR,CIBR,6.3,10,bullish,-3.03,-5.46,-4.73,-2.32,-15.98,-1.8,-0.41,-1.21,-1.79,,,51.0,,,51.0,,,51.0
CLOU,CLOU,5.8,10,bullish,-3.12,-5.68,-3.22,0.96,-17.36,-1.35,0.25,-0.58,-1.45,,,41.0,,,41.0,,,41.0
CNBS,CNBS,4.1,10,bullish,-13.04,-14.77,-12.74,-15.02,-30.11,-0.98,-0.74,-0.83,-1.18,,,41.0,,,41.0,,,41.0
CNEQ,CNEQ,4.4,10,bullish,-5.94,-6.0,-8.52,-8.57,-14.36,-1.45,-1.51,-2.0,-1.81,,,6.0,,,6.0,,,6.0
COLO,COLO,6.2,10,bullish,-0.49,1.72,2.31,-1.13,0.29,-1.94,-0.65,0.21,0.3,,,70.0,,,70.0,,,70.0
COPJ,COPJ,4.2,10,bullish,-4.18,-0.11,-9.96,-26.28,-9.19,-2.0,-2.0,-1.44,-0.22,,,10.0,,,10.0,,,10.0
COPP,COPP,4.1,10,bullish,-4.41,-1.18,-7.73,-23.98,-7.09,-1.53,-2.0,-1.23,-0.39,,,6.0,,,6.0,,,6.0
COPX,Copper Miners,6.3,10,bullish,-4.97,-2.27,-8.62,-24.89,-5.06,-1.55,-2.0,-1.42,-0.62,,,64.0,,,64.0,,,64.0
