ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
DFTX,21.7,20.95,3.59,OPTIMAL,95,1.48,0.9,22.22,-2.32,,,,0.096,57.2,83.1,54.0,clean,49.1,CAUTION,-17.3,3,Parabolic,-3.47,5.34,28.55,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.1
SPIR,18.18,16.85,7.92,OPTIMAL,90,1.5,1.11,17.34,4.85,,,,0.033,-89.0,87.0,24.0,clean,44.2,CAUTION,-22.9,3,Parabolic,10.12,35.87,58.78,XLK,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -4.3, 'median_ttg': 2.0, 'prob_good': 32.7, 'prob_bad': 49.0}",75.2
MNMD,20.98,20.51,2.27,OPTIMAL,95,1.48,0.9,22.6,-7.18,,,,0.679,277.0,75.3,150.0,stalling,49.6,CAUTION,-20.1,3,Parabolic,-9.49,10.77,27.07,XLK,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.5
SCHL,40.35,39.51,2.13,OPTIMAL,95,1.48,0.9,40.2,0.38,,,,0.349,49.8,81.5,71.0,clean,40.6,CAUTION,-7.0,3,Parabolic,0.02,4.08,15.38,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.0
VIST,71.64,69.85,2.57,OPTIMAL,95,1.48,0.9,70.97,0.95,,,,0.27,100.8,82.0,65.0,clean,40.0,CAUTION,-9.6,3,Parabolic,1.06,3.65,18.43,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.0
SATS,123.18,122.51,0.55,OPTIMAL,95,1.48,0.9,123.18,0.0,,,,0.14,-58.4,81.8,67.0,clean,40.0,CAUTION,-10.4,2,Sustained Uptrend,4.83,2.14,8.8,XLC,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.9
SBS,33.29,32.29,3.11,OPTIMAL,95,1.48,0.9,34.22,-2.71,,,,0.373,114.2,80.3,85.0,clean,40.0,CAUTION,-7.0,3,Parabolic,-4.06,10.23,23.94,VXUS,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.4
CLMT,33.68,32.6,3.32,OPTIMAL,95,1.48,0.9,32.06,5.04,,,,0.455,-115.5,78.6,112.0,clean,40.0,CAUTION,-8.8,3,Parabolic,10.1,-2.63,50.29,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",72.8
REPX,36.44,36.39,0.13,OPTIMAL,95,1.48,0.9,35.68,2.12,,,,0.211,-100.5,77.7,127.0,clean,40.0,CAUTION,-11.7,3,Parabolic,3.23,2.22,29.91,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.4
MIELY,77.52,72.33,7.18,OPTIMAL,90,1.5,1.11,77.85,-0.42,,,,0.718,222.3,79.5,99.0,stalling,43.1,CAUTION,-9.9,2,Sustained Uptrend,2.66,14.84,24.13,XLB,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",72.3
