ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
EFXT,23.5,4.91,21.7,29.76,70.41,133.37,198.98,4.42,1.37,2.37,1.89,2.83,4,True,True,True,True,True,20.85,30.61,181.35,20.35,32.93,177.15,19.91,30.98,113.86,3.1646,,,2.99,overextended,1.588,confirmed,none,96.00722311396468,93.7800963081862,99.35794542536117,96.4,1
GLTO,30.38,2.7,2.01,21.04,74.7,843.48,623.33,0.74,10.44,3.55,11.29,8.34,4,True,True,True,True,True,1.16,21.88,605.7,0.67,24.2,601.5,0.22,22.25,538.21,3.597,,,-0.66,clean,1.932,confirmed,none,90.56313536650616,93.7800963081862,99.59871589085071,94.6,2
LINC,37.17,2.55,12.49,39.67,81.21,94.48,106.59,4.89,3.18,2.05,1.16,1.31,4,True,True,True,True,True,11.64,40.51,88.96,11.14,42.83,84.76,10.7,40.88,21.47,1.218,,,1.01,clean,2.506,confirmed,none,92.61637239165331,93.7800963081862,94.3820224719101,93.6,3
AU,128.73,0.75,6.28,20.29,44.79,133.21,338.9,8.36,3.23,2.21,2.97,7.57,5,True,True,True,True,True,5.43,21.13,321.27,4.94,23.45,317.07,4.49,21.5,253.78,0.9015,IAU,0.75,0.19,clean,0.925,normal,none,88.20893525949707,99.87961476725522,91.3322632423756,93.1,4
HYMC,54.93,9.06,30.63,20.12,422.66,1195.55,2319.88,3.38,0.66,21.01,2.83,5.49,4,True,True,True,True,True,29.78,20.96,2302.25,29.29,23.29,2298.05,28.84,21.34,2234.76,0.4687,IAU,0.57,0.19,clean,1.014,normal,none,98.5821294810059,93.7800963081862,84.91171749598716,92.4,5
SII,166.42,2.67,9.6,27.55,84.46,155.6,293.89,3.59,2.87,3.07,1.84,3.48,4,True,True,True,True,True,8.75,28.4,276.26,8.26,30.72,272.06,7.81,28.77,208.77,0.6331,IAU,0.58,-0.13,clean,1.009,normal,none,95.15783841626539,93.7800963081862,87.31942215088283,92.1,6
EZPW,27.28,2.81,8.58,29.33,43.18,65.1,101.74,3.05,3.42,1.47,1.51,2.36,4,True,True,True,True,True,7.73,30.17,84.11,7.23,32.49,79.9,6.79,30.54,16.62,1.0571,XLI,0.53,0.78,clean,0.648,thin,none,88.95131086142322,93.7800963081862,92.93739967897271,91.9,7
CAMT,169.34,1.17,10.6,8.81,62.43,92.83,126.4,9.08,0.83,7.08,1.49,2.02,4,True,True,True,True,True,9.75,9.66,108.77,9.26,11.98,104.56,8.81,10.03,41.28,1.4041,XLK,0.49,-0.39,clean,1.035,normal,none,86.21589085072232,93.7800963081862,95.82664526484751,91.9,7
TER,323.58,1.11,1.6,28.47,80.39,174.48,197.38,1.44,17.85,2.82,2.17,2.46,4,True,True,True,True,True,0.75,29.31,179.75,0.25,31.64,175.55,-0.2,29.69,112.26,1.2045,VXUS,0.59,-1.69,stalling,1.007,normal,none,86.34296415195291,93.7800963081862,94.30176565008026,91.5,9
SLGL,87.5,-4.56,8.16,43.8,115.04,299.54,1408.62,-1.79,5.37,2.63,2.6,12.24,4,True,True,True,True,True,7.31,44.64,1390.99,6.81,46.96,1386.79,6.37,45.01,1323.5,2.1969,,,-0.84,clean,0.996,normal,buy_today,81.56768325307651,93.7800963081862,98.5553772070626,91.3,10
FRO,39.17,3.21,11.63,38.36,66.54,89.04,155.85,3.62,3.3,1.73,1.34,2.34,4,True,True,True,True,True,10.78,39.2,138.22,10.28,41.53,134.01,9.84,39.58,70.73,0.4317,,,1.02,clean,1.775,confirmed,none,93.41894060995185,93.7800963081862,84.43017656500803,90.5,11
SCCO,218.78,0.22,5.66,6.11,64.46,126.19,146.62,26.03,1.08,10.55,1.96,2.27,4,True,True,True,True,True,4.81,6.95,128.99,4.32,9.28,124.78,3.87,7.32,61.5,1.4904,IAU,0.67,-0.25,clean,0.981,normal,none,81.0928303905832,93.7800963081862,96.22792937399679,90.4,12
FTI,68.09,2.68,5.98,21.76,50.51,83.73,136.34,2.23,3.64,2.32,1.66,2.7,4,True,True,True,True,True,5.13,22.61,118.71,4.63,24.93,114.51,4.19,22.98,51.22,0.5506,XLE,0.56,0.36,clean,1.114,normal,none,89.40609951845907,93.7800963081862,86.115569823435,89.8,13
FORM,97.3,-1.6,1.23,32.69,80.72,229.38,195.21,-0.77,26.63,2.47,2.84,2.42,4,True,True,True,True,True,0.38,33.53,177.58,-0.12,35.85,173.37,-0.56,33.9,110.09,2.7023,XLI,0.38,-1.56,stalling,1.296,normal,none,76.10353130016051,93.7800963081862,99.19743178170144,89.7,14
TPR,156.71,0.79,2.44,23.07,41.56,52.72,85.87,3.07,9.45,1.8,1.27,2.07,4,True,True,True,True,True,1.59,23.91,68.24,1.1,26.24,64.03,0.65,24.29,0.75,1.3062,XLF,0.34,-0.52,clean,0.889,normal,none,79.72846441947566,93.7800963081862,95.26484751203851,89.6,15
MTSI,252.61,1.81,2.88,10.93,50.31,88.67,124.05,1.59,3.79,4.6,1.76,2.47,4,True,True,True,True,True,2.03,11.77,106.42,1.54,14.09,102.21,1.09,12.14,38.93,0.864,XLK,0.42,-0.44,clean,0.796,normal,none,83.86169074371323,93.7800963081862,90.81059390048154,89.5,16
AEIS,341.96,1.9,3.86,27.07,62.92,119.84,193.7,2.03,7.01,2.32,1.9,3.08,4,True,True,True,True,True,3.01,27.91,176.08,2.52,30.23,171.87,2.07,28.28,108.58,0.4181,XLK,0.53,-0.34,clean,1.052,normal,none,89.68699839486358,93.7800963081862,84.1091492776886,89.2,17
LITE,773.21,10.31,14.6,102.71,150.81,470.42,1010.61,1.41,7.04,1.47,3.12,6.7,3,True,True,True,True,True,13.75,103.55,992.98,13.25,105.87,988.78,12.8,103.92,925.49,1.4736,,,0.18,clean,1.221,normal,none,99.07704654895667,72.59229534510433,96.06741573033707,89.2,17
TERN,42.11,-0.02,3.06,23.13,46.47,495.62,1041.19,-128.85,7.56,2.01,10.67,22.41,4,True,True,True,True,True,2.21,23.97,1023.56,1.71,26.3,1019.36,1.27,24.34,956.07,0.6721,,,-0.07,clean,0.728,thin,buy_today,84.51043338683787,93.7800963081862,88.12199036918138,88.8,19
LASR,66.29,17.97,21.19,40.71,90.98,122.22,630.06,1.18,1.92,2.23,1.34,6.93,3,True,True,True,True,True,20.34,41.55,612.43,19.84,43.88,608.22,19.4,41.93,544.94,1.2361,XLK,0.48,0.92,clean,2.646,confirmed,none,98.00695559122524,72.59229534510433,94.46227929373997,88.4,20
NBTX,32.1,3.41,28.92,46.64,57.51,247.4,817.14,8.47,1.61,1.23,4.3,14.21,3,True,True,True,True,True,28.07,47.49,799.51,27.57,49.81,795.31,27.13,47.86,732.02,1.1505,,,3.12,overextended,1.359,normal,none,97.08400214018194,72.59229534510433,93.4991974317817,87.7,21
VICR,207.25,2.9,20.63,20.82,131.46,297.56,236.01,7.1,1.01,6.31,2.26,1.8,3,True,True,True,True,True,19.78,21.67,218.38,19.29,23.99,214.17,18.84,22.04,150.89,1.174,XLK,0.39,0.1,clean,1.559,confirmed,none,96.03397538790797,72.59229534510433,93.82022471910112,87.5,22
ATI,167.47,2.37,5.15,37.59,66.97,113.42,194.27,2.17,7.3,1.78,1.69,2.9,3,True,True,True,True,True,4.3,38.43,176.64,3.8,40.75,172.44,3.36,38.8,109.15,1.9113,XLI,0.61,0.66,clean,1.183,normal,none,91.70010700909579,72.59229534510433,97.75280898876404,87.3,23
TIGO,74.85,2.68,11.59,20.29,39.45,54.03,175.67,4.32,1.75,1.94,1.37,4.45,3,True,True,True,True,True,10.74,21.13,158.04,10.25,23.46,153.84,9.8,21.51,90.55,3.2268,XLRE,0.37,2.3,overextended,1.494,normal,none,89.23220973782772,72.59229534510433,99.43820224719101,87.1,24
ECO,54.76,1.31,9.54,36.19,47.8,103.87,165.7,7.26,3.79,1.32,2.17,3.47,4,True,True,True,True,True,8.69,37.03,148.07,8.2,39.35,143.86,7.75,37.4,80.58,0.1301,,,0.41,clean,1.852,confirmed,none,90.23542001070092,93.7800963081862,76.48475120385233,86.8,25
ALMS,29.97,0.93,8.38,11.65,292.23,537.57,541.67,9.01,1.39,25.09,1.84,1.85,3,True,True,True,True,True,7.53,12.49,524.04,7.03,14.81,519.84,6.59,12.86,456.55,1.5474,,,-0.29,clean,0.41,thin,none,90.86409844836811,72.59229534510433,96.70947030497592,86.7,26
