ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,41.81,20.58,71.54,88.23,166.28,501.52,1459.9,3.48,1.23,1.88,3.02,2.91,4,True,True,True,True,True,153.07,434.26,1241.55,148.53,415.97,1019.51,119.81,350.25,1215.84,-0.0045,XLB,0.36,0.86,clean,1.659,confirmed,none,strong_buy,93.92684610075915,97.18196457326891,90.41867954911433,6,100.0,95.7,1
CF,132.27,37.58,69.27,44.32,76.29,174.59,277.38,1.84,0.64,1.72,2.29,1.59,3,True,True,True,True,True,63.09,107.33,59.02,58.54,89.04,-163.02,29.83,23.33,33.31,1.633,XLE,0.49,3.06,overextended,2.211,confirmed,none,none,89.44866191243003,83.13204508856683,99.03381642512076,6,100.0,93.3,2
CLMT,31.16,5.31,55.8,68.34,154.78,485.71,137.5,10.52,1.22,2.26,3.14,0.28,3,True,True,True,True,True,141.58,418.46,-80.85,137.04,400.16,-302.89,108.32,334.45,-106.56,1.3907,,,-0.15,clean,1.389,normal,none,strong_buy,89.2109500805153,83.13204508856683,98.95330112721416,6,100.0,93.2,3
VLO,246.78,23.61,49.77,44.46,86.95,234.84,284.51,2.11,0.89,1.96,2.7,1.21,3,True,True,True,True,True,73.75,167.59,66.16,69.21,149.29,-155.88,40.49,83.58,40.45,0.502,XLE,0.67,1.81,clean,1.492,normal,none,strong_buy,89.24929069856607,83.13204508856683,97.02093397745571,6,100.0,92.8,4
MPC,248.56,26.97,49.38,28.72,66.72,362.36,562.49,1.83,0.58,2.32,5.43,1.55,3,True,True,True,True,True,53.52,295.1,344.14,48.98,276.81,122.09,20.26,211.1,318.42,0.2963,XLE,0.69,2.17,overextended,1.398,normal,none,none,87.87669657234875,83.13204508856683,95.33011272141707,6,100.0,92.1,5
EFXT,21.86,10.07,43.82,100.73,173.59,214.99,189.54,4.35,2.3,1.72,1.24,0.88,3,True,True,True,True,True,160.39,147.73,-28.81,155.85,129.44,-250.86,127.13,63.72,-54.53,0.0972,XLI,0.37,0.08,clean,1.523,confirmed,none,strong_buy,90.10812054290315,83.13204508856683,92.35104669887278,6,100.0,92.1,5
NYT,84.01,8.57,18.81,46.38,70.96,68.26,557.87,2.2,2.47,1.53,0.96,8.17,4,True,True,True,True,True,57.76,1.0,339.52,53.21,-17.29,117.48,24.5,-83.01,313.81,-0.1348,,,0.62,clean,1.159,normal,none,strong_buy,82.33647726401348,97.18196457326891,86.95652173913044,6,100.0,91.5,7
PBR,20.56,23.04,73.8,52.86,44.08,142.17,265.19,3.2,0.72,0.83,3.23,1.87,3,True,True,True,True,True,30.88,74.91,46.84,26.33,56.62,-175.21,-2.39,-9.1,21.12,-0.0152,XLE,0.55,1.67,clean,1.452,normal,none,strong_buy,87.55846944252741,83.13204508856683,90.01610305958133,6,100.0,90.9,8
ROST,216.36,7.36,19.79,44.79,68.86,78.35,269.66,2.69,2.26,1.54,1.14,3.44,4,True,True,True,True,True,55.66,11.09,51.31,51.11,-7.2,-170.74,22.4,-72.91,25.59,-0.399,XLY,0.48,0.5,clean,1.194,normal,none,strong_buy,81.91856452726017,97.18196457326891,81.15942028985508,6,100.0,90.2,9
WMT,122.96,-2.22,10.87,19.69,45.06,180.02,446.95,-4.89,1.81,2.29,3.99,2.48,4,False,False,True,True,False,31.86,112.76,228.6,27.32,94.47,6.56,-1.4,28.75,202.89,0.1019,XLP,0.62,-0.78,clean,0.852,normal,none,none,73.66766352273598,97.18196457326891,92.512077294686,6,100.0,90.0,10
REX,44.25,25.92,28.9,43.53,141.67,169.65,365.3,1.11,1.51,3.25,1.2,2.15,3,True,True,True,True,True,128.47,102.39,146.95,123.93,84.1,-75.09,95.21,18.39,121.24,-0.2551,XLB,0.38,2.6,overextended,1.124,normal,none,none,88.40196303964419,83.13204508856683,84.21900161030595,6,100.0,90.0,10
FTI,71.2,7.67,57.67,80.08,134.3,809.39,215.21,7.52,1.39,1.68,6.03,0.27,3,True,True,True,True,True,121.1,742.13,-3.14,116.56,723.84,-225.19,87.84,658.12,-28.86,-0.4866,XLE,0.51,-0.0,clean,1.205,normal,none,none,90.44935204355494,83.13204508856683,79.06602254428341,6,100.0,89.6,12
