ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,209.0,22.94,56.06,60.98,273.88,762.21,9900.0,2.44,1.09,4.49,2.78,12.99,4,True,True,True,True,True,252.49,685.78,9640.86,239.52,650.34,9312.8,251.4,639.01,9696.75,0.5779,,,0.45,clean,,normal,none,strong_buy,89.53414167198468,96.04339502233567,94.06509253350352,6,100.0,94.9,1
ELA,28.88,13.43,71.5,131.04,398.79,468.5,4025.71,5.32,1.83,3.04,1.17,8.59,4,True,True,True,True,True,377.39,392.08,3766.57,364.43,356.63,3438.52,376.31,345.3,3822.46,0.4952,,,-0.03,clean,1.066,normal,none,strong_buy,89.97477740298416,96.04339502233567,92.59731971920868,6,100.0,94.7,2
ATEX,102.94,60.79,182.1,368.33,300.86,63.94,368.76,3.0,2.02,0.82,0.21,5.77,3,True,True,True,True,True,279.46,-12.48,109.62,266.5,-47.93,-218.44,278.37,-59.26,165.51,1.5343,XLK,0.33,2.62,overextended,1.487,normal,none,none,91.96219649314736,80.50414805360562,99.10657306955967,6,100.0,93.5,3
FTNT,153.62,11.34,94.33,88.35,48.99,217.53,2189.42,8.32,0.94,0.55,4.44,10.07,3,True,True,True,True,True,27.59,141.1,1930.28,14.63,105.66,1602.22,26.5,94.32,1986.17,1.2282,XLK,0.34,0.39,clean,1.082,normal,none,strong_buy,83.8727322454189,80.50414805360562,98.59604339502233,6,100.0,91.0,4
ECPG,93.29,16.71,35.91,68.03,136.6,94.8,284.38,2.15,1.89,2.01,0.69,3.0,4,True,True,True,True,True,115.2,18.37,25.24,102.24,-17.07,-302.81,114.11,-28.4,81.13,0.1512,XLF,0.41,1.1,clean,1.139,normal,none,strong_buy,82.10411158720028,96.04339502233567,85.99234205488195,6,100.0,91.0,4
PANW,341.02,21.06,120.94,80.96,70.03,459.97,1496.54,5.74,0.67,0.86,6.57,3.25,3,True,True,True,True,True,48.63,383.54,1237.39,35.67,348.1,909.34,47.54,336.76,1293.28,0.1645,XLK,0.39,1.05,clean,0.967,normal,none,strong_buy,88.64071474154436,80.50414805360562,86.34333120612636,6,100.0,90.0,6
ENVA,240.73,49.05,83.4,46.04,116.85,609.28,3252.79,1.7,0.55,2.54,5.21,5.34,3,True,True,True,True,True,95.46,532.85,2993.64,82.5,497.41,2665.59,94.37,486.08,3049.53,0.0871,XLF,0.62,3.05,overextended,1.452,normal,none,none,89.62834655240526,80.50414805360562,84.62029355456286,6,100.0,89.9,7
AXGN,46.19,17.0,47.48,40.82,339.9,111.2,654.74,2.79,0.86,8.33,0.33,5.89,3,True,True,True,True,True,318.51,34.78,395.59,305.55,-0.67,67.54,317.42,-12.0,451.49,0.4831,VGK,0.32,0.25,clean,1.332,normal,none,strong_buy,84.1887744248944,80.50414805360562,92.08679004467135,6,100.0,89.8,8
NWPX,149.94,27.11,97.97,134.1,259.14,425.92,1391.94,3.61,1.37,1.93,1.64,3.27,3,True,True,True,True,True,237.74,349.49,1132.8,224.78,314.05,804.74,236.66,302.72,1188.69,-0.0779,XLI,0.56,1.45,clean,1.569,confirmed,none,strong_buy,92.47880390190537,80.50414805360562,79.3873643905552,6,100.0,89.7,9
DVA,222.48,14.47,46.01,95.19,57.04,80.58,193.63,3.18,2.07,0.6,1.41,2.4,3,True,True,True,True,True,35.64,4.16,-65.52,22.68,-31.29,-393.57,34.56,-42.62,-9.63,0.9158,,,0.74,clean,0.871,normal,none,strong_buy,80.30510225787827,80.50414805360562,97.319719208679,6,100.0,89.7,9
WEBC,310.0,14.81,21.57,44.52,68.67,195.24,825.37,1.46,2.06,1.54,2.84,4.23,4,True,True,True,True,True,47.27,118.81,566.23,34.31,83.37,238.18,46.19,72.03,622.12,0.1512,,,1.35,clean,,normal,none,strong_buy,77.52909715258153,96.04339502233567,85.99234205488195,6,100.0,89.7,9
LLY,1199.43,8.55,35.28,11.29,54.68,441.65,1536.78,4.13,0.32,4.84,8.08,3.48,4,True,True,True,True,True,33.28,365.22,1277.63,20.32,329.78,949.58,32.19,318.45,1333.52,0.5611,XLV,0.73,0.46,clean,1.064,normal,none,strong_buy,72.24298781414288,96.04339502233567,93.80982769623485,6,100.0,89.6,12
AGX,798.55,19.72,55.37,145.6,263.41,1626.97,1815.45,2.81,2.63,1.81,6.18,1.12,4,True,True,True,True,True,242.01,1550.54,1556.3,229.05,1515.1,1228.25,240.93,1503.76,1612.19,-0.5875,,,0.64,clean,1.019,normal,none,strong_buy,90.64332816725926,96.04339502233567,63.30567964262923,6,100.0,89.1,13
KLIC,133.76,31.28,116.48,186.12,284.92,141.57,992.81,3.72,1.6,1.53,0.5,7.01,4,True,True,True,True,True,263.52,65.15,733.67,250.56,29.7,405.61,262.44,18.37,789.56,-0.6805,VXUS,0.56,1.55,clean,1.475,normal,none,strong_buy,92.45753183213299,96.04339502233567,59.41289087428206,6,100.0,88.8,14
VLO,260.44,6.38,4.06,58.8,93.36,221.61,403.95,0.64,14.47,1.59,2.37,1.82,4,True,True,True,True,True,71.97,145.18,144.8,59.01,109.74,-183.25,70.88,98.41,200.69,0.8733,XLE,0.74,0.07,clean,0.935,normal,none,strong_buy,67.10730239766615,96.04339502233567,96.80918953414167,6,100.0,88.7,15
DK,50.81,14.15,11.11,71.54,139.78,117.32,309.1,0.78,6.44,1.95,0.84,2.63,3,True,True,True,True,True,118.39,40.9,49.95,105.43,5.45,-278.1,117.3,-5.88,105.85,1.1236,XLE,0.58,0.31,clean,0.83,normal,none,strong_buy,75.0205123529948,80.50414805360562,98.34077855775367,6,100.0,88.3,16
COKE,190.92,10.19,2.76,18.86,71.31,363.51,1240.73,0.27,6.83,3.78,5.1,3.41,4,True,True,True,True,True,49.91,287.08,981.59,36.95,251.64,653.53,48.82,240.31,1037.48,0.8595,XLP,0.31,0.43,clean,0.99,normal,none,strong_buy,64.9314735466618,96.04339502233567,96.68155711550735,6,100.0,88.0,17
GHM,123.79,23.62,64.05,73.06,144.79,816.96,569.14,2.71,1.14,1.98,5.64,0.7,3,True,True,True,True,True,123.39,740.54,309.99,110.43,705.09,-18.06,122.31,693.76,365.88,-0.2354,XLI,0.63,1.42,clean,1.846,confirmed,none,strong_buy,89.11173914364724,80.50414805360562,73.58008934269304,6,100.0,87.6,18
LQDA,79.73,28.89,126.63,131.71,508.63,2920.08,,4.38,1.04,3.86,5.74,,3,True,True,True,True,True,487.23,2843.65,,474.27,2808.2,,486.14,2796.87,,0.2766,,,0.51,clean,1.502,confirmed,none,none,95.26392560853314,80.50414805360562,89.08742820676451,5,83.33333333333334,87.5,19
MSGS,401.84,7.36,28.49,54.5,92.66,132.65,372.04,3.87,1.91,1.7,1.43,2.8,4,True,True,True,True,True,71.27,56.23,112.89,58.31,20.78,-215.16,70.18,9.45,168.78,-0.1454,,,0.19,clean,1.294,normal,none,strong_buy,76.35761388154495,96.04339502233567,77.02616464582005,6,100.0,87.5,19
MXL,128.03,37.77,696.21,622.11,805.45,229.55,566.48,18.43,0.89,1.29,0.28,2.47,2,True,True,True,True,True,784.05,153.12,307.33,771.09,117.68,-20.72,782.96,106.35,363.22,0.5039,XLK,0.42,0.09,clean,1.394,normal,none,none,95.28975597897104,50.82961072112317,92.724952137843,6,100.0,87.3,21
AXSM,244.77,4.39,52.5,60.98,136.81,243.97,3867.1,11.96,1.16,2.24,1.78,15.85,3,True,True,True,True,True,115.42,167.54,3607.96,102.46,132.1,3279.9,114.33,120.77,3663.85,0.1541,,,-0.29,clean,1.455,normal,none,strong_buy,79.72163977269274,80.50414805360562,86.15188257817485,6,100.0,87.2,22
