ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,0.0,10,bearish,-1.09,0.37,-0.78,1.63,13.14,0.47,-0.3,-0.58,-0.11,,,73.0,,,73.0,,,73.0
ACWI,ACWI,0.0,10,bearish,-0.6,0.58,1.81,1.36,8.57,0.48,-0.14,0.44,0.1,,,79.0,,,79.0,,,79.0
ACWX,ACWX,0.0,10,bearish,-1.26,0.64,0.8,1.1,4.44,-0.57,-0.24,-0.04,0.09,,,79.0,,,79.0,,,79.0
AFK,Africa,3.0,10,bearish,-2.23,0.58,1.49,-1.74,-5.75,-1.59,-0.66,0.09,0.01,,,79.0,,,79.0,,,79.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,57.0,,,57.0,,,57.0
AGG,Agg Bond,0.0,10,bearish,-0.49,-0.32,-1.02,0.01,-1.26,-1.09,-0.04,-1.54,-0.65,,,86.0,,,86.0,,,86.0
AIA,AIA,0.0,10,bearish,-0.5,1.85,-0.7,1.41,21.24,0.69,-0.52,-0.6,0.19,,,79.0,,,79.0,,,79.0
AIQ,AIQ,3.2,10,bullish,-0.02,0.31,0.69,-0.95,28.69,1.32,-0.61,-0.19,-0.13,,,39.0,,,39.0,,,39.0
AIRR,AIRR,3.3,10,bullish,-2.06,-3.87,-4.7,-2.96,4.36,-1.45,-1.28,-1.6,-1.53,,,57.0,,,57.0,,,57.0
AIS,AIS,10.0,10,bullish,0.21,-2.84,-3.79,4.32,61.37,1.35,-0.47,-1.08,-0.89,,,12.0,,,12.0,,,12.0
ALAI,ALAI,5.6,10,bullish,0.07,-0.11,1.95,3.31,27.39,0.87,-0.05,0.06,-0.26,,,15.0,,,15.0,,,15.0
AMG,AMG,3.6,10,bullish,2.34,8.33,7.63,8.42,27.39,0.81,0.4,1.03,1.77,,,99.0,,,99.0,,,99.0
AMLP,AMLP,2.0,10,bearish,1.98,2.58,5.08,0.68,0.84,-0.25,0.05,2.0,1.48,,,71.0,,,71.0,,,71.0
APIE,APIE,4.2,10,bullish,-0.66,1.65,2.53,3.11,4.61,-0.1,0.47,0.7,0.63,,,15.0,,,15.0,,,15.0
APO,APO,3.0,10,bearish,-1.91,1.18,-2.25,-6.06,11.95,0.85,-0.58,-0.26,0.29,,,71.0,,,71.0,,,71.0
ARES,ARES,2.0,10,bearish,-0.14,7.07,6.84,-4.11,16.05,1.05,-0.18,1.01,1.3,,,57.0,,,57.0,,,57.0
