ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.3,10,bullish,-0.64,-1.98,-1.5,-7.24,8.84,0.16,-2.0,-0.73,-0.92,,,76.0,,,76.0,,,76.0
ACWI,ACWI,4.2,10,bullish,-0.35,-1.59,-2.67,-5.69,-0.35,-0.94,-1.95,-1.25,-0.9,,,78.0,,,78.0,,,78.0
ACWX,ACWX,4.3,10,bullish,-0.86,-2.34,-2.98,-8.26,3.06,-1.06,-2.0,-1.24,-1.15,,,78.0,,,78.0,,,78.0
AFK,Africa,3.7,10,bullish,-3.17,-5.04,-8.28,-16.03,-3.69,-2.0,-2.0,-2.0,-1.69,,,76.0,,,76.0,,,76.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,61.0,,,61.0,,,61.0
AGG,Agg Bond,0.1,10,bullish,-0.37,-0.59,-1.42,-1.87,-1.3,-1.69,-2.0,-1.95,-1.03,,,91.0,,,91.0,,,91.0
AIA,AIA,4.3,10,bullish,-0.96,-1.87,-0.14,-5.69,17.1,0.79,-1.39,-0.36,-0.73,,,78.0,,,78.0,,,78.0
AIQ,AIQ,4.3,10,bullish,-0.44,-1.39,-2.36,-2.46,-2.3,-0.86,-0.71,-0.78,-0.58,,,36.0,,,36.0,,,36.0
AIRR,AIRR,5.0,10,bullish,2.0,1.8,-0.52,-7.72,13.82,0.25,-2.0,-0.58,0.26,,,43.0,,,43.0,,,43.0
ALAI,ALAI,3.8,10,bullish,-1.29,-2.32,-1.84,-3.36,-5.87,-0.86,-0.79,-0.69,-0.84,,,3.0,,,3.0,,,3.0
AMG,AMG,4.6,10,bullish,2.25,3.21,0.11,-2.03,2.55,-0.92,-0.97,-0.4,0.5,,,100.0,,,100.0,,,100.0
APIE,APIE,3.9,10,bullish,-1.3,-3.41,-3.78,-9.88,-4.18,-2.0,-2.0,-1.33,-1.46,,,13.0,,,13.0,,,13.0
APO,APO,7.4,10,bullish,0.32,7.84,3.16,-6.82,-23.75,-1.45,-0.54,0.53,1.5,,,59.0,,,59.0,,,59.0
ARES,ARES,6.2,10,bullish,2.09,7.64,-0.61,-12.15,-35.08,-1.7,-0.8,0.04,1.38,,,43.0,,,43.0,,,43.0
ARGT,ARGT,4.6,10,bullish,-0.47,0.72,-0.64,-9.67,-5.32,-0.6,-1.0,-0.15,0.08,,,59.0,,,59.0,,,59.0
ARKF,ARKF,4.8,10,bullish,-0.91,-2.24,-3.14,4.16,-17.06,-0.88,0.23,-0.55,-0.52,,,36.0,,,36.0,,,36.0
ARKG,ARKG,5.1,10,bullish,1.14,0.34,-7.53,-7.53,-8.11,-0.88,-0.95,-1.12,-0.02,,,43.0,,,43.0,,,43.0
ARKK,ARKK,5.7,10,bullish,-0.94,-1.82,-4.78,-1.05,-10.1,-0.79,-0.38,-0.87,-0.5,,,43.0,,,43.0,,,43.0
ARKQ,ARKQ,5.0,10,bullish,-0.81,-1.06,-3.03,-5.6,4.59,-0.53,-1.11,-0.86,-0.48,,,43.0,,,43.0,,,43.0
ARKW,ARKW,5.6,10,bullish,-0.9,-1.78,-2.08,2.98,-15.6,-0.88,0.04,-0.47,-0.48,,,43.0,,,43.0,,,43.0
ARKX,ARKX,3.6,10,bullish,-2.16,-2.13,-4.18,-6.04,9.27,-0.28,-1.11,-1.0,-0.71,,,28.0,,,28.0,,,28.0
ARTY,ARTY,4.5,10,bullish,-1.01,-1.21,-0.1,-4.04,5.09,-0.24,-0.9,-0.33,-0.51,,,36.0,,,36.0,,,36.0
ASEA,ASEA,3.7,10,bullish,0.39,1.17,1.02,-5.62,5.46,0.07,-1.89,0.04,0.31,,,59.0,,,59.0,,,59.0
ASHR,ASHR,3.7,10,bullish,-2.5,-3.95,-3.49,-5.25,-2.0,-1.16,-1.77,-1.44,-1.84,,,43.0,,,43.0,,,43.0
AVDE,AVDE,5.0,10,bullish,-1.06,-2.26,-3.49,-8.84,2.77,-1.3,-2.0,-1.41,-1.13,,,36.0,,,36.0,,,36.0
AVDV,AVDV,4.8,10,bullish,-1.81,-2.57,-4.68,-10.2,5.91,-1.01,-2.0,-1.73,-1.21,,,36.0,,,36.0,,,36.0
AVEM,AVEM,4.0,10,bullish,-0.5,-1.67,-1.95,-8.04,8.17,-0.06,-2.0,-0.91,-0.86,,,36.0,,,36.0,,,36.0
AVES,AVES,3.6,10,bullish,-0.82,-1.79,-2.6,-9.23,5.18,-0.42,-2.0,-1.1,-0.93,,,34.0,,,34.0,,,34.0
AVIV,AVIV,4.9,10,bullish,-1.29,-2.14,-3.17,-8.57,3.89,-1.25,-2.0,-1.33,-1.1,,,34.0,,,34.0,,,34.0
AVNM,AVNM,4.1,10,bullish,-1.1,-2.09,-3.03,-8.74,4.43,-0.94,-2.0,-1.3,-1.09,,,13.0,,,13.0,,,13.0
BAI,BAI,3.6,10,bullish,1.46,1.88,2.39,-1.25,7.42,-0.02,-0.52,0.13,0.24,,,3.0,,,3.0,,,3.0
BAM,BAM,6.5,10,bullish,-0.93,-0.41,-5.27,-13.88,-16.75,-1.29,-1.5,-0.85,-0.07,,,13.0,,,13.0,,,13.0
BATT,BATT,4.9,10,bullish,-1.32,-4.82,-5.95,-9.08,3.8,-0.76,-1.85,-1.44,-1.33,,,36.0,,,36.0,,,36.0
BBCA,BBCA,5.2,10,bullish,-1.57,-3.45,-4.72,-5.6,0.29,-1.68,-2.0,-2.0,-2.0,,,36.0,,,36.0,,,36.0
BBEU,BBEU,4.9,10,bullish,-1.38,-2.87,-4.02,-9.78,-2.06,-2.0,-2.0,-1.48,-1.31,,,36.0,,,36.0,,,36.0
BBIN,BBIN,4.8,10,bullish,-1.27,-2.63,-3.75,-9.19,-0.91,-1.94,-2.0,-1.38,-1.21,,,36.0,,,36.0,,,36.0
BBJP,BBJP,4.3,10,bullish,-0.69,-1.75,-2.34,-8.66,-0.79,-1.48,-2.0,-0.77,-0.7,,,36.0,,,36.0,,,36.0
BEN,BEN,3.3,10,bullish,1.18,-1.8,-7.1,-13.44,0.21,-0.49,-1.83,-1.4,-0.59,,,100.0,,,100.0,,,100.0
BIL,BIL,0.0,10,bearish,0.03,0.07,0.13,0.01,0.33,2.0,0.17,0.8,0.47,,,79.0,,,79.0,,,79.0
BINV,BINV,3.5,10,bullish,-1.5,-2.76,-4.79,-9.88,0.12,-2.0,-2.0,-1.78,-1.34,,,4.0,,,4.0,,,4.0
BITO,BITO,0.0,10,bearish,0.25,-3.79,3.09,4.74,-21.57,-0.38,0.85,0.64,-0.46,,,28.0,,,28.0,,,28.0
BITQ,BITQ,0.0,10,bearish,-1.15,-3.54,2.98,9.06,3.71,-0.19,0.28,0.06,-0.61,,,34.0,,,34.0,,,34.0
BK,BK,5.2,10,bullish,1.98,1.34,1.59,-1.07,2.17,-0.9,-0.67,0.04,0.22,,,100.0,,,100.0,,,100.0
BKCH,BKCH,0.0,10,bearish,0.21,-3.59,3.23,2.06,-3.94,-0.46,-0.18,0.01,-0.53,,,34.0,,,34.0,,,34.0
BKGI,BKGI,4.3,10,bullish,-2.1,-2.77,-2.01,-2.51,8.69,0.15,-1.58,-1.27,-1.65,,,13.0,,,13.0,,,13.0
BKIE,BKIE,4.3,10,bullish,-0.85,-2.32,-3.85,-8.38,-0.17,-1.75,-2.0,-1.47,-1.14,,,34.0,,,34.0,,,34.0
BLK,BLK,3.9,10,bullish,0.8,3.48,1.92,-10.75,-8.35,-0.94,-1.72,0.34,0.93,,,100.0,,,100.0,,,100.0
BLOK,BLOK,4.4,10,bullish,-0.3,-2.79,-1.15,-1.35,-8.39,-0.7,-0.35,-0.33,-0.64,,,43.0,,,43.0,,,43.0
BN,BN,5.1,10,bullish,-0.2,0.08,-4.65,-14.81,-12.51,-1.42,-2.0,-0.94,-0.06,,,100.0,,,100.0,,,100.0
BND,Total Bond,0.1,10,bullish,-0.33,-0.54,-1.36,-1.84,-0.96,-1.4,-2.0,-1.9,-0.96,,,79.0,,,79.0,,,79.0
BNDX,BNDX,2.0,10,bullish,-0.24,-0.47,-1.06,-2.01,-0.71,-0.36,-2.0,-1.49,-0.93,,,55.0,,,55.0,,,55.0
BNO,BNO,5.3,10,bullish,-7.17,1.59,13.34,42.92,75.56,2.0,2.0,1.31,0.07,,,60.0,,,60.0,,,60.0
BOTZ,BOTZ,4.9,10,bullish,-1.49,-3.0,-4.88,-12.02,-2.91,-0.64,-1.92,-1.1,-0.9,,,43.0,,,43.0,,,43.0
BUZZ,BUZZ,3.6,10,bullish,-1.82,-3.23,-3.51,-0.72,-6.43,-0.81,-0.35,-0.76,-0.85,,,34.0,,,34.0,,,34.0
BWX,BWX,2.3,10,bullish,0.59,0.05,-1.38,-3.62,-1.65,-0.88,-1.95,-0.95,0.03,,,78.0,,,78.0,,,78.0
BX,BX,6.5,10,bullish,-1.49,4.4,1.07,-7.78,-27.25,-1.27,-0.53,0.26,0.97,,,79.0,,,79.0,,,79.0
CCNR,CCNR,3.3,10,bullish,-1.58,-2.13,-1.45,-3.73,19.87,1.0,-1.62,-0.88,-1.01,,,3.0,,,3.0,,,3.0
CEF,CEF,3.6,10,bullish,-10.16,-14.6,-18.47,-17.24,-1.26,-1.83,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
CG,CG,5.2,10,bullish,2.54,5.5,0.23,-8.08,-16.86,-0.86,-0.7,-0.07,0.88,,,56.0,,,56.0,,,56.0
CGDG,CGDG,4.0,10,bullish,-0.46,-2.11,-2.94,-6.05,-0.01,-1.39,-2.0,-1.58,-1.33,,,8.0,,,8.0,,,8.0
CGDV,Dividend Grw,3.8,10,bullish,0.23,-1.57,-2.88,-5.71,-0.05,-0.87,-1.95,-1.41,-0.94,,,28.0,,,28.0,,,28.0
CGGE,CGGE,3.6,10,bullish,-0.32,-1.66,-3.02,-6.4,-1.31,-1.29,-2.0,-1.37,-0.94,,,3.0,,,3.0,,,3.0
CGGO,CGGO,3.3,10,bullish,-0.85,-2.01,-2.62,-6.57,-0.1,-0.77,-1.95,-1.12,-1.01,,,28.0,,,28.0,,,28.0
CGIC,CGIC,3.4,10,bullish,-1.08,-2.44,-3.38,-8.58,2.05,-1.54,-2.0,-1.48,-1.28,,,3.0,,,3.0,,,3.0
CGIE,CGIE,3.8,10,bullish,-1.06,-2.55,-3.42,-8.46,-2.86,-2.0,-2.0,-1.31,-1.2,,,8.0,,,8.0,,,8.0
CGNG,CGNG,3.4,10,bullish,-0.44,-1.83,-3.3,-9.12,0.67,-1.21,-2.0,-1.31,-0.94,,,3.0,,,3.0,,,3.0
CGXU,CGXU,4.3,10,bullish,0.46,-1.02,-1.88,-9.42,-1.42,-1.04,-2.0,-0.65,-0.46,,,28.0,,,28.0,,,28.0
CHAT,CHAT,5.2,10,bullish,-3.2,-1.78,-0.06,-3.65,9.97,-0.15,-0.91,-0.42,-0.68,,,13.0,,,13.0,,,13.0
