target_date,window,similar_date,correlation
2026-03-09,25Y,2026-03-06,0.8465
2026-03-09,25Y,2026-03-05,0.7927
2026-03-09,25Y,2026-03-04,0.6803
2026-03-09,25Y,2026-03-03,0.6733
2026-03-09,25Y,2007-03-01,0.4853
2026-03-09,25Y,2007-03-02,0.4546
2026-03-09,25Y,2022-02-24,0.4466
2026-03-09,25Y,2007-07-26,0.4438
2026-03-09,25Y,2021-06-18,0.4233
2026-03-09,25Y,2018-10-10,0.4218
2026-03-09,25Y,2022-06-13,0.4189
2026-03-09,25Y,2007-07-30,0.415
2026-03-09,25Y,2009-11-02,0.4142
2026-03-09,25Y,2009-10-30,0.4126
2026-03-09,25Y,2011-11-21,0.4117
2026-03-09,25Y,2007-02-28,0.4097
2026-03-09,25Y,2021-04-30,0.4024
2026-03-09,25Y,2009-10-28,0.4006
2026-03-09,25Y,2022-06-14,0.3958
2026-03-09,25Y,2010-04-28,0.3954
2026-03-09,25Y,2018-05-29,0.3911
2026-03-09,25Y,2011-11-22,0.3896
2026-03-09,25Y,2007-03-05,0.3892
2026-03-09,25Y,2014-12-15,0.386
2026-03-09,25Y,2022-03-07,0.385
2026-03-09,25Y,2021-06-22,0.3844
2026-03-09,25Y,2024-09-09,0.3841
2026-03-09,25Y,2024-05-30,0.3834
2026-03-09,25Y,2007-07-27,0.3834
2026-03-09,25Y,2022-06-15,0.3814
2026-03-09,25Y,2007-07-31,0.3796
2026-03-09,25Y,2012-05-17,0.3781
2026-03-09,25Y,2010-04-27,0.3768
2026-03-09,25Y,2010-01-26,0.3759
2026-03-09,25Y,2023-09-26,0.3758
2026-03-09,25Y,2012-05-18,0.3752
2026-03-09,25Y,2009-11-03,0.3751
2026-03-09,25Y,2024-10-10,0.3734
2026-03-09,25Y,2024-05-29,0.3729
2026-03-09,25Y,2021-06-21,0.3728
2026-03-09,25Y,2007-02-27,0.3722
2026-03-09,25Y,2018-10-09,0.3712
2026-03-09,25Y,2022-03-01,0.3711
2026-03-09,25Y,2022-06-17,0.3703
2026-03-09,25Y,2008-06-12,0.3699
2026-03-09,25Y,2022-06-16,0.3691
2026-03-09,25Y,2021-09-20,0.3677
2026-03-09,25Y,2021-06-23,0.3665
2026-03-09,25Y,2022-06-10,0.3665
2026-03-09,25Y,2018-03-23,0.3634
2026-03-09,25Y,2022-03-04,0.3624
2026-03-09,25Y,2017-10-27,0.3622
2026-03-09,25Y,2024-04-16,0.3616
2026-03-09,25Y,2020-10-28,0.3587
2026-03-09,25Y,2021-11-26,0.3568
2026-03-09,25Y,2011-11-10,0.3568
2026-03-09,25Y,2023-09-27,0.3563
2026-03-09,25Y,2022-02-28,0.356
2026-03-09,25Y,2006-07-17,0.356
