ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.94,18.6,65.21,82.28,162.27,489.91,1427.61,3.51,1.26,1.97,3.02,2.91,4,True,True,True,True,True,150.7,428.33,1217.22,146.1,413.3,1003.54,112.98,333.5,1176.48,-0.114,XLB,0.37,0.72,clean,1.615,confirmed,none,strong_buy,93.65079365079366,97.61904761904762,89.58837772397095,6,100.0,95.5,1
MPC,251.83,25.24,51.95,28.2,68.1,372.03,558.72,2.06,0.54,2.42,5.46,1.5,4,True,True,True,True,True,56.53,310.45,348.33,51.93,295.42,134.65,18.81,215.62,307.59,0.2033,XLE,0.69,1.98,clean,1.417,normal,none,strong_buy,88.42384411391674,97.61904761904762,93.7046004842615,6,100.0,94.8,2
CLMT,32.04,6.04,62.58,70.27,162.02,496.74,130.87,10.36,1.12,2.31,3.07,0.26,3,True,True,True,True,True,150.45,435.15,-79.52,145.85,420.13,-293.2,112.73,340.33,-120.26,1.4383,,,-0.11,clean,1.411,normal,none,strong_buy,90.44928705945655,86.03712671509281,98.46650524616626,6,100.0,94.0,3
VLO,254.37,24.82,54.66,45.84,89.09,251.92,290.38,2.2,0.84,1.94,2.83,1.15,3,True,True,True,True,True,77.52,190.33,79.99,72.93,175.31,-133.7,39.81,95.51,39.24,0.5694,XLE,0.67,1.91,clean,1.548,confirmed,none,strong_buy,90.08416926092471,86.03712671509281,96.85230024213075,6,100.0,93.6,4
PBR,20.76,24.98,75.49,58.35,44.87,148.03,272.71,3.02,0.77,0.77,3.3,1.84,3,True,True,True,True,True,33.3,86.44,62.32,28.7,71.42,-151.36,-4.42,-8.38,21.57,0.0883,XLE,0.56,1.81,clean,1.491,normal,none,strong_buy,88.43921749490757,86.03712671509281,92.97820823244552,6,100.0,92.3,5
LNG,297.01,27.74,56.05,24.99,27.77,308.82,733.13,2.02,0.45,1.11,11.12,2.37,3,True,True,True,True,True,16.2,247.23,522.74,11.6,232.21,309.05,-21.51,152.41,481.99,0.5703,XLE,0.48,3.18,overextended,1.87,confirmed,none,none,85.2242591952035,86.03712671509281,96.93301049233253,6,100.0,92.2,6
WMT,123.06,-1.1,10.25,19.41,44.41,178.91,451.32,-9.35,1.89,2.29,4.03,2.52,4,False,False,True,True,False,32.84,117.32,240.93,28.24,102.3,27.25,-4.87,22.5,200.19,0.1782,XLP,0.63,-0.62,clean,0.86,normal,none,none,76.67473769168684,97.61904761904762,93.54317998385795,6,100.0,91.2,7
NYT,82.8,5.02,16.6,43.23,67.85,65.14,549.92,3.31,2.6,1.57,0.96,8.44,4,True,True,True,True,True,56.28,3.55,339.53,51.68,-11.47,125.85,18.56,-91.27,298.79,-0.3556,,,0.08,clean,1.183,normal,none,strong_buy,82.00930089549944,97.61904761904762,84.58434221146085,6,100.0,91.0,8
FORM,97.96,0.21,68.4,175.17,221.29,121.83,1167.27,318.4,2.56,1.26,0.55,9.58,3,True,True,True,True,True,209.71,60.24,956.88,205.12,45.22,743.19,172.0,-34.58,916.13,-0.536,XLI,0.42,-0.58,clean,1.12,normal,none,strong_buy,90.91048848918098,86.03712671509281,80.95238095238095,6,100.0,90.7,9
FTI,71.2,5.81,59.36,78.31,131.32,821.09,215.88,10.21,1.32,1.68,6.25,0.26,3,True,True,True,True,True,119.75,759.5,5.49,115.15,744.48,-208.19,82.03,664.67,-35.25,-0.6035,XLE,0.5,-0.2,clean,1.218,normal,none,strong_buy,90.77212806026365,86.03712671509281,79.98385794995964,6,100.0,90.4,10
ROST,211.74,4.05,16.55,41.67,65.81,75.48,257.07,4.09,2.52,1.58,1.15,3.41,4,True,True,True,True,True,54.24,13.9,46.67,49.64,-1.13,-167.01,16.52,-80.93,5.93,-0.6074,XLY,0.49,0.0,clean,1.222,normal,none,none,81.35977554863754,97.61904761904762,79.82243744955609,6,100.0,89.9,11
EZPW,25.26,-4.32,24.8,37.36,68.51,365.19,739.2,-5.74,1.51,1.83,5.33,2.02,4,False,True,True,True,False,56.94,303.6,528.81,52.34,288.58,315.13,19.22,208.78,488.07,-0.7022,XLI,0.51,-1.09,clean,0.859,normal,none,none,81.48276259656406,97.61904761904762,78.04681194511703,6,100.0,89.6,12
PBF,51.22,42.04,93.14,52.62,164.7,256.93,61.48,2.22,0.56,3.13,1.56,0.24,2,True,True,True,True,True,153.13,195.35,-148.92,148.53,180.32,-362.6,115.41,100.52,-189.66,1.4784,XLE,0.55,1.67,clean,1.437,normal,none,none,91.00272877512587,58.595641646489106,98.62792574656982,6,100.0,88.7,13
CF,136.56,40.56,76.05,52.23,78.19,191.37,290.3,1.88,0.69,1.5,2.45,1.52,2,True,True,True,True,True,66.62,129.78,79.9,62.02,114.76,-133.78,28.9,34.96,39.16,1.7788,XLE,0.5,3.25,overextended,2.25,confirmed,none,none,90.49925054767668,58.595641646489106,98.87005649717514,6,100.0,88.6,14
CENX,49.66,-4.88,26.33,91.29,161.37,191.43,554.28,-5.39,3.47,1.77,1.19,2.9,3,False,False,True,True,False,149.8,129.84,343.89,145.2,114.82,130.21,112.08,35.02,303.15,-0.6963,XLK,0.4,-0.9,clean,1.039,normal,none,none,84.78419616434144,86.03712671509281,78.20823244552058,6,100.0,88.3,15
MRK,119.64,0.28,12.39,54.18,35.78,61.87,140.14,43.48,4.37,0.66,1.73,2.27,3,True,True,True,True,True,24.21,0.28,-70.25,19.62,-14.74,-283.93,-13.5,-94.54,-110.99,-0.1385,XLV,0.67,-0.25,clean,0.814,normal,none,strong_buy,77.23970944309927,86.03712671509281,88.94269572235673,6,100.0,88.2,16
EQIX,963.06,1.59,26.93,23.02,15.88,44.45,205.0,16.98,0.85,0.69,2.8,4.61,3,True,True,True,True,True,4.31,-17.13,-5.39,-0.28,-32.16,-219.08,-33.4,-111.96,-46.14,0.2645,XLRE,0.42,0.06,clean,1.123,normal,none,strong_buy,73.61159152926707,86.03712671509281,94.35028248587571,6,100.0,88.2,16
AXSM,156.37,-4.18,1.78,34.79,31.23,146.14,1731.03,-0.43,19.58,0.9,4.68,11.85,3,False,False,False,True,False,19.66,84.55,1520.64,15.06,69.52,1306.95,-18.06,-10.28,1479.89,0.4895,,,-0.63,clean,0.959,normal,none,none,72.05503670394712,86.03712671509281,96.3680387409201,6,100.0,88.1,18
UNF,248.89,7.01,24.71,50.6,45.66,11.75,125.53,3.53,2.05,0.9,0.26,10.68,3,False,True,True,True,False,34.09,-49.84,-84.87,29.49,-64.86,-298.55,-3.63,-144.66,-125.61,-0.2787,,,0.45,clean,2.069,confirmed,none,none,78.73861408970367,86.03712671509281,86.03712671509281,6,100.0,88.0,19
TEN,38.11,10.69,71.43,66.2,128.75,269.28,18.17,6.68,0.93,1.94,2.09,0.07,3,True,True,True,True,True,117.18,207.69,-192.22,112.58,192.67,-405.91,79.46,112.87,-232.97,-0.967,,,0.31,clean,1.963,confirmed,none,strong_buy,89.18098312771437,86.03712671509281,69.65294592413237,6,100.0,87.9,20
DVA,154.39,1.21,34.94,18.52,2.0,40.3,112.25,28.81,0.53,0.11,20.2,2.79,3,True,True,True,True,True,-9.58,-21.28,-98.14,-14.17,-36.31,-311.83,-47.29,-116.11,-138.89,1.4465,XLP,0.32,0.02,clean,0.938,normal,none,strong_buy,69.45501364387562,86.03712671509281,98.54721549636804,6,100.0,87.8,21
REX,47.7,33.43,39.76,55.02,147.02,209.74,395.33,1.19,1.38,2.67,1.43,1.88,2,True,True,True,True,True,135.45,148.15,184.93,130.85,133.13,-28.75,97.73,53.33,144.19,0.1492,XLE,0.36,3.53,overextended,1.212,normal,none,none,90.98351204888733,58.595641646489106,93.3817594834544,6,100.0,87.7,22
DUK,130.0,0.6,10.66,6.28,11.01,39.6,63.17,17.89,0.59,1.75,3.6,1.6,4,True,True,True,True,True,-0.56,-21.98,-147.22,-5.16,-37.01,-360.9,-38.28,-116.81,-187.96,0.2954,XLU,0.63,-0.1,clean,1.257,normal,none,strong_buy,63.63426726622853,97.61904761904762,94.91525423728814,6,100.0,87.6,23
