ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,39.25,30.27,71.86,87.27,158.4,506.67,1301.85,2.37,1.21,1.82,3.2,2.57,4,True,True,True,True,True,140.82,437.21,1067.37,133.97,417.79,828.75,96.81,328.23,1023.14,0.2498,XLB,0.31,1.57,clean,1.835,confirmed,none,strong_buy,94.21989934185056,95.20325203252033,92.27642276422763,6,100.0,95.8,1
FTI,65.82,7.43,42.47,68.73,132.83,640.38,218.12,5.72,1.62,1.93,4.82,0.34,4,True,True,True,True,True,115.24,570.92,-16.35,108.39,551.5,-254.97,71.23,461.94,-60.58,-0.0361,XLE,0.5,0.02,clean,1.181,normal,none,strong_buy,88.76887340301974,95.20325203252033,85.36585365853658,6,100.0,92.7,2
NOC,725.43,3.47,25.99,25.21,47.9,142.29,288.47,7.5,0.97,1.9,2.97,2.03,4,True,True,True,True,True,30.31,72.83,54.0,23.46,53.4,-184.63,-13.7,-36.15,9.77,0.5627,XLI,0.4,-0.09,clean,1.023,normal,none,strong_buy,77.96360820751063,95.20325203252033,96.01626016260163,6,100.0,91.6,3
NYT,80.29,8.46,18.9,37.7,65.34,56.39,537.73,2.23,1.99,1.73,0.86,9.54,4,True,True,True,True,True,47.76,-13.07,303.26,40.91,-32.49,64.63,3.75,-122.05,259.02,0.2314,,,0.64,clean,1.122,normal,none,strong_buy,79.9128919860627,95.20325203252033,91.95121951219512,6,100.0,91.4,4
NSKFF,44.0,12.62,77.71,36.22,37.5,873.45,1356.95,6.16,0.47,1.04,23.29,1.55,3,True,True,True,True,True,19.92,803.99,1122.48,13.07,784.57,883.86,-24.09,695.01,1078.25,0.9576,,,0.37,clean,,normal,none,strong_buy,86.60859465737515,77.92682926829269,98.45528455284553,6,100.0,91.3,5
CLMT,28.98,0.87,41.92,50.47,119.71,485.45,144.35,48.17,1.2,2.37,4.06,0.3,3,True,True,True,True,True,102.13,416.0,-90.12,95.28,396.57,-328.75,58.12,307.02,-134.35,1.2572,,,-0.35,clean,1.336,normal,none,strong_buy,83.7437088656601,77.92682926829269,98.86178861788618,6,100.0,90.5,6
LNG,253.45,15.73,34.22,7.9,13.9,242.18,603.05,2.18,0.23,1.76,17.42,2.49,4,True,True,True,True,True,-3.68,172.72,368.58,-10.53,153.29,129.95,-47.69,63.74,324.35,0.5649,XLE,0.51,2.15,overextended,1.409,normal,none,none,73.7746806039489,95.20325203252033,96.17886178861788,6,100.0,90.4,7
EZPW,26.22,5.8,27.71,52.79,89.85,384.62,768.15,4.77,1.91,1.7,4.28,2.0,5,True,True,True,True,True,72.27,315.16,533.68,65.42,295.74,295.05,28.25,206.18,489.44,-0.4897,XLI,0.51,-0.0,clean,0.899,normal,none,none,86.11111111111111,99.59349593495935,73.3739837398374,6,100.0,90.4,7
SII,146.98,21.07,55.73,111.18,240.31,233.36,818.62,2.64,1.99,2.16,0.97,3.51,4,True,True,True,True,True,222.73,163.91,584.15,215.88,144.48,345.53,178.72,54.92,539.92,-0.7212,IAU,0.59,0.85,clean,1.177,normal,none,strong_buy,93.63143631436316,95.20325203252033,64.63414634146342,6,100.0,90.1,9
EFXT,21.35,12.25,34.62,98.24,185.43,185.81,173.37,2.83,2.84,1.89,1.0,0.93,3,True,True,True,True,True,167.85,116.35,-61.1,161.0,96.93,-299.73,123.83,7.37,-105.34,-0.0064,XLI,0.37,0.33,clean,1.331,normal,none,strong_buy,89.3283004258614,77.92682926829269,86.34146341463415,6,100.0,89.7,10
