ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.1,10,bullish,-2.12,-0.79,-8.38,-4.81,5.3,-0.44,-1.67,-2.0,-0.5,,,60.0,,,60.0,,,60.0
ACWI,ACWI,3.8,10,bullish,-1.58,-1.76,-4.84,-4.42,-0.6,-0.95,-1.62,-2.0,-0.99,,,66.0,,,66.0,,,66.0
ACWX,ACWX,3.7,10,bullish,-1.64,-1.35,-7.62,-5.77,3.39,-0.97,-2.0,-2.0,-0.76,,,66.0,,,66.0,,,66.0
AFK,Africa,3.6,10,bullish,-3.3,-3.19,-13.39,-8.11,6.02,-1.32,-2.0,-2.0,-1.23,,,60.0,,,60.0,,,60.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,49.0,,,49.0,,,49.0
AGG,Agg Bond,3.0,10,bearish,-1.11,-0.91,-1.85,-1.12,-0.46,-0.99,-1.77,-2.0,-1.63,,,89.0,,,89.0,,,89.0
AIA,AIA,3.8,10,bullish,-2.18,-0.45,-9.07,-3.32,10.82,0.0,-1.08,-2.0,-0.35,,,66.0,,,66.0,,,66.0
AIQ,AIQ,3.3,10,bullish,-2.19,-1.83,-3.52,-4.0,-5.67,-1.15,-0.86,-1.02,-0.72,,,32.0,,,32.0,,,32.0
AIRR,AIRR,4.5,10,bullish,-2.71,-3.03,-8.17,-7.66,11.29,0.1,-1.94,-2.0,-1.27,,,41.0,,,41.0,,,41.0
ALAI,ALAI,0.0,10,,-1.17,-1.14,-2.89,-3.97,-9.36,-1.04,-0.76,-0.85,-0.52,,,,,,,,,
AMG,AMG,3.4,10,bullish,-4.39,-10.03,-13.99,-11.4,-0.7,-1.09,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
APIE,APIE,3.5,10,bullish,-1.39,-1.45,-7.67,-7.16,-1.2,-1.79,-2.0,-2.0,-0.71,,,11.0,,,11.0,,,11.0
APO,APO,6.7,10,bullish,-6.62,-9.22,-11.73,-23.74,-29.82,-1.94,-2.0,-1.51,-1.65,,,48.0,,,48.0,,,48.0
ARES,ARES,6.5,10,bullish,-10.77,-17.01,-17.74,-29.1,-44.88,-2.0,-2.0,-1.97,-2.0,,,41.0,,,41.0,,,41.0
ARGT,ARGT,5.1,10,bullish,0.44,0.39,-4.28,-8.95,-4.18,-0.52,-0.95,-0.61,0.01,,,48.0,,,48.0,,,48.0
ARKF,ARKF,0.0,10,bearish,-3.3,-3.67,1.28,-0.91,-20.76,-1.04,-0.14,0.07,-0.79,,,31.0,,,31.0,,,31.0
ARKG,ARKG,0.0,10,bearish,-9.04,-8.95,-14.25,-10.04,-15.08,-1.34,-1.12,-2.0,-1.72,,,41.0,,,41.0,,,41.0
ARKK,ARKK,0.3,10,bearish,-4.58,-4.2,-4.99,-1.9,-14.11,-0.93,-0.37,-0.86,-0.92,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,3.3,10,bullish,-1.78,-1.15,-4.11,-4.03,3.87,-0.53,-0.87,-1.01,-0.51,,,41.0,,,41.0,,,41.0
ARKW,ARKW,0.3,10,bearish,-1.99,-2.36,0.2,-0.67,-19.73,-1.04,-0.2,-0.13,-0.58,,,41.0,,,41.0,,,41.0
ARKX,ARKX,0.0,10,bearish,-1.88,-0.32,-3.33,-2.03,9.24,-0.25,-0.66,-0.87,-0.32,,,28.0,,,28.0,,,28.0
ARTY,ARTY,0.2,10,bearish,-1.58,-0.68,-6.45,-5.78,-2.1,-0.67,-1.0,-1.47,-0.37,,,32.0,,,32.0,,,32.0
ASEA,ASEA,3.8,10,bullish,-0.73,-0.94,-6.79,-4.84,5.13,0.06,-1.76,-2.0,-0.59,,,48.0,,,48.0,,,48.0
ASHR,ASHR,3.5,10,bullish,0.34,1.25,-1.68,-1.28,1.65,-0.64,-0.83,-0.87,0.34,,,41.0,,,41.0,,,41.0
AVDE,AVDE,4.1,10,bullish,-1.35,-1.92,-7.56,-6.0,5.03,-0.75,-2.0,-2.0,-1.03,,,31.0,,,31.0,,,31.0
AVDV,AVDV,3.9,10,bullish,-1.5,-2.94,-7.92,-6.14,8.81,-0.42,-2.0,-2.0,-1.42,,,31.0,,,31.0,,,31.0
AVEM,AVEM,3.4,10,bullish,-2.39,-1.38,-9.03,-5.69,4.96,-0.58,-2.0,-2.0,-0.77,,,31.0,,,31.0,,,31.0
AVES,AVES,0.1,10,bearish,-1.93,-0.84,-8.85,-5.78,3.99,-0.58,-2.0,-2.0,-0.56,,,28.0,,,28.0,,,28.0
AVIV,AVIV,3.8,10,bullish,-1.35,-1.92,-7.54,-5.63,6.09,-0.69,-2.0,-2.0,-1.05,,,28.0,,,28.0,,,28.0
AVNM,AVNM,3.8,10,bullish,-1.32,-1.66,-7.83,-5.8,5.61,-0.64,-2.0,-2.0,-0.95,,,11.0,,,11.0,,,11.0
BAI,BAI,0.0,10,,-1.21,-0.78,-4.94,-4.1,-5.96,-0.72,-0.74,-1.11,-0.37,,,,,,,,,
BAM,BAM,4.3,10,bullish,-6.59,-9.16,-11.9,-18.85,-21.16,-1.68,-2.0,-1.84,-2.0,,,11.0,,,11.0,,,11.0
BATT,BATT,0.0,10,bearish,-0.93,0.88,-7.59,-2.98,8.79,-0.39,-1.1,-1.82,-0.08,,,32.0,,,32.0,,,32.0
BBCA,BBCA,4.0,10,bullish,-0.96,-1.47,-3.54,-1.27,5.93,-0.3,-1.25,-2.0,-1.09,,,32.0,,,32.0,,,32.0
BBEU,BBEU,4.1,10,bullish,-1.35,-1.59,-7.77,-6.21,2.61,-1.04,-2.0,-2.0,-0.81,,,32.0,,,32.0,,,32.0
BBIN,BBIN,4.1,10,bullish,-1.51,-1.49,-7.67,-6.48,2.54,-1.06,-2.0,-2.0,-0.78,,,31.0,,,31.0,,,31.0
BBJP,BBJP,3.5,10,bullish,-1.56,-1.94,-8.89,-9.47,-0.23,-1.38,-2.0,-2.0,-0.8,,,32.0,,,32.0,,,32.0
BEN,BEN,2.0,10,bearish,-7.1,-11.03,-12.69,-14.95,2.09,-0.33,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
BIL,BIL,2.0,10,bearish,0.03,0.06,-0.14,0.03,-0.08,-0.51,0.33,-0.79,0.43,,,67.0,,,67.0,,,67.0
BINV,BINV,0.0,10,,-2.34,-2.08,-7.5,-7.27,4.53,-0.95,-2.0,-2.0,-1.09,,,,,,,,,
BITO,BITO,0.0,10,bearish,1.16,-1.94,3.22,1.16,-30.04,-0.83,0.59,0.69,-0.13,,,28.0,,,28.0,,,28.0
BITQ,BITQ,0.0,10,bearish,0.15,-2.33,-1.9,1.56,-15.94,-0.79,-0.1,-0.35,-0.43,,,29.0,,,29.0,,,29.0
BK,BK,3.4,10,bullish,1.23,-0.16,-4.19,-7.85,0.51,-1.12,-1.79,-1.33,-0.28,,,100.0,,,100.0,,,100.0
BKCH,BKCH,0.0,10,bearish,0.33,-3.85,-6.66,-7.66,-25.95,-0.92,-0.56,-0.66,-0.54,,,29.0,,,29.0,,,29.0
BKGI,BKGI,3.8,10,bullish,-0.28,-0.64,-3.92,1.61,11.13,0.62,-0.36,-2.0,-0.62,,,11.0,,,11.0,,,11.0
BKIE,BKIE,3.3,10,bullish,-1.93,-1.79,-7.22,-6.26,3.26,-0.87,-2.0,-2.0,-0.95,,,29.0,,,29.0,,,29.0
BLK,BLK,3.5,10,bullish,-3.76,-10.95,-15.46,-15.27,-13.97,-1.44,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
BLOK,BLOK,0.0,10,bearish,-2.12,-4.8,-5.46,-6.77,-18.14,-1.06,-0.7,-0.84,-0.99,,,38.0,,,38.0,,,38.0
BN,BN,3.7,10,bullish,-5.42,-8.55,-14.51,-18.59,-16.8,-1.78,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
BND,Total Bond,3.0,10,bearish,-1.18,-1.03,-1.93,-1.2,-0.63,-1.13,-1.9,-2.0,-1.87,,,67.0,,,67.0,,,67.0
BNDX,BNDX,2.0,10,bearish,-0.88,-1.02,-2.09,-1.22,-2.35,-1.49,-1.33,-2.0,-2.0,,,44.0,,,44.0,,,44.0
BNO,BNO,4.4,10,bullish,13.13,20.1,42.95,48.3,68.75,2.0,2.0,2.0,2.0,,,48.0,,,48.0,,,48.0
BOTZ,BOTZ,3.4,10,bullish,-1.25,-2.57,-9.77,-7.09,-3.36,-0.66,-1.21,-2.0,-0.81,,,38.0,,,38.0,,,38.0
BUZZ,BUZZ,0.0,10,bearish,-1.75,-2.44,-1.57,-2.56,-12.02,-1.1,-0.46,-0.44,-0.68,,,29.0,,,29.0,,,29.0
BWX,BWX,2.2,10,bullish,-1.54,-1.5,-4.19,-3.77,-1.54,-0.88,-2.0,-2.0,-1.37,,,66.0,,,66.0,,,66.0
BX,BX,4.8,10,bullish,-7.17,-11.1,-12.91,-23.24,-34.16,-1.65,-1.9,-1.64,-2.0,,,67.0,,,67.0,,,67.0
CCNR,CCNR,0.0,10,,1.24,0.95,-1.92,0.8,23.13,1.48,-0.74,-1.05,-0.03,,,,,,,,,
CEF,CEF,3.3,10,bullish,-1.56,1.55,-3.07,2.64,24.52,0.49,-0.49,-1.09,0.01,,,100.0,,,100.0,,,100.0
CG,CG,4.0,10,bullish,-7.04,-12.16,-16.66,-21.32,-21.26,-1.02,-1.63,-1.99,-2.0,,,45.0,,,45.0,,,45.0
CGDG,CGDG,3.7,10,bullish,-1.52,-1.63,-5.03,-4.22,1.88,-0.85,-2.0,-2.0,-1.08,,,7.0,,,7.0,,,7.0
CGDV,Dividend Grw,3.6,10,bullish,-1.58,-2.05,-4.02,-3.83,1.12,-0.67,-1.48,-1.91,-1.19,,,27.0,,,27.0,,,27.0
CGGE,CGGE,0.0,10,,-1.95,-1.73,-5.54,-4.56,-0.29,-1.1,-1.68,-2.0,-0.99,,,,,,,,,
CGGO,CGGO,0.0,10,bearish,-1.99,-2.01,-6.42,-4.79,-0.75,-0.84,-1.52,-2.0,-1.01,,,27.0,,,27.0,,,27.0
CGIC,CGIC,0.0,10,,-1.6,-1.28,-7.38,-5.74,5.01,-0.81,-2.0,-2.0,-0.8,,,,,,,,,
CGIE,CGIE,3.7,10,bullish,-1.36,-1.34,-7.15,-6.11,0.28,-1.44,-2.0,-2.0,-0.71,,,7.0,,,7.0,,,7.0
CGNG,CGNG,0.0,10,,-2.59,-2.33,-8.25,-7.35,0.5,-1.23,-2.0,-2.0,-1.18,,,,,,,,,
CGXU,CGXU,3.6,10,bullish,-1.93,-2.03,-9.33,-8.42,-1.87,-1.12,-2.0,-2.0,-0.83,,,27.0,,,27.0,,,27.0
CHAT,CHAT,5.3,10,bullish,-1.02,1.92,-2.34,0.85,1.3,-0.56,-0.36,-0.77,0.17,,,11.0,,,11.0,,,11.0
CHY,CHY,0.0,10,bearish,0.97,-2.96,-4.81,-4.17,-0.86,-0.2,-1.26,-1.84,-1.36,,,89.0,,,89.0,,,89.0
CIBR,CIBR,3.6,10,bullish,-1.24,-0.5,2.49,-4.9,-13.46,-1.7,-0.78,0.64,-0.19,,,41.0,,,41.0,,,41.0
CLOU,CLOU,0.0,10,bearish,-1.08,-0.53,3.45,0.38,-15.49,-1.19,0.26,0.78,-0.1,,,31.0,,,31.0,,,31.0
CNBS,CNBS,5.5,10,bullish,-2.87,2.23,-3.92,-6.92,2.86,-0.17,-0.41,-0.34,0.07,,,31.0,,,31.0,,,31.0
